licensePlate,model,vehicleRouteType,tripId,lat,lon,shortName,From,To
V1440,Ganz csuklós,TRAM,BKK_C218465,47.4835,19.053286,47,Városház tér,Deák Ferenc tér M
V4063,Tátra T5C5K,TRAM,BKK_C3480918,47.490555,19.01593,59,Márton Áron tér,Szent János Kórház
V4062,Tátra T5C5K,TRAM,BKK_C3474343,47.50673,19.02442,61,Móricz Zs. körtér M,Hűvösvölgy
V2112,CAF 9 modulos szerelvény,TRAM,BKK_C34893895J,47.44019,19.035906,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
MPW614,VanHool A330 CNG típusú szóló autóbusz,BUS,BKK_C3855917,47.43845,19.134588,99,Mátyás király tér,Blaha Lujza tér M
LOV872,VanHool AG318 csuklós autóbusz,BUS,,47.42681,19.157625,,,
MPW613,VanHool A330 CNG típusú szóló autóbusz,BUS,BKK_MPW613-fOUAfx51SwiDP5X-1lUMkQ,47.42866,19.155418,,,
LOV873,VanHool AG318 csuklós autóbusz,BUS,,47.42719,19.159906,,,
V1441,Ganz csuklós,TRAM,BKK_C3635015,47.47101,19.029457,49,Kelenföld vasútállomás M,Deák Ferenc tér M
V4331,Tátra T5C5K,TRAM,BKK_C3474317,47.484066,19.026962,61,Móricz Zs. körtér M,Hűvösvölgy
BPO221,Ikarus 412-es típusú autóbusz,BUS,BKK_C3562057,47.463024,19.148684,282E,Alacskai úti lakótelep,Kőbánya-Kispest M
LOV868,VanHool AG318 csuklós autóbusz,BUS,BKK_C3658166,47.45484,19.087572,54,"Péterimajor, Víztorony tér",Boráros tér H
BPO220,Ikarus 412-es típusú autóbusz,BUS,,47.48604,19.20656,,,
LOV869,VanHool AG318 csuklós autóbusz,BUS,BKK_C3551376,47.535522,19.039825,923,Békásmegyer H,Dél-pesti autóbuszgarázs
MPW619,VanHool A330 CNG típusú szóló autóbusz,BUS,,47.428055,19.157051,,,
V1448,Ganz csuklós,TRAM,BKK_C363509,47.468136,19.022743,49,Kelenföld vasútállomás M,Deák Ferenc tér M
V2209,CAF 5 modulos szerelvény,TRAM,BKK_C3495432,47.5089,19.130138,3,Mexikói út M,Gubacsi út / Határ út
MPW621,VanHool A330 CNG típusú szóló autóbusz,BUS,BKK_MPW621-RTKkh4bMTJm3FQ1-N3o9sg,47.42767,19.159395,,,
MPW620,VanHool A330 CNG típusú szóló autóbusz,BUS,,47.428013,19.157133,,,
V2207,CAF 5 modulos szerelvény,TRAM,BKK_C3495456,47.44361,19.096474,3,Mexikói út M,Gubacsi út / Határ út
MPW617,VanHool A330 CNG típusú szóló autóbusz,BUS,,47.427864,19.157276,,,
