licensePlate,model,vehicleRouteType,tripId,lat,lon,shortName,From,To
NAY327,MAN Lions City A21 (ArrivaBus),BUS,,47.45786,19.029028,,,
MPW613,VanHool A330 CNG típusú szóló autóbusz,BUS,BKK_C373705,47.42867,19.155405,980,Dél-pesti autóbuszgarázs,"Rákoskeresztúr, városkp."
MOS268,"Volvo 7900 csuklós (Volán, helyi, 4 ajt)",BUS,BKK_C3476087,47.49471,19.061115,956,"Pécel, Kun József utca",Pesthidegkút-Hűvösvölgy
NAY322,MAN Lions City A21 (ArrivaBus),BUS,,47.442455,19.082626,,,
RVY718,MERCEDES Conecto G 2 csuklós autóbusz,BUS,BKK_C367201264,47.566708,19.098434,914,"Káp.megyer, Mogyoródi-p.",Dél-pesti autóbuszgarázs
LOV868,VanHool AG318 csuklós autóbusz,BUS,BKK_C367201252,47.598774,19.121456,914,"Káp.megyer, Mogyoródi-p.",Dél-pesti autóbuszgarázs
NCA525,MERCEDES Conecto csuklós,BUS,BKK_C3560918,47.485718,19.149054,909,"Kispest, Kossuth tér",Deák Ferenc tér M
LOV869,VanHool AG318 csuklós autóbusz,BUS,BKK_C3551327,47.48091,19.066677,923,Békásmegyer H,Dél-pesti autóbuszgarázs
T8107,4. gen. SOLARIS Trollino 12 trolibusz,TROLLEYBUS,,47.49185,19.11598,87,Mechanikai Művek,Kelenföld vasútállomás M
MPW618,VanHool A330 CNG típusú szóló autóbusz,BUS,,47.427467,19.158407,,,
MPW621,VanHool A330 CNG típusú szóló autóbusz,BUS,BKK_MPW621-RTKkh4bMTJm3FQ1-N3o9sg,47.427605,19.157526,,,
MOS276,"Volvo 7900 csuklós (Volán, helyi, 4 ajt)",BUS,BKK_C338202,47.431023,19.070919,938,Szigetszentmiklós,"Csepel, Szent Imre tér"
MOS273,"Volvo 7900 csuklós (Volán, helyi, 4 ajt)",BUS,,47.507633,19.113083,,,
PKN631,MERCEDES Conecto szóló (BKV),BUS,BKK_C347079,47.561176,19.090796,996,Cinkotai autóbuszgarázs,Újpest-központ M
RVY713,MERCEDES Conecto G 2 csuklós autóbusz,BUS,BKK_C3205217,47.464245,19.127792,200E,Cargo City-Liszt F. Airport 2,Kőbánya-Kispest M
NTM426,Modulo M108d szóló autóbusz (rend.tart.),BUS,,47.474937,19.02879,,,
PKN605,MERCEDES Conecto szóló (BKV),BUS,BKK_C3485451,47.51146,19.056992,931,"Árpádföld, Dezsőfia utca",Nyugati pályaudvar M
PDN629,MAN Lions City A21 (ArrivaBus),BUS,,47.458748,19.029123,,,
RVY711,MERCEDES Conecto G 2 csuklós autóbusz,BUS,,47.427925,19.158617,,,
NCV285,Karsan ATAK típusú midi autóbusz,BUS,,47.474335,19.02875,,,
MHU747,MB Citaro C2-S1-G csuklós autóbusz,BUS,BKK_C3306020,47.494614,19.060762,973,"Újpalota, Szentmihályi út","Nagytétény, ipartelep"
T8103,4. gen. SOLARIS Trollino 12 trolibusz,TROLLEYBUS,,47.492123,19.117361,80,Keleti pályaudvar M,Örs vezér tere M H
NCV286,Karsan ATAK típusú midi autóbusz,BUS,,47.4737,19.029028,,,
NTM422,Modulo M108d szóló autóbusz (rend.tart.),BUS,BKK_C34497285,47.477375,19.049078,918,Óbudai autóbuszgarázs,Kelenföld vasútállomás M
LOV881,VanHool AG318 csuklós autóbusz,BUS,BKK_C36721141,47.56729,19.124687,950,"Rákospalota, Kossuth utca",Pestszentimre vasútáll.
NBW003,MERCEDES Conecto szóló (BKV),BUS,BKK_C3710643,47.494415,19.060793,990,Rákoskert,Normafa
NCA405,MERCEDES Conecto csuklós,BUS,,47.44311,19.082758,,,
NCA404,MERCEDES Conecto csuklós,BUS,,47.443245,19.081852,,,
NCA506,MERCEDES Conecto csuklós,BUS,BKK_C330604,47.541256,19.151522,973,"Újpalota, Szentmihályi út","Nagytétény, ipartelep"
MHK915,Volvo 7000A típusú csuklós autóbusz,BUS,,47.500362,19.236454,,,
MHU763,MB Citaro C2-S1-G csuklós autóbusz,BUS,,47.40459,19.185669,950,"Rákospalota, Kossuth utca",Pestszentimre vasútáll.
NCA503,MERCEDES Conecto csuklós,BUS,BKK_C3306019,47.411022,19.02319,973,"Újpalota, Szentmihályi út","Nagytétény, ipartelep"
NBW001,MERCEDES Conecto szóló (BKV),BUS,,47.498646,19.236229,,,
