licensePlate,model,vehicleRouteType,tripId,lat,lon,shortName,From,To
V1440,Ganz csuklós,TRAM,BKK_C218463598J,47.47321,19.04604,47,Városház tér,Deák Ferenc tér M
MOS269,"Volvo 7900 csuklós (Volán, helyi, 4 ajt)",BUS,,47.507725,19.113266,,,
MOS268,"Volvo 7900 csuklós (Volán, helyi, 4 ajt)",BUS,BKK_C3476092,47.5075,19.024427,956,"Pécel, Kun József utca",Pesthidegkút-Hűvösvölgy
MPW613,VanHool A330 CNG típusú szóló autóbusz,BUS,BKK_C373718,47.42836,19.165487,999,Dél-pesti autóbuszgarázs,Határ út M
LOV873,VanHool AG318 csuklós autóbusz,BUS,,47.427208,19.159904,,,
BPO221,Ikarus 412-es típusú autóbusz,BUS,,47.428894,19.156147,,,
LOV868,VanHool AG318 csuklós autóbusz,BUS,BKK_C367201494,47.488583,19.064745,914,"Káp.megyer, Mogyoródi-p.",Dél-pesti autóbuszgarázs
LOV869,VanHool AG318 csuklós autóbusz,BUS,BKK_C3551327,47.42743,19.15966,923,Békásmegyer H,Dél-pesti autóbuszgarázs
MPW621,VanHool A330 CNG típusú szóló autóbusz,BUS,BKK_MPW621-RTKkh4bMTJm3FQ1-N3o9sg,47.427586,19.157564,,,
MOS276,"Volvo 7900 csuklós (Volán, helyi, 4 ajt)",BUS,,47.46654,19.076658,,,
MOS273,"Volvo 7900 csuklós (Volán, helyi, 4 ajt)",BUS,BKK_MOS273-aKs4uTzNQ8e3LP1rVAqy3g,47.386517,19.022766,,,
V2207,CAF 5 modulos szerelvény,TRAM,,47.473774,19.115705,,,
V1585,TW 6000,TRAM,BKK_C34821269J,47.47062,19.090944,24,Keleti pályaudvar M,Közvágóhíd H
V1584,TW 6000,TRAM,,47.48981,19.090021,,,
LOV881,VanHool AG318 csuklós autóbusz,BUS,BKK_C36721141,47.43414,19.203245,950,"Rákospalota, Kossuth utca",Pestszentimre vasútáll.
NBW003,MERCEDES Conecto szóló (BKV),BUS,BKK_C3710643,47.480984,19.244905,990,Rákoskert,Normafa
V1450,Ganz csuklós,TRAM,,47.469883,19.025494,,,
V1591,TW 6000,TRAM,,47.46497,19.12255,,,
V2210,CAF 5 modulos szerelvény,TRAM,,47.46372,19.126642,,,
MPW630,VanHool A330 CNG típusú szóló autóbusz,BUS,,47.426273,19.158428,,,
BPO234,Ikarus 412-es típusú autóbusz,BUS,,47.42717,19.159243,,,
V2216,CAF 5 modulos szerelvény,TRAM,,47.465675,19.122871,3,Mexikói út M,Gubacsi út / Határ út
MPW625,VanHool A330 CNG típusú szóló autóbusz,BUS,,47.42632,19.158113,,,
NBW009,MERCEDES Conecto szóló (BKV),BUS,BKK_NBW009-FnVgWZ_oQ2S5kIRkQIpGKA,47.499836,19.287098,,,
V2218,CAF 5 modulos szerelvény,TRAM,,47.46514,19.123617,3,Mexikói út M,Gubacsi út / Határ út
MPW628,VanHool A330 CNG típusú szóló autóbusz,BUS,,47.426327,19.158318,,,
BPI135,Ikarus 435-ös típusú autóbusz,BUS,,47.501575,19.236214,,,
V4164,Tátra T5C5K,TRAM,,47.501778,19.107864,,,
LOV851,VanHool AG318 csuklós autóbusz,BUS,,47.4284,19.156225,,,
MUT894,VanHool  NewAG300 csuklós autóbusz,BUS,BKK_C3551357,47.597595,19.053722,923,Békásmegyer H,Dél-pesti autóbuszgarázs
V2101,CAF 9 modulos szerelvény,TRAM,,47.492332,19.104536,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
MUT891,VanHool  NewAG300 csuklós autóbusz,BUS,BKK_MUT891-VEr5ZsWhQcSLbohJ6V8f-g,47.42665,19.15783,,,
MUT893,VanHool  NewAG300 csuklós autóbusz,BUS,BKK_C3551366,47.510868,19.05655,923,Békásmegyer H,Dél-pesti autóbuszgarázs
LOV855,VanHool AG318 csuklós autóbusz,BUS,BKK_LOV855-SFKgcV_iSY2eszXoaa9EFA,47.428566,19.156029,,,
LZZ332,Ikarus 405-ös alacsonypadlós autóbusz,BUS,,47.47461,19.028389,,,
BPO561,Ikarus 435-ös típusú autóbusz,BUS,,47.501244,19.23671,,,
MOS263,"Volvo 7900 csuklós (Volán, helyi, 4 ajt)",BUS,BKK_MOS263-eh0-R_TZQuq4o6cr_EnMvA,47.48937,19.108692,,,
V2106,CAF 9 modulos szerelvény,TRAM,,47.49356,19.10904,,,
V4328,Tátra T5C5K,TRAM,,47.490986,19.088848,41,Kamaraerdei Ifj. Park,Bécsi út / Vörösvári út
MOS259,"Volvo 7900 csuklós (Volán, helyi, 4 ajt)",BUS,,47.48495,19.2248,,,
MUU901,VanHool  NewAG300 csuklós autóbusz,BUS,,47.42718,19.157007,,,
V2105,CAF 9 modulos szerelvény,TRAM,,47.440136,19.035374,,,
MOS261,"Volvo 7900 csuklós (Volán, helyi, 4 ajt)",BUS,BKK_C347609,47.507423,19.025503,956,"Pécel, Kun József utca",Pesthidegkút-Hűvösvölgy
V4207,Tátra T5C5K,TRAM,,47.551926,19.09352,,,
MOS256,"Volvo 7900 csuklós (Volán, helyi, 4 ajt)",BUS,,47.50746,19.112534,,,
MRZ399,"MAN A21 szóló (Volán, helyi, 3 ajtós)",BUS,BKK_MRZ399-BblkmPjnRVOTnbuwmtSNUg,47.45421,19.115126,,,
MRZ246,"MAN A21 szóló (Volán, helyi, 3 ajtós)",BUS,BKK_MRZ246-3MkpgjCuTNOFO-l7RA8bfg,47.448895,19.048378,,,
MRZ245,"MAN A21 szóló (Volán, helyi, 3 ajtós)",BUS,,47.432003,19.044317,,,
V4309,Tátra T5C5K,TRAM,,47.55179,19.092169,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
MUT886,VanHool  NewAG300 csuklós autóbusz,BUS,BKK_C3551371,47.454765,19.087086,923,Békásmegyer H,Dél-pesti autóbuszgarázs
V4276,Tátra T5C5K,TRAM,,47.551823,19.093779,,,
PDN608,MAN Lions City A21 (ArrivaBus),BUS,,47.45216,19.005947,,,
LYH129,MERCEDES Citaro O 530 (BKV spec.),BUS,BKK_C3438666,47.55045,19.028555,901,Bécsi út / Vörösvári út,Kelenföld vasútállomás M
PDN617,MAN Lions City A21 (ArrivaBus),BUS,BKK_PDN617-7w_ouMojQLi8JnoEG1s6MQ,47.43852,19.008148,,,
PDN615,MAN Lions City A21 (ArrivaBus),BUS,BKK_PDN615-euRyfh8xSKCkDb_qChSD_Q,47.458084,19.027367,,,
BPI185,Ikarus 280-as típusú autóbusz,BUS,,47.49935,19.236494,,,
PDN614,MAN Lions City A21 (ArrivaBus),BUS,BKK_PDN614-6VqqrnJCSEGZSti6XBg8vQ,47.477394,19.04789,,,
PDN612,MAN Lions City A21 (ArrivaBus),BUS,,47.458332,19.027643,,,
V4281,Tátra T5C5K,TRAM,BKK_C363526111J,47.475883,19.098843,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
V4285,Tátra T5C5K,TRAM,,47.491844,19.089176,,,
PDN622,MAN Lions City A21 (ArrivaBus),BUS,,47.45838,19.027325,,,
PDB386,MERCEDES Conecto szóló (BKV),BUS,BKK_C352074,47.467155,19.154123,968,Cinkotai autóbuszgarázs,"Kispest, Kossuth tér"
V4254,Tátra T5C5K,TRAM,BKK_C34893667J,47.544792,19.088135,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
LYH111,MERCEDES Citaro O 530 (BKV spec.),BUS,,47.568283,19.02907,,,
LYH112,MERCEDES Citaro O 530 (BKV spec.),BUS,,47.568684,19.02953,,,
V4247,Tátra T5C5K,TRAM,,47.552002,19.09393,,,
PDB384,MERCEDES Conecto szóló (BKV),BUS,BKK_C3470753,47.549644,19.116905,996A,Cinkotai autóbuszgarázs,Újpest-központ M
PDB382,MERCEDES Conecto szóló (BKV),BUS,BKK_C3438257,47.51174,19.194311,908,Cinkotai autóbuszgarázs,Móricz Zs. körtér M
NCA435,MERCEDES Conecto csuklós,BUS,BKK_C381091,47.48602,19.069355,100E,Liszt Ferenc Airport 2,Deák Ferenc tér M
NCA436,MERCEDES Conecto csuklós,BUS,,47.485043,19.053604,,,
PDB378,MERCEDES Conecto szóló (BKV),BUS,,47.49909,19.236204,198,"R.csaba-Újtelep, Tóalmás u.",Dél-pesti autóbuszgarázs
PDB379,MERCEDES Conecto szóló (BKV),BUS,,47.50057,19.236774,,,
LYH125,MERCEDES Citaro O 530 (BKV spec.),BUS,,47.568077,19.030836,,,
LYH126,MERCEDES Citaro O 530 (BKV spec.),BUS,BKK_C34386271,47.46337,19.036188,901,Bécsi út / Vörösvári út,Kelenföld vasútállomás M
LYH123,MERCEDES Citaro O 530 (BKV spec.),BUS,,47.56794,19.031727,,,
PKN601,MERCEDES Conecto szóló (BKV),BUS,BKK_C3438260,47.49444,19.060852,908,Cinkotai autóbuszgarázs,Móricz Zs. körtér M
LYH120,MERCEDES Citaro O 530 (BKV spec.),BUS,,47.568375,19.028818,,,
PDN605,MAN Lions City A21 (ArrivaBus),BUS,,47.457996,19.028423,,,
