licensePlate,model,vehicleRouteType,tripId,lat,lon,shortName,From,To
V1440,Ganz csuklós,TRAM,BKK_C218465,47.49429,19.06007,47,Városház tér,Deák Ferenc tér M
V4063,Tátra T5C5K,TRAM,BKK_C3480918,47.48122,19.004812,59,Márton Áron tér,Szent János Kórház
V4062,Tátra T5C5K,TRAM,BKK_C3474343,47.510216,19.008024,61,Móricz Zs. körtér M,Hűvösvölgy
V2112,CAF 9 modulos szerelvény,TRAM,BKK_C34893895J,47.440327,19.0357,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
MPW614,VanHool A330 CNG típusú szóló autóbusz,BUS,,47.42505,19.1295,,,
MPW613,VanHool A330 CNG típusú szóló autóbusz,BUS,BKK_MPW613-fOUAfx51SwiDP5X-1lUMkQ,47.428658,19.155434,,,
LOV873,VanHool AG318 csuklós autóbusz,BUS,,47.42719,19.159912,,,
V1441,Ganz csuklós,TRAM,BKK_C3635015,47.465992,19.021982,49,Kelenföld vasútállomás M,Deák Ferenc tér M
V4331,Tátra T5C5K,TRAM,BKK_C3474317,47.477287,19.047276,61,Móricz Zs. körtér M,Hűvösvölgy
BPO221,Ikarus 412-es típusú autóbusz,BUS,BKK_C3562017,47.46321,19.149529,282E,Alacskai úti lakótelep,Kőbánya-Kispest M
LOV868,VanHool AG318 csuklós autóbusz,BUS,BKK_C3658166,47.455654,19.113724,54,"Péterimajor, Víztorony tér",Boráros tér H
BPO220,Ikarus 412-es típusú autóbusz,BUS,,47.476635,19.177977,,,
LOV869,VanHool AG318 csuklós autóbusz,BUS,BKK_C3551376,47.522892,19.03831,923,Békásmegyer H,Dél-pesti autóbuszgarázs
MPW619,VanHool A330 CNG típusú szóló autóbusz,BUS,,47.42807,19.157074,,,
V1448,Ganz csuklós,TRAM,BKK_C363509,47.47615,19.04257,49,Kelenföld vasútállomás M,Deák Ferenc tér M
V2209,CAF 5 modulos szerelvény,TRAM,BKK_C3495432,47.50229,19.13686,3,Mexikói út M,Gubacsi út / Határ út
MPW621,VanHool A330 CNG típusú szóló autóbusz,BUS,BKK_MPW621-RTKkh4bMTJm3FQ1-N3o9sg,47.427658,19.159397,,,
MPW620,VanHool A330 CNG típusú szóló autóbusz,BUS,,47.428024,19.157087,,,
V4067,Tátra T5C5K,TRAM,BKK_C3474358729,47.509842,19.00887,61,Móricz Zs. körtér M,Hűvösvölgy
V2207,CAF 5 modulos szerelvény,TRAM,BKK_C349543652,47.44539,19.0991,3,Mexikói út M,Gubacsi út / Határ út
MPW617,VanHool A330 CNG típusú szóló autóbusz,BUS,,47.427864,19.157293,,,
LOV877,VanHool AG318 csuklós autóbusz,BUS,,47.4169,19.130527,,,
LOV881,VanHool AG318 csuklós autóbusz,BUS,,47.43571,19.144169,,,
MPW622,VanHool A330 CNG típusú szóló autóbusz,BUS,,47.47157,19.166578,,,
V2212,CAF 5 modulos szerelvény,TRAM,BKK_C3495439,47.47739,19.121298,3,Mexikói út M,Gubacsi út / Határ út
V1450,Ganz csuklós,TRAM,BKK_C2184612,47.47798,19.048132,47,Városház tér,Deák Ferenc tér M
V2211,CAF 5 modulos szerelvény,TRAM,BKK_C349547349,47.44398,19.096004,3,Mexikói út M,Gubacsi út / Határ út
MPW624,VanHool A330 CNG típusú szóló autóbusz,BUS,BKK_C3629212,47.48874,19.137596,185,Újhegy,Kőbánya alsó vasútáll.
MPW623,VanHool A330 CNG típusú szóló autóbusz,BUS,BKK_C3515711,47.449818,19.145908,68,"Akadémiaújtelep, 525. tér",Vas Gereben utca
V2210,CAF 5 modulos szerelvény,TRAM,BKK_C349543658,47.46404,19.109354,3,Mexikói út M,Gubacsi út / Határ út
V4071,Tátra T5C5K,TRAM,BKK_C35245935,47.58846,19.1186,14,"Káp.megyer, Megyeri út",Lehel tér M
MPW630,VanHool A330 CNG típusú szóló autóbusz,BUS,,47.42625,19.158438,,,
MPW629,VanHool A330 CNG típusú szóló autóbusz,BUS,,47.42745,19.157722,,,
V2219,CAF 5 modulos szerelvény,TRAM,BKK_C3495444,47.45638,19.114662,3,Mexikói út M,Gubacsi út / Határ út
V2216,CAF 5 modulos szerelvény,TRAM,BKK_C3495411,47.518974,19.091057,3,Mexikói út M,Gubacsi út / Határ út
MPW626,VanHool A330 CNG típusú szóló autóbusz,BUS,BKK_C351579,47.470078,19.165283,68,"Akadémiaújtelep, 525. tér",Vas Gereben utca
MPW625,VanHool A330 CNG típusú szóló autóbusz,BUS,,47.427666,19.157495,,,
V2218,CAF 5 modulos szerelvény,TRAM,BKK_C349542085,47.51838,19.092237,3,Mexikói út M,Gubacsi út / Határ út
MPW628,VanHool A330 CNG típusú szóló autóbusz,BUS,BKK_C3737753,47.41404,19.201797,166,Ferihegy vasútállomás,Gubacsi út / Határ út
V4080,Tátra T5C5K,TRAM,,47.551918,19.092407,,,
V4315,Tátra T5C5K,TRAM,,47.4904,19.08921,,,
LOV851,VanHool AG318 csuklós autóbusz,BUS,BKK_C36721250,47.465015,19.12752,950,"Rákospalota, Kossuth utca",Pestszentimre vasútáll.
V4042,Tátra T5C5K,TRAM,BKK_C35245153,47.536015,19.083303,14,"Káp.megyer, Megyeri út",Lehel tér M
BPO841,Ikarus 280-as típusú autóbusz,BUS,,47.567043,19.032816,,,
LOV857,VanHool AG318 csuklós autóbusz,BUS,BKK_C3695010,47.465103,19.121288,123A,Szentlőrinci úti ltp.,Határ út M
V4048,Tátra T5C5,TRAM,,47.462128,19.048292,,,
V2101,CAF 9 modulos szerelvény,TRAM,BKK_C348939,47.464787,19.023771,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
MXJ002,MB515 minibusz,BUS,BKK_C247942,47.491085,19.282825,298,Zimonyi utca,Rákoscsaba vasútállomás
LOV853,VanHool AG318 csuklós autóbusz,BUS,BKK_C376902,47.45539,19.149858,50,Lajosmizsei sorompó,Határ út M
BPO552,Ikarus 435-ös típusú autóbusz,BUS,BKK_C3576323,47.48448,19.279196,161,Rákoscsaba,Örs vezér tere M H
LZZ332,Ikarus 405-ös alacsonypadlós autóbusz,BUS,BKK_C352821,47.555634,19.090267,121,Újpest-városkapu M,R.palota-Újpest vasútáll.
925,MXA,SUBURBAN_RAILWAY,BKK_H15193_97,47.545055,19.225163,H9,Csömör,Örs vezér tere
LOV860,VanHool AG318 csuklós autóbusz,BUS,,47.428314,19.156347,,,
BPO851,Ikarus 280-as típusú autóbusz,BUS,,47.567955,19.029963,,,
V1438,Ganz csuklós,TRAM,BKK_C3778325,47.49574,19.04856,2,Jászai Mari tér,Közvágóhíd H
V2106,CAF 9 modulos szerelvény,TRAM,BKK_C348937,47.47592,19.099037,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
V4328,Tátra T5C5K,TRAM,BKK_C363525985J,47.44355,19.012497,41,Kamaraerdei Ifj. Park,Bécsi út / Vörösvári út
V2105,CAF 9 modulos szerelvény,TRAM,BKK_C3489338005,47.469486,19.055891,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
LOV864,VanHool AG318 csuklós autóbusz,BUS,BKK_C3695014,47.425602,19.128576,123A,Szentlőrinci úti ltp.,Határ út M
V2108,CAF 9 modulos szerelvény,TRAM,BKK_C3489331407,47.548462,19.029789,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
LOV865,VanHool AG318 csuklós autóbusz,BUS,BKK_C376903,47.448814,19.159967,50,Lajosmizsei sorompó,Határ út M
V4058,Tátra T5C5K,TRAM,BKK_C3489312,47.532986,19.066004,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
LOV866,VanHool AG318 csuklós autóbusz,BUS,,47.423733,19.13145,,,
MRZ246,"MAN A21 szóló (Volán, helyi, 3 ajtós)",BUS,BKK_C2764112,47.464813,19.018354,40,Budaörsi lakótelep,Kelenföld vasútállomás M
MRZ245,"MAN A21 szóló (Volán, helyi, 3 ajtós)",BUS,BKK_C2764117,47.464943,19.018076,40,Budaörsi lakótelep,Kelenföld vasútállomás M
V4300,Tátra T5C5K,TRAM,,47.55281,19.092934,,,
MRZ397,"MAN A21 szóló (Volán, helyi, 3 ajtós)",BUS,,47.465675,18.900822,,,
V4020,Tátra T5C5K,TRAM,,47.552574,19.093054,,,
1111-1147,MXA-MXA,SUBURBAN_RAILWAY,BKK_H4010_4,47.57626,19.048649,H5,Szentendre,Batthyány tér
