licensePlate,model,vehicleRouteType,lat,lon,shortName,From,To
V1440,Ganz csuklós,TRAM,47.470142,19.024982,,,
MPW614,VanHool A330 CNG típusú szóló autóbusz,BUS,47.488636,19.087667,99,Mátyás király tér,Blaha Lujza tér M
V1442,Ganz csuklós,TRAM,47.470287,19.024918,,,
V1441,Ganz csuklós,TRAM,47.47023,19.025312,2,Jászai Mari tér,Közvágóhíd H
MPW613,VanHool A330 CNG típusú szóló autóbusz,BUS,47.43051,19.182573,284E,"Pestszentimre, Benjámin u.",Kőbánya-Kispest M
V4064,Tátra T5C5K,TRAM,47.506676,19.024446,56A,Móricz Zs. körtér M,Hűvösvölgy
LOV868,VanHool AG318 csuklós autóbusz,BUS,47.459568,19.120377,123A,Szentlőrinci úti ltp.,Határ út M
LOV869,VanHool AG318 csuklós autóbusz,BUS,47.38924,19.161913,54,"Péterimajor, Víztorony tér",Boráros tér H
V2209,CAF 5 modulos szerelvény,TRAM,47.51461,19.120405,3,Mexikói út M,Gubacsi út / Határ út
V1448,Ganz csuklós,TRAM,47.475094,19.03952,49,Kelenföld vasútállomás M,Deák Ferenc tér M
V2208,CAF 5 modulos szerelvény,TRAM,47.44944,19.10519,3,Mexikói út M,Gubacsi út / Határ út
MPW618,VanHool A330 CNG típusú szóló autóbusz,BUS,47.47579,19.147676,95,Felsőcsatári köz,Puskás Ferenc Stadion M
MPW621,VanHool A330 CNG típusú szóló autóbusz,BUS,47.413326,19.20094,282E,Alacskai úti lakótelep,Kőbánya-Kispest M
MPW620,VanHool A330 CNG típusú szóló autóbusz,BUS,47.49599,19.071615,99,Mátyás király tér,Blaha Lujza tér M
V2205,CAF 5 modulos szerelvény,TRAM,47.51815,19.092617,3,Mexikói út M,Gubacsi út / Határ út
V1444,Ganz csuklós,TRAM,47.47072,19.092545,2,Jászai Mari tér,Közvágóhíd H
V4067,Tátra T5C5K,TRAM,47.474476,19.046488,17,Savoya Park,Bécsi út / Vörösvári út
V4339,Tátra T5C5,TRAM,47.49042,19.089846,,,
V2204,CAF 5 modulos szerelvény,TRAM,47.465733,19.108692,3,Mexikói út M,Gubacsi út / Határ út
LOV875,VanHool AG318 csuklós autóbusz,BUS,47.458176,19.145844,,,
V2206,CAF 5 modulos szerelvény,TRAM,47.48246,19.128845,3,Mexikói út M,Gubacsi út / Határ út
V1445,Ganz csuklós,TRAM,47.493893,19.059921,47,Városház tér,Deák Ferenc tér M
