licensePlate,model,vehicleRouteType,lat,lon,shortName,From,To
RIW880,MAN Lions City GL NG313 csuklós busz,BUS,47.207607,18.379656,,,
V1440,Ganz csuklós,TRAM,47.491634,19.043634,,,
V2112,CAF 9 modulos szerelvény,TRAM,47.440758,19.035872,,,
LOV872,VanHool AG318 csuklós autóbusz,BUS,47.426804,19.158073,50,Lajosmizsei sorompó,Határ út M
V1442,Ganz csuklós,TRAM,47.469864,19.025484,,,
LOV873,VanHool AG318 csuklós autóbusz,BUS,47.389286,19.162,54,"Péterimajor, Víztorony tér",Boráros tér H
V1441,Ganz csuklós,TRAM,47.512295,19.04742,2,Jászai Mari tér,Közvágóhíd H
LOV868,VanHool AG318 csuklós autóbusz,BUS,47.42935,19.12592,123A,Szentlőrinci úti ltp.,Határ út M
LOV869,VanHool AG318 csuklós autóbusz,BUS,47.444675,19.129333,54,"Péterimajor, Víztorony tér",Boráros tér H
V2209,CAF 5 modulos szerelvény,TRAM,47.514843,19.120121,3,Mexikói út M,Gubacsi út / Határ út
V1448,Ganz csuklós,TRAM,47.47745,19.046156,49,Kelenföld vasútállomás M,Deák Ferenc tér M
V2208,CAF 5 modulos szerelvény,TRAM,47.443867,19.095615,3,Mexikói út M,Gubacsi út / Határ út
LOV874,VanHool AG318 csuklós autóbusz,BUS,47.445946,19.091665,23E,Boráros tér H,Pesterzsébeti lakótelep
V1444,Ganz csuklós,TRAM,47.470993,19.092299,2,Jászai Mari tér,Közvágóhíd H
V2205,CAF 5 modulos szerelvény,TRAM,47.51852,19.095465,3,Mexikói út M,Gubacsi út / Határ út
V2204,CAF 5 modulos szerelvény,TRAM,47.470284,19.10846,3,Mexikói út M,Gubacsi út / Határ út
LOV875,VanHool AG318 csuklós autóbusz,BUS,47.428257,19.15637,,,
V2207,CAF 5 modulos szerelvény,TRAM,47.45385,19.111658,3,Mexikói út M,Gubacsi út / Határ út
V1445,Ganz csuklós,TRAM,47.44156,19.036497,47,Városház tér,Deák Ferenc tér M
V2206,CAF 5 modulos szerelvény,TRAM,47.485115,19.131527,3,Mexikói út M,Gubacsi út / Határ út
V4340,Tátra T5C5K,TRAM,47.523994,19.036768,17,Savoya Park,Bécsi út / Vörösvári út
V2212,CAF 5 modulos szerelvény,TRAM,47.51924,19.091171,3,Mexikói út M,Gubacsi út / Határ út
V1451,Ganz csuklós,TRAM,47.470955,19.092985,2,Jászai Mari tér,Közvágóhíd H
LOV881,VanHool AG318 csuklós autóbusz,BUS,47.428997,19.156935,,,
V1450,Ganz csuklós,TRAM,47.4422,19.03659,47,Városház tér,Deák Ferenc tér M
V2211,CAF 5 modulos szerelvény,TRAM,47.47879,19.123554,3,Mexikói út M,Gubacsi út / Határ út
LRV480,Renault ND Master mozgáskorl. száll.,BUS,47.550285,19.041588,,,
LOV878,VanHool AG318 csuklós autóbusz,BUS,47.47367,19.103653,,,
BPO231,Ikarus 412-es típusú autóbusz,BUS,47.46456,19.14178,,,
V2210,CAF 5 modulos szerelvény,TRAM,47.44361,19.0965,3,Mexikói út M,Gubacsi út / Határ út
V2219,CAF 5 modulos szerelvény,TRAM,47.502693,19.136728,3,Mexikói út M,Gubacsi út / Határ út
BPO234,Ikarus 412-es típusú autóbusz,BUS,47.429398,19.217276,236A,Havanna utcai lakótelep,"Ganztelep, Mednyánszky u."
V2216,CAF 5 modulos szerelvény,TRAM,47.46475,19.12315,3,Mexikói út M,Gubacsi út / Határ út
LRV481,Renault ND Master mozgáskorl. száll.,BUS,47.566895,19.03186,MOZG,Különjárat,Különjárat
LRV482,Renault ND Master mozgáskorl. száll.,BUS,47.580154,19.11175,,,
V2215,CAF 5 modulos szerelvény,TRAM,47.519722,19.111269,3,Mexikói út M,Gubacsi út / Határ út
V2218,CAF 5 modulos szerelvény,TRAM,47.455585,19.114403,3,Mexikói út M,Gubacsi út / Határ út
V4313,Tátra T5C5K,TRAM,47.468792,19.072746,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
V4311,Tátra T5C5K,TRAM,47.509827,19.009472,61,Móricz Zs. körtér M,Hűvösvölgy
MXJ003,MB515 minibusz,BUS,47.473125,19.297823,298,Zimonyi utca,Rákoscsaba vasútállomás
LOV857,VanHool AG318 csuklós autóbusz,BUS,47.412796,19.161335,123,"Soroksár, IKEA áruház",Határ út M
V2101,CAF 9 modulos szerelvény,TRAM,47.488472,19.108711,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
MUT781,MB Citaro C2-S1-G csuklós autóbusz,BUS,47.5013,19.083431,133E,"Újpalota, Nyírpalota út","Nagytétény, Erdélyi utca"
V4317,Tátra T5C5K,TRAM,47.509808,19.01047,56A,Móricz Zs. körtér M,Hűvösvölgy
LOV853,VanHool AG318 csuklós autóbusz,BUS,47.479435,19.06726,54,"Péterimajor, Víztorony tér",Boráros tér H
LOV855,VanHool AG318 csuklós autóbusz,BUS,47.459686,19.120707,123,"Soroksár, IKEA áruház",Határ út M
LZZ332,Ikarus 405-ös alacsonypadlós autóbusz,BUS,47.478146,19.045969,27,Citadella - Sánc utca,Móricz Zs. körtér M
V2102,CAF 9 modulos szerelvény,TRAM,47.51117,19.099466,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
LOV860,VanHool AG318 csuklós autóbusz,BUS,47.45424,19.09026,,,
LOV861,VanHool AG318 csuklós autóbusz,BUS,47.416885,19.130552,123A,Szentlőrinci úti ltp.,Határ út M
V2104,CAF 9 modulos szerelvény,TRAM,47.46375,19.032642,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
V2103,CAF 9 modulos szerelvény,TRAM,47.496357,19.109158,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
