licensePlate,model,vehicleRouteType,lat,lon,shortName,From,To
V2112,CAF 9 modulos szerelvény,TRAM,47.44055,19.035492,,,
LOV871,VanHool AG318 csuklós autóbusz,BUS,47.465157,19.126595,,,
V4062,Tátra T5C5K,TRAM,47.426693,19.03936,,,
MPW614,VanHool A330 CNG típusú szóló autóbusz,BUS,47.451794,19.127302,99,Mátyás király tér,Blaha Lujza tér M
MPW613,VanHool A330 CNG típusú szóló autóbusz,BUS,47.44508,19.188786,284E,"Pestszentimre, Benjámin u.",Kőbánya-Kispest M
V1441,Ganz csuklós,TRAM,47.51316,19.047827,2,Jászai Mari tér,Közvágóhíd H
V4064,Tátra T5C5K,TRAM,47.47572,19.046732,,,
V4331,Tátra T5C5K,TRAM,47.49132,19.044174,56A,Móricz Zs. körtér M,Hűvösvölgy
LOV868,VanHool AG318 csuklós autóbusz,BUS,47.4609,19.118738,123A,Szentlőrinci úti ltp.,Határ út M
LOV869,VanHool AG318 csuklós autóbusz,BUS,47.396824,19.17514,54,"Péterimajor, Víztorony tér",Boráros tér H
V2209,CAF 5 modulos szerelvény,TRAM,47.500362,19.137325,3,Mexikói út M,Gubacsi út / Határ út
V1448,Ganz csuklós,TRAM,47.491238,19.061518,49,Kelenföld vasútállomás M,Deák Ferenc tér M
V2208,CAF 5 modulos szerelvény,TRAM,47.463634,19.109499,3,Mexikói út M,Gubacsi út / Határ út
MPW618,VanHool A330 CNG típusú szóló autóbusz,BUS,47.47865,19.143034,195,"Rákoskeresztúr, városkp.",Puskás Ferenc Stadion M
MPW621,VanHool A330 CNG típusú szóló autóbusz,BUS,47.46296,19.148022,282E,Alacskai úti lakótelep,Kőbánya-Kispest M
MPW620,VanHool A330 CNG típusú szóló autóbusz,BUS,47.489624,19.086262,99,Mátyás király tér,Blaha Lujza tér M
V2205,CAF 5 modulos szerelvény,TRAM,47.51002,19.128265,3,Mexikói út M,Gubacsi út / Határ út
V1444,Ganz csuklós,TRAM,47.467762,19.075825,2,Jászai Mari tér,Közvágóhíd H
V4067,Tátra T5C5K,TRAM,47.51613,19.036795,17,Savoya Park,Bécsi út / Vörösvári út
V2204,CAF 5 modulos szerelvény,TRAM,47.482574,19.130186,3,Mexikói út M,Gubacsi út / Határ út
MPW617,VanHool A330 CNG típusú szóló autóbusz,BUS,47.46472,19.141813,,,
V2206,CAF 5 modulos szerelvény,TRAM,47.509533,19.128975,3,Mexikói út M,Gubacsi út / Határ út
V1445,Ganz csuklós,TRAM,47.42943,19.037853,47,Városház tér,Deák Ferenc tér M
MPW616,VanHool A330 CNG típusú szóló autóbusz,BUS,47.410065,19.195658,166,Ferihegy vasútállomás,Gubacsi út / Határ út
923,MXA,SUBURBAN_RAILWAY,47.53896,19.207645,H9,Csömör,Örs vezér tere
V2212,CAF 5 modulos szerelvény,TRAM,47.520008,19.097792,3,Mexikói út M,Gubacsi út / Határ út
LOV881,VanHool AG318 csuklós autóbusz,BUS,47.46311,19.149267,,,
MPW622,VanHool A330 CNG típusú szóló autóbusz,BUS,47.48623,19.141693,185,Újhegy,Kőbánya alsó vasútáll.
V1450,Ganz csuklós,TRAM,47.48688,19.057138,47,Városház tér,Deák Ferenc tér M
V2211,CAF 5 modulos szerelvény,TRAM,47.45613,19.114975,3,Mexikói út M,Gubacsi út / Határ út
V4073,Tátra T5C5K,TRAM,47.480083,19.051601,56A,Móricz Zs. körtér M,Hűvösvölgy
V2214,CAF 5 modulos szerelvény,TRAM,47.465107,19.123297,,,
MPW624,VanHool A330 CNG típusú szóló autóbusz,BUS,47.42791,19.15843,,,
V4076,Tátra T5C5K,TRAM,47.490093,19.024446,17,Savoya Park,Bécsi út / Vörösvári út
LRV480,Renault ND Master mozgáskorl. száll.,BUS,47.56819,19.027674,,,
MPW623,VanHool A330 CNG típusú szóló autóbusz,BUS,47.44167,19.186083,217,Szarvas csárda tér,Kőbánya alsó vasútáll.
V2210,CAF 5 modulos szerelvény,TRAM,47.445698,19.099556,3,Mexikói út M,Gubacsi út / Határ út
BPO231,Ikarus 412-es típusú autóbusz,BUS,47.464554,19.141756,,,
MPW630,VanHool A330 CNG típusú szóló autóbusz,BUS,47.470585,19.126577,99,Mátyás király tér,Blaha Lujza tér M
V2219,CAF 5 modulos szerelvény,TRAM,47.51952,19.111744,3,Mexikói út M,Gubacsi út / Határ út
MPW629,VanHool A330 CNG típusú szóló autóbusz,BUS,47.468384,19.155107,117,Mélytó utca,Kőbánya alsó vasútáll.
BPO582,Ikarus 435-ös típusú autóbusz,BUS,47.477253,19.26365,161,Rákoscsaba,Örs vezér tere M H
BPO234,Ikarus 412-es típusú autóbusz,BUS,47.42947,19.218391,236,Havanna utcai lakótelep,Market Central Ferihegy
MPW626,VanHool A330 CNG típusú szóló autóbusz,BUS,47.441734,19.140871,68,"Akadémiaújtelep, 525. tér",Vas Gereben utca
V2215,CAF 5 modulos szerelvény,TRAM,47.519253,19.091154,3,Mexikói út M,Gubacsi út / Határ út
MPW625,VanHool A330 CNG típusú szóló autóbusz,BUS,47.4316,19.219679,266,"Ganztelep, Mednyánszky u.",Pestszentimre vasútáll.
V4077,Tátra T5C5K,TRAM,47.517475,19.060884,14,"Káp.megyer, Megyeri út",Lehel tér M
