licensePlate,model,vehicleRouteType,lat,lon,shortName,From,To
V2112,CAF 9 modulos szerelvény,TRAM,47.440556,19.035387,,,
LOV871,VanHool AG318 csuklós autóbusz,BUS,47.45268,19.156155,50,Lajosmizsei sorompó,Határ út M
V4062,Tátra T5C5K,TRAM,47.474808,19.046843,56,Városház tér,Hűvösvölgy
MPW614,VanHool A330 CNG típusú szóló autóbusz,BUS,47.489227,19.087055,99,Mátyás király tér,Blaha Lujza tér M
LOV873,VanHool AG318 csuklós autóbusz,BUS,47.4649,19.141699,,,
MPW613,VanHool A330 CNG típusú szóló autóbusz,BUS,47.399086,19.205572,284E,"Pestszentimre, Benjámin u.",Kőbánya-Kispest M
V1441,Ganz csuklós,TRAM,47.47432,19.07048,2,Jászai Mari tér,Közvágóhíd H
LOV868,VanHool AG318 csuklós autóbusz,BUS,47.437534,19.129717,123,"Soroksár, IKEA áruház",Határ út M
V4333,Tátra T5C5K,TRAM,47.487183,19.02468,61,Móricz Zs. körtér M,Hűvösvölgy
LOV869,VanHool AG318 csuklós autóbusz,BUS,47.395355,19.173018,54,"Péterimajor, Víztorony tér",Boráros tér H
V2209,CAF 5 modulos szerelvény,TRAM,47.518578,19.09207,3,Mexikói út M,Gubacsi út / Határ út
V1448,Ganz csuklós,TRAM,47.466885,19.022045,49,Kelenföld vasútállomás M,Deák Ferenc tér M
MPW619,VanHool A330 CNG típusú szóló autóbusz,BUS,47.464603,19.141695,,,
V2208,CAF 5 modulos szerelvény,TRAM,47.44377,19.096739,3,Mexikói út M,Gubacsi út / Határ út
MPW618,VanHool A330 CNG típusú szóló autóbusz,BUS,47.49998,19.10618,195,"Rákoskeresztúr, városkp.",Puskás Ferenc Stadion M
MPW621,VanHool A330 CNG típusú szóló autóbusz,BUS,47.430992,19.196241,282E,Alacskai úti lakótelep,Kőbánya-Kispest M
MPW620,VanHool A330 CNG típusú szóló autóbusz,BUS,47.45348,19.125837,99,Mátyás király tér,Blaha Lujza tér M
V2205,CAF 5 modulos szerelvény,TRAM,47.519283,19.091158,3,Mexikói út M,Gubacsi út / Határ út
V1444,Ganz csuklós,TRAM,47.50567,19.047722,2,Jászai Mari tér,Közvágóhíd H
V4067,Tátra T5C5K,TRAM,47.478848,19.040268,17,Savoya Park,Bécsi út / Vörösvári út
V2204,CAF 5 modulos szerelvény,TRAM,47.444656,19.097986,3,Mexikói út M,Gubacsi út / Határ út
V1443,Ganz csuklós,TRAM,47.466164,19.02208,,,
MPW617,VanHool A330 CNG típusú szóló autóbusz,BUS,47.476032,19.10027,,,
V1445,Ganz csuklós,TRAM,47.452335,19.038658,47,Városház tér,Deák Ferenc tér M
V2206,CAF 5 modulos szerelvény,TRAM,47.473995,19.11588,3,Mexikói út M,Gubacsi út / Határ út
MPW616,VanHool A330 CNG típusú szóló autóbusz,BUS,47.429752,19.218498,166,Ferihegy vasútállomás,Gubacsi út / Határ út
LOV877,VanHool AG318 csuklós autóbusz,BUS,47.427685,19.158735,,,
923,MXA,SUBURBAN_RAILWAY,47.503647,19.137909,H9,Csömör,Örs vezér tere
V2212,CAF 5 modulos szerelvény,TRAM,47.521206,19.107025,3,Mexikói út M,Gubacsi út / Határ út
LOV881,VanHool AG318 csuklós autóbusz,BUS,47.46219,19.143238,,,
MPW622,VanHool A330 CNG típusú szóló autóbusz,BUS,47.479656,19.150263,185,Újhegy,Kőbánya alsó vasútáll.
V1450,Ganz csuklós,TRAM,47.44783,19.037489,47,Városház tér,Deák Ferenc tér M
V2211,CAF 5 modulos szerelvény,TRAM,47.49508,19.13936,3,Mexikói út M,Gubacsi út / Határ út
MPW624,VanHool A330 CNG típusú szóló autóbusz,BUS,47.42724,19.159203,,,
V4076,Tátra T5C5K,TRAM,47.45221,19.038452,17,Savoya Park,Bécsi út / Vörösvári út
MPW623,VanHool A330 CNG típusú szóló autóbusz,BUS,47.470753,19.143202,217,Szarvas csárda tér,Kőbánya alsó vasútáll.
LOV878,VanHool AG318 csuklós autóbusz,BUS,47.46307,19.137953,,,
V2210,CAF 5 modulos szerelvény,TRAM,47.4565,19.114004,3,Mexikói út M,Gubacsi út / Határ út
BPO231,Ikarus 412-es típusú autóbusz,BUS,47.464504,19.159681,98,Rákoscsaba vasútállomás,Kőbánya-Kispest M
MPW630,VanHool A330 CNG típusú szóló autóbusz,BUS,47.495453,19.073994,99,Mátyás király tér,Blaha Lujza tér M
V2219,CAF 5 modulos szerelvény,TRAM,47.482594,19.128689,3,Mexikói út M,Gubacsi út / Határ út
BPO582,Ikarus 435-ös típusú autóbusz,BUS,47.49012,19.154873,161,Rákoscsaba,Örs vezér tere M H
MPW629,VanHool A330 CNG típusú szóló autóbusz,BUS,47.48355,19.12766,117,Mélytó utca,Kőbánya alsó vasútáll.
BPO234,Ikarus 412-es típusú autóbusz,BUS,47.4379,19.169525,236,Havanna utcai lakótelep,Market Central Ferihegy
MPW626,VanHool A330 CNG típusú szóló autóbusz,BUS,47.462517,19.150278,68,"Akadémiaújtelep, 525. tér",Vas Gereben utca
LRV481,Renault ND Master mozgáskorl. száll.,BUS,47.53168,19.03954,,,
V2215,CAF 5 modulos szerelvény,TRAM,47.50391,19.136427,3,Mexikói út M,Gubacsi út / Határ út
MPW625,VanHool A330 CNG típusú szóló autóbusz,BUS,47.40447,19.185911,266,"Ganztelep, Mednyánszky u.",Pestszentimre vasútáll.
V2218,CAF 5 modulos szerelvény,TRAM,47.47729,19.121096,3,Mexikói út M,Gubacsi út / Határ út
MPW628,VanHool A330 CNG típusú szóló autóbusz,BUS,47.433384,19.22069,266,"Ganztelep, Mednyánszky u.",Pestszentimre vasútáll.
V4313,Tátra T5C5K,TRAM,47.469593,19.083689,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
V4312,Tátra T5C5K,TRAM,47.4911,19.088367,,,
V4043,Tátra T5C5K,TRAM,47.477314,19.04731,41,Kamaraerdei Ifj. Park,Bécsi út / Vörösvári út
V4311,Tátra T5C5K,TRAM,47.478268,19.045158,61,Móricz Zs. körtér M,Hűvösvölgy
MXJ003,MB515 minibusz,BUS,47.490986,19.282907,298,Zimonyi utca,Rákoscsaba vasútállomás
LOV857,VanHool AG318 csuklós autóbusz,BUS,47.41565,19.1424,,,
V4048,Tátra T5C5,TRAM,47.469383,19.056816,,,
V2101,CAF 9 modulos szerelvény,TRAM,47.441017,19.034945,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
MUT781,MB Citaro C2-S1-G csuklós autóbusz,BUS,47.54516,19.139906,133E,"Újpalota, Nyírpalota út","Nagytétény, Erdélyi utca"
LOV852,VanHool AG318 csuklós autóbusz,BUS,47.427353,19.158884,,,
LOV853,VanHool AG318 csuklós autóbusz,BUS,47.47958,19.067238,54,"Péterimajor, Víztorony tér",Boráros tér H
V4047,Tátra T5C5K,TRAM,47.55206,19.091581,14,"Káp.megyer, Megyeri út",Lehel tér M
LOV855,VanHool AG318 csuklós autóbusz,BUS,47.423534,19.131836,123A,Szentlőrinci úti ltp.,Határ út M
V4046,Tátra T5C5K,TRAM,47.445213,19.002785,,,
LZZ332,Ikarus 405-ös alacsonypadlós autóbusz,BUS,47.477848,19.04591,27,Citadella - Sánc utca,Móricz Zs. körtér M
925,MXA,SUBURBAN_RAILWAY,47.540165,19.210108,H9,Csömör,Örs vezér tere
V2102,CAF 9 modulos szerelvény,TRAM,47.50507,19.106085,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
V4052,Tátra T5C5K,TRAM,47.470207,19.051435,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
LOV861,VanHool AG318 csuklós autóbusz,BUS,47.444565,19.1198,123,"Soroksár, IKEA áruház",Határ út M
V2104,CAF 9 modulos szerelvény,TRAM,47.4623,19.042572,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
V2103,CAF 9 modulos szerelvény,TRAM,47.49034,19.108967,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
LOV858,VanHool AG318 csuklós autóbusz,BUS,47.42167,19.162683,54,"Péterimajor, Víztorony tér",Boráros tér H
V2110,CAF 9 modulos szerelvény,TRAM,47.463326,19.023125,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
V2109,CAF 9 modulos szerelvény,TRAM,47.48135,19.103153,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
BPO851,Ikarus 280-as típusú autóbusz,BUS,47.56786,19.029003,,,
V1438,Ganz csuklós,TRAM,47.471664,19.072737,2,Jászai Mari tér,Közvágóhíd H
V1433,Ganz csuklós,TRAM,47.47282,19.033485,49,Kelenföld vasútállomás M,Deák Ferenc tér M
V4056,Tátra T5C5K,TRAM,47.496506,19.032866,56,Városház tér,Hűvösvölgy
LOV864,VanHool AG318 csuklós autóbusz,BUS,47.463375,19.147375,136E,Havanna utcai lakótelep,Kőbánya-Kispest M
V2105,CAF 9 modulos szerelvény,TRAM,47.467045,19.049725,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
V4327,Tátra T5C5K,TRAM,47.509857,19.009487,56A,Móricz Zs. körtér M,Hűvösvölgy
V2108,CAF 9 modulos szerelvény,TRAM,47.527443,19.07508,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
LOV865,VanHool AG318 csuklós autóbusz,BUS,47.480034,19.067598,23E,Boráros tér H,Pesterzsébeti lakótelep
V4330,Tátra T5C5K,TRAM,47.474155,19.046679,56,Városház tér,Hűvösvölgy
LOV866,VanHool AG318 csuklós autóbusz,BUS,47.4179,19.156471,123,"Soroksár, IKEA áruház",Határ út M
V2107,CAF 9 modulos szerelvény,TRAM,47.54565,19.033978,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
V4329,Tátra T5C5K,TRAM,47.49741,19.041622,41,Kamaraerdei Ifj. Park,Bécsi út / Vörösvári út
MRZ246,"MAN A21 szóló (Volán, helyi, 3 ajtós)",BUS,47.43098,19.04281,,,
V4029,Tátra T5C5K,TRAM,47.50673,19.104486,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
MRZ245,"MAN A21 szóló (Volán, helyi, 3 ajtós)",BUS,47.464867,19.018276,88,Budatétény vá. (Campona),Kelenföld vasútállomás M
V4023,Tátra T5C5K,TRAM,47.59346,19.12056,14,"Káp.megyer, Megyeri út",Lehel tér M
V4295,Tátra T5C5K,TRAM,47.435787,19.036667,56,Városház tér,Hűvösvölgy
MRZ397,"MAN A21 szóló (Volán, helyi, 3 ajtós)",BUS,47.509563,19.01371,22,"Budakeszi, Tesco áruház",Széll Kálmán tér M
1111-1147,MXA-MXA,SUBURBAN_RAILWAY,47.524467,19.039085,H5,Szentendre,Batthyány tér
V4310,Tátra T5C5K,TRAM,47.482174,19.005053,59,Márton Áron tér,Szent János Kórház
V4309,Tátra T5C5K,TRAM,47.463066,19.02309,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
V4040,Tátra T5C5K,TRAM,47.447906,19.037577,41,Kamaraerdei Ifj. Park,Bécsi út / Vörösvári út
MRZ352,"MAN A21 szóló (Volán, helyi, 3 ajtós)",BUS,47.43157,19.042896,,,
V4034,Tátra T5C5,TRAM,47.548805,19.029585,,,
V4308,Tátra T5C5K,TRAM,47.551548,19.092695,,,
V4307,Tátra T5C5K,TRAM,47.517323,19.060781,14,"Káp.megyer, Megyeri út",Lehel tér M
MRZ247,"MAN A21 szóló (Volán, helyi, 3 ajtós)",BUS,47.460564,18.940437,40,Budaörsi lakótelep,Kelenföld vasútállomás M
V4271,Tátra T5C5K,TRAM,47.438473,19.030363,41,Kamaraerdei Ifj. Park,Bécsi út / Vörösvári út
V4275,Tátra T5C5K,TRAM,47.4869,19.050632,56A,Móricz Zs. körtér M,Hűvösvölgy
V4274,Tátra T5C5K,TRAM,47.4264,19.039444,56,Városház tér,Hűvösvölgy
917-985,MXA-MXA,SUBURBAN_RAILWAY,47.514038,19.201132,H8,Gödöllő,Örs vezér tere
V4281,Tátra T5C5K,TRAM,47.513798,19.039742,41,Kamaraerdei Ifj. Park,Bécsi út / Vörösvári út
BPO801,Ikarus 280-as típusú autóbusz,BUS,47.4677,19.076502,54,"Péterimajor, Víztorony tér",Boráros tér H
875-889,MX-MX,SUBURBAN_RAILWAY,47.36035,19.086506,H6,Ráckeve,Közvágóhíd
V4287,Tátra T5C5K,TRAM,47.49021,19.089832,,,
BPO804,Ikarus 280-as típusú autóbusz,BUS,47.49974,19.08415,30A,Keleti pályaudvar M,"Megyer, Szondi utca"
V4017,Tátra T5C5K,TRAM,47.441208,18.979502,41,Kamaraerdei Ifj. Park,Bécsi út / Vörösvári út
V4284,Tátra T5C5K,TRAM,47.443882,18.984913,41,Kamaraerdei Ifj. Park,Bécsi út / Vörösvári út
BPO808,Ikarus 280-as típusú autóbusz,BUS,47.51832,19.110489,7E,"Újpalota, Nyírpalota út",Blaha Lujza tér M
V4285,Tátra T5C5K,TRAM,47.489662,19.090277,,,
V4257,Tátra T5C5K,TRAM,47.477657,19.100252,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
V4252,Tátra T5C5K,TRAM,47.56614,19.12296,12,"Rákospalota, Kossuth utca",Angyalföld kocsiszín
V4250,Tátra T5C5K,TRAM,47.527687,19.037468,41,Kamaraerdei Ifj. Park,Bécsi út / Vörösvári út
V4249,Tátra T5C5K,TRAM,47.491375,19.088,1M,Népliget M,Bécsi út / Vörösvári út
NCA439,MERCEDES Conecto csuklós,BUS,47.506443,19.024256,139,Széll Kálmán tér M,Gazdagréti tér
NCA440,MERCEDES Conecto csuklós,BUS,47.41685,19.110308,66,"Soroksár, közp. raktárak",Határ út M
NCA438,MERCEDES Conecto csuklós,BUS,47.484352,19.230122,97E,Rákoskert sugárút,Örs vezér tere M H
PHG659,"Volvo hibrid szóló (BKV, 2 ajt) autóbusz",BUS,47.501698,19.234978,46,Helikopter lakópark,"Újpalota, Nyírpalota út"
PHG660,"Volvo hibrid szóló (BKV, 2 ajt) autóbusz",BUS,47.527714,19.122469,277,Bosnyák tér,Örs vezér tere M H
NCA436,MERCEDES Conecto csuklós,BUS,47.419567,19.25781,100E,Liszt Ferenc Airport 2,Deák Ferenc tér M
PHG657,"Volvo hibrid szóló (BKV, 2 ajt) autóbusz",BUS,47.49989,19.135271,,,
NCA434,MERCEDES Conecto csuklós,BUS,47.497032,19.055727,100E,Liszt Ferenc Airport 2,Deák Ferenc tér M
PKN602,MERCEDES Conecto szóló (BKV),BUS,47.480717,19.25089,162,"Maglód, Auchan áruház",Kőbánya alsó vasútáll.
V4259,Tátra T5C5K,TRAM,47.495426,19.019705,59,Márton Áron tér,Szent János Kórház
PKN609,MERCEDES Conecto szóló (BKV),BUS,47.48659,19.187038,162A,"Rákoskeresztúr, városkp.",Kőbánya alsó vasútáll.
PKN607,MERCEDES Conecto szóló (BKV),BUS,47.459183,19.332052,162,"Maglód, Auchan áruház",Kőbánya alsó vasútáll.
PKN608,MERCEDES Conecto szóló (BKV),BUS,47.483997,19.278149,162,"Maglód, Auchan áruház",Kőbánya alsó vasútáll.
PKN606,MERCEDES Conecto szóló (BKV),BUS,47.48634,19.198835,162A,"Rákoskeresztúr, városkp.",Kőbánya alsó vasútáll.
PKN603,MERCEDES Conecto szóló (BKV),BUS,47.50023,19.236765,,,
PKN604,MERCEDES Conecto szóló (BKV),BUS,47.50575,19.091406,112,Bosnyák tér,Thomán István utca
PHG645,"Volvo hibrid szóló (BKV, 2 ajt) autóbusz",BUS,47.457397,19.294773,197,Rákoskert vasútállomás,Sáránd utca
PHG643,"Volvo hibrid szóló (BKV, 2 ajt) autóbusz",BUS,47.529385,19.194332,175,Cinkota H,"Újpalota, Szentmihályi út"
NAY349,MAN Lions City A21 (ArrivaBus),BUS,47.4184,19.074434,71,Szentmiklósi út,Szent Imre tér
PHG644,"Volvo hibrid szóló (BKV, 2 ajt) autóbusz",BUS,47.517933,19.16125,277,Bosnyák tér,Örs vezér tere M H
NAY350,MAN Lions City A21 (ArrivaBus),BUS,47.43612,19.151764,194,Gloriett lakótelep,Határ út M
NAY348,MAN Lions City A21 (ArrivaBus),BUS,47.463547,19.127516,194,Gloriett lakótelep,Határ út M
NAY345,MAN Lions City A21 (ArrivaBus),BUS,47.429436,19.168676,194,Gloriett lakótelep,Határ út M
PHG640,"Volvo hibrid szóló (BKV, 2 ajt) autóbusz",BUS,47.541725,19.151844,175,Cinkota H,"Újpalota, Szentmihályi út"
NAY346,MAN Lions City A21 (ArrivaBus),BUS,47.465088,19.127338,194,Gloriett lakótelep,Határ út M
NAY343,MAN Lions City A21 (ArrivaBus),BUS,47.42325,19.132065,35,"Csepel, Csillagtelep",Szentlőrinci úti ltp.
NAY341,MAN Lions City A21 (ArrivaBus),BUS,47.406727,19.100334,71,Szentmiklósi út,Szent Imre tér
