licensePlate,model,vehicleRouteType,lat,lon,shortName,From,To
V1440,Ganz csuklós,TRAM,47.44795,19.037603,47,Városház tér,Deák Ferenc tér M
LOV871,VanHool AG318 csuklós autóbusz,BUS,47.428234,19.156412,,,
LOV872,VanHool AG318 csuklós autóbusz,BUS,47.47943,19.067482,23E,Boráros tér H,Pesterzsébeti lakótelep
V1441,Ganz csuklós,TRAM,47.442825,19.036684,47,Városház tér,Deák Ferenc tér M
BPO220,Ikarus 412-es típusú autóbusz,BUS,47.45612,19.201103,198,"R.csaba-Újtelep, Tóalmás u.",Dél-pesti autóbuszgarázs
LOV868,VanHool AG318 csuklós autóbusz,BUS,47.42875,19.155865,,,
V2209,CAF 5 modulos szerelvény,TRAM,47.475475,19.11829,3,Mexikói út M,Gubacsi út / Határ út
V1448,Ganz csuklós,TRAM,47.469887,19.025415,49,Kelenföld vasútállomás M,Deák Ferenc tér M
MPW619,VanHool A330 CNG típusú szóló autóbusz,BUS,47.47195,19.124584,99,Mátyás király tér,Blaha Lujza tér M
V2208,CAF 5 modulos szerelvény,TRAM,47.49152,19.13875,3,Mexikói út M,Gubacsi út / Határ út
V2205,CAF 5 modulos szerelvény,TRAM,47.509106,19.129677,3,Mexikói út M,Gubacsi út / Határ út
V4339,Tátra T5C5,TRAM,47.4902,19.08917,,,
V2204,CAF 5 modulos szerelvény,TRAM,47.511154,19.126345,3,Mexikói út M,Gubacsi út / Határ út
LOV875,VanHool AG318 csuklós autóbusz,BUS,47.479618,19.067091,23,Boráros tér H,"P.erzsébet, Ady Endre tér"
V1443,Ganz csuklós,TRAM,47.469864,19.02669,49,Kelenföld vasútállomás M,Deák Ferenc tér M
V2206,CAF 5 modulos szerelvény,TRAM,47.455082,19.113659,3,Mexikói út M,Gubacsi út / Határ út
V1445,Ganz csuklós,TRAM,47.470306,19.024958,47,Városház tér,Deák Ferenc tér M
MPW616,VanHool A330 CNG típusú szóló autóbusz,BUS,47.42739,19.157755,,,
MPW622,VanHool A330 CNG típusú szóló autóbusz,BUS,47.44166,19.186035,217,Szarvas csárda tér,Kőbánya alsó vasútáll.
V1450,Ganz csuklós,TRAM,47.476994,19.047256,47,Városház tér,Deák Ferenc tér M
V2214,CAF 5 modulos szerelvény,TRAM,47.52003,19.097918,3,Mexikói út M,Gubacsi út / Határ út
MPW624,VanHool A330 CNG típusú szóló autóbusz,BUS,47.483627,19.127655,117,Mélytó utca,Kőbánya alsó vasútáll.
V2213,CAF 5 modulos szerelvény,TRAM,47.491093,19.138096,3,Mexikói út M,Gubacsi út / Határ út
MPW623,VanHool A330 CNG típusú szóló autóbusz,BUS,47.426907,19.158257,,,
LOV878,VanHool AG318 csuklós autóbusz,BUS,47.427204,19.159908,,,
BPO231,Ikarus 412-es típusú autóbusz,BUS,47.462322,19.150742,98,Rákoscsaba vasútállomás,Kőbánya-Kispest M
V2210,CAF 5 modulos szerelvény,TRAM,47.44389,19.095984,3,Mexikói út M,Gubacsi út / Határ út
V2219,CAF 5 modulos szerelvény,TRAM,47.5191,19.091272,3,Mexikói út M,Gubacsi út / Határ út
BPO234,Ikarus 412-es típusú autóbusz,BUS,47.427826,19.158388,,,
MPW626,VanHool A330 CNG típusú szóló autóbusz,BUS,47.480747,19.21979,68,"Akadémiaújtelep, 525. tér",Vas Gereben utca
MPW625,VanHool A330 CNG típusú szóló autóbusz,BUS,47.436836,19.222569,266,"Ganztelep, Mednyánszky u.",Pestszentimre vasútáll.
V2218,CAF 5 modulos szerelvény,TRAM,47.473656,19.115433,3,Mexikói út M,Gubacsi út / Határ út
MPW628,VanHool A330 CNG típusú szóló autóbusz,BUS,47.426254,19.15841,,,
V4313,Tátra T5C5K,TRAM,47.536587,19.057842,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
V4043,Tátra T5C5K,TRAM,47.552814,19.093138,,,
V4311,Tátra T5C5K,TRAM,47.475643,19.047113,56A,Móricz Zs. körtér M,Hűvösvölgy
