licensePlate,model,vehicleRouteType,lat,lon,shortName,From,To
V1440,Ganz csuklós,TRAM,47.483345,19.053125,47,Városház tér,Deák Ferenc tér M
V4063,Tátra T5C5K,TRAM,47.485207,19.052479,56A,Móricz Zs. körtér M,Hűvösvölgy
LOV871,VanHool AG318 csuklós autóbusz,BUS,47.42825,19.156416,,,
LOV872,VanHool AG318 csuklós autóbusz,BUS,47.456158,19.113337,54,"Péterimajor, Víztorony tér",Boráros tér H
MPW614,VanHool A330 CNG típusú szóló autóbusz,BUS,47.428074,19.157038,,,
LOV873,VanHool AG318 csuklós autóbusz,BUS,47.42718,19.159922,,,
V1441,Ganz csuklós,TRAM,47.47056,19.024788,,,
LOV868,VanHool AG318 csuklós autóbusz,BUS,47.577263,19.092972,30,Keleti pályaudvar M,"Káp.megyer, Mogyoródi-p."
LOV869,VanHool AG318 csuklós autóbusz,BUS,47.459476,19.14015,950,"Rákospalota, Kossuth utca",Pestszentimre vasútáll.
V2208,CAF 5 modulos szerelvény,TRAM,47.465115,19.122742,3,Mexikói út M,Gubacsi út / Határ út
V2205,CAF 5 modulos szerelvény,TRAM,47.465668,19.12254,,,
LOV874,VanHool AG318 csuklós autóbusz,BUS,47.59448,19.065845,34,"B.megyer, Újmegyeri tér",Göncz Árpád városkp. M
V4067,Tátra T5C5K,TRAM,47.470062,19.024908,,,
LOV875,VanHool AG318 csuklós autóbusz,BUS,47.42843,19.156229,,,
V1443,Ganz csuklós,TRAM,47.46629,19.021988,49,Kelenföld vasútállomás M,Deák Ferenc tér M
947,MXA,SUBURBAN_RAILWAY,47.363964,19.090475,H6,Ráckeve,Közvágóhíd
MPW622,VanHool A330 CNG típusú szóló autóbusz,BUS,47.428123,19.156994,,,
V1450,Ganz csuklós,TRAM,47.46204,19.042156,47,Városház tér,Deák Ferenc tér M
V2214,CAF 5 modulos szerelvény,TRAM,47.50918,19.129723,3,Mexikói út M,Gubacsi út / Határ út
MPW624,VanHool A330 CNG típusú szóló autóbusz,BUS,47.428032,19.158613,,,
V2213,CAF 5 modulos szerelvény,TRAM,47.52226,19.10136,3,Mexikói út M,Gubacsi út / Határ út
MPW623,VanHool A330 CNG típusú szóló autóbusz,BUS,47.427353,19.15932,,,
LOV878,VanHool AG318 csuklós autóbusz,BUS,47.479965,19.067446,,,
V2210,CAF 5 modulos szerelvény,TRAM,47.463844,19.10944,3,Mexikói út M,Gubacsi út / Határ út
BPO231,Ikarus 412-es típusú autóbusz,BUS,47.462303,19.150732,98,Rákoscsaba vasútállomás,Kőbánya-Kispest M
BPO234,Ikarus 412-es típusú autóbusz,BUS,47.428898,19.156157,,,
MPW631,VanHool A330 CNG típusú szóló autóbusz,BUS,47.427963,19.15831,,,
MPW626,VanHool A330 CNG típusú szóló autóbusz,BUS,47.42612,19.15852,,,
MPW625,VanHool A330 CNG típusú szóló autóbusz,BUS,47.426815,19.158773,,,
V2218,CAF 5 modulos szerelvény,TRAM,47.456097,19.115053,3,Mexikói út M,Gubacsi út / Határ út
V4313,Tátra T5C5K,TRAM,47.53982,19.04425,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
LOV851,VanHool AG318 csuklós autóbusz,BUS,47.43672,19.130926,923,Békásmegyer H,Dél-pesti autóbuszgarázs
LOV857,VanHool AG318 csuklós autóbusz,BUS,47.42836,19.156254,,,
V2101,CAF 9 modulos szerelvény,TRAM,47.492607,19.103834,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
MUT781,MB Citaro C2-S1-G csuklós autóbusz,BUS,47.570686,19.135311,,,
V4317,Tátra T5C5K,TRAM,47.491837,19.016325,59A,Márton Áron tér,Széll Kálmán tér M
LOV855,VanHool AG318 csuklós autóbusz,BUS,47.427387,19.159887,,,
LOV860,VanHool AG318 csuklós autóbusz,BUS,47.42767,19.158594,,,
V4051,Tátra T5C5K,TRAM,47.571575,19.113966,14,"Káp.megyer, Megyeri út",Lehel tér M
LOV861,VanHool AG318 csuklós autóbusz,BUS,47.428295,19.156345,,,
LOV858,VanHool AG318 csuklós autóbusz,BUS,47.42834,19.156317,,,
V1437,Ganz csuklós,TRAM,47.47036,19.024649,49,Kelenföld vasútállomás M,Deák Ferenc tér M
V2110,CAF 9 modulos szerelvény,TRAM,47.491005,19.10907,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
V4328,Tátra T5C5K,TRAM,47.491108,19.0883,,,
V2106,CAF 9 modulos szerelvény,TRAM,47.4622,19.044155,,,
V2105,CAF 9 modulos szerelvény,TRAM,47.5072,19.104069,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
V4055,Tátra T5C5,TRAM,47.539375,19.045862,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
V2107,CAF 9 modulos szerelvény,TRAM,47.43962,19.03554,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
MRZ400,"MAN A21 szóló (Volán, helyi, 3 ajtós)",BUS,47.43196,19.043453,,,
V4027,Tátra T5C5K,TRAM,47.509823,19.009478,56A,Móricz Zs. körtér M,Hűvösvölgy
MRZ399,"MAN A21 szóló (Volán, helyi, 3 ajtós)",BUS,47.46387,19.022236,,,
MRZ397,"MAN A21 szóló (Volán, helyi, 3 ajtós)",BUS,47.463566,19.022903,,,
PKD002,Ikarus 127V típusú szóló autóbusz,BUS,47.47368,19.027142,,,
V4033,Tátra T5C5K,TRAM,47.490448,19.015268,59,Márton Áron tér,Szent János Kórház
PKD003,Ikarus 127V típusú szóló autóbusz,BUS,47.47473,19.027885,15,Gyöngyösi utca M,Boráros tér H
V4271,Tátra T5C5K,TRAM,47.471806,19.045591,41,Kamaraerdei Ifj. Park,Bécsi út / Vörösvári út
V4281,Tátra T5C5K,TRAM,47.490253,19.089828,,,
V4017,Tátra T5C5K,TRAM,47.54344,19.036798,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
NCA437,MERCEDES Conecto csuklós,BUS,47.47332,18.992756,8E,"Újpalota, Nyírpalota út",Kelenföld vasútállomás M
NCA438,MERCEDES Conecto csuklós,BUS,47.455647,19.046139,,,
PHG659,"Volvo hibrid szóló (BKV, 2 ajt) autóbusz",BUS,47.513218,19.19357,144,"R.szentmihály, Csömöri út",Örs vezér tere M H
NCA435,MERCEDES Conecto csuklós,BUS,47.497013,19.05576,100E,Liszt Ferenc Airport 2,Deák Ferenc tér M
NCA436,MERCEDES Conecto csuklós,BUS,47.463795,19.146303,100E,Liszt Ferenc Airport 2,Deák Ferenc tér M
V4265,Tátra T5C5K,TRAM,47.551662,19.092926,,,
V4261,Tátra T5C5K,TRAM,47.527664,19.07937,14,"Káp.megyer, Megyeri út",Lehel tér M
PKN601,MERCEDES Conecto szóló (BKV),BUS,47.50109,19.235302,,,
PKN609,MERCEDES Conecto szóló (BKV),BUS,47.47406,19.254156,98,Rákoscsaba vasútállomás,Kőbánya-Kispest M
PKN610,MERCEDES Conecto szóló (BKV),BUS,47.4985,19.23841,908,Cinkotai autóbuszgarázs,Móricz Zs. körtér M
PKN608,MERCEDES Conecto szóló (BKV),BUS,47.504818,19.151337,44,Centenáriumi lakótelep,Örs vezér tere M H
PKN606,MERCEDES Conecto szóló (BKV),BUS,47.48436,19.229874,162A,"Rákoskeresztúr, városkp.",Kőbánya alsó vasútáll.
NAY349,MAN Lions City A21 (ArrivaBus),BUS,47.442783,19.08236,,,
PHG644,"Volvo hibrid szóló (BKV, 2 ajt) autóbusz",BUS,47.501442,19.234724,,,
PHG641,"Volvo hibrid szóló (BKV, 2 ajt) autóbusz",BUS,47.501312,19.234406,,,
PHG639,"Volvo hibrid szóló (BKV, 2 ajt) autóbusz",BUS,47.501404,19.234598,,,
NAY343,MAN Lions City A21 (ArrivaBus),BUS,47.442696,19.082355,,,
PHG638,"Volvo hibrid szóló (BKV, 2 ajt) autóbusz",BUS,47.487305,19.226559,67,"Rákoskeresztúr, Aranylúd u.",Örs vezér tere M H
NAY344,MAN Lions City A21 (ArrivaBus),BUS,47.443066,19.083021,194,Gloriett lakótelep,Határ út M
NAY341,MAN Lions City A21 (ArrivaBus),BUS,47.431915,19.071655,159,Szent László utcai ltp.,"Csepel, Szent Imre tér"
PHG654,"Volvo hibrid szóló (BKV, 3 ajt) autóbusz",BUS,47.531837,19.188568,46,Helikopter lakópark,"Újpalota, Nyírpalota út"
V4246,Tátra T5C5K,TRAM,47.563145,19.09083,14,"Káp.megyer, Megyeri út",Lehel tér M
831,MIXA,SUBURBAN_RAILWAY,47.422527,19.06688,H7,Csepel,Boráros tér
PHG651,"Volvo hibrid szóló (BKV, 3 ajt) autóbusz",BUS,47.50163,19.234735,,,
PHG649,"Volvo hibrid szóló (BKV, 3 ajt) autóbusz",BUS,47.50148,19.234287,,,
PHG646,"Volvo hibrid szóló (BKV, 2 ajt) autóbusz",BUS,47.501602,19.23518,,,
NAY352,MAN Lions City A21 (ArrivaBus),BUS,47.442387,19.082909,,,
PHG623,"Volvo hibrid szóló (BKV, 3 ajt) autóbusz",BUS,47.481243,19.248981,46,Helikopter lakópark,"Újpalota, Nyírpalota út"
PHG624,"Volvo hibrid szóló (BKV, 3 ajt) autóbusz",BUS,47.501213,19.234646,,,
NCA482,MERCEDES Conecto csuklós,BUS,47.442833,19.081886,,,
PHG622,"Volvo hibrid szóló (BKV, 3 ajt) autóbusz",BUS,47.50121,19.234545,,,
NCA480,MERCEDES Conecto csuklós,BUS,47.442936,19.08187,,,
V2253,CAF 5 modulos szerelvény,TRAM,47.440018,19.035088,,,
V2254,CAF 5 modulos szerelvény,TRAM,47.44027,19.035303,17,Savoya Park,Bécsi út / Vörösvári út
V2251,CAF 5 modulos szerelvény,TRAM,47.46953,19.025984,19,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
NCA478,MERCEDES Conecto csuklós,BUS,47.487576,19.151926,909,"Kispest, Kossuth tér",Deák Ferenc tér M
NCA428,MERCEDES Conecto csuklós,BUS,47.44313,19.08278,,,
V2248,CAF 5 modulos szerelvény,TRAM,47.547016,19.029106,19,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
NAY339,MAN Lions City A21 (ArrivaBus),BUS,47.443626,19.096643,,,
RKM237,Volvo szóló autóbusz,BUS,47.475876,19.032785,,,
PHG626,"Volvo hibrid szóló (BKV, 3 ajt) autóbusz",BUS,47.494625,19.239574,,,
NCA414,MERCEDES Conecto csuklós,BUS,47.42377,19.069756,36,"Csepel, Csillagtelep",Pestszentlőrinc vasútáll.
V2117,CAF 9 modulos szerelvény,TRAM,47.4698,19.084364,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
NCA412,MERCEDES Conecto csuklós,BUS,47.442776,19.082195,,,
V2115,CAF 9 modulos szerelvény,TRAM,47.46293,19.023062,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
NCA411,MERCEDES Conecto csuklós,BUS,47.442932,19.082169,,,
V2116,CAF 9 modulos szerelvény,TRAM,47.46172,19.04192,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
NCA461,MERCEDES Conecto csuklós,BUS,47.447834,19.071793,,,
921,MXA,SUBURBAN_RAILWAY,47.503914,19.140133,H8,Gödöllő,Örs vezér tere
MHU767,MB Citaro C2-S1-G csuklós autóbusz,BUS,47.5717,19.134933,,,
PDN609,MAN Lions City A21 (ArrivaBus),BUS,47.458305,19.028025,,,
MHU766,MB Citaro C2-S1-G csuklós autóbusz,BUS,47.535645,19.133081,8E,"Újpalota, Nyírpalota út",Kelenföld vasútállomás M
V2114,CAF 9 modulos szerelvény,TRAM,47.54634,19.032806,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
NCA406,MERCEDES Conecto csuklós,BUS,47.41968,19.07416,148,"Csepel, Soroksári rév",Kőbánya-Kispest M
MHU769,MB Citaro C2-S1-G csuklós autóbusz,BUS,47.52026,19.112974,,,
NCA457,MERCEDES Conecto csuklós,BUS,47.425175,19.04009,133E,"Újpalota, Nyírpalota út","Nagytétény, Erdélyi utca"
MHU768,MB Citaro C2-S1-G csuklós autóbusz,BUS,47.57133,19.13445,,,
