licensePlate,model,vehicleRouteType,lat,lon,shortName,From,To
V1440,Ganz csuklós,TRAM,47.48683,19.056473,2,Jászai Mari tér,Közvágóhíd H
LOV871,VanHool AG318 csuklós autóbusz,BUS,47.45284,19.155666,50,Lajosmizsei sorompó,Határ út M
LOV872,VanHool AG318 csuklós autóbusz,BUS,47.465187,19.126522,50,Lajosmizsei sorompó,Határ út M
V1442,Ganz csuklós,TRAM,47.47024,19.024817,,,
LOV873,VanHool AG318 csuklós autóbusz,BUS,47.47962,19.067226,54,"Péterimajor, Víztorony tér",Boráros tér H
V1441,Ganz csuklós,TRAM,47.467888,19.075686,2,Jászai Mari tér,Közvágóhíd H
BPO221,Ikarus 412-es típusú autóbusz,BUS,47.427376,19.157814,,,
LOV868,VanHool AG318 csuklós autóbusz,BUS,47.412773,19.16092,123,"Soroksár, IKEA áruház",Határ út M
LOV869,VanHool AG318 csuklós autóbusz,BUS,47.442043,19.13309,54,"Péterimajor, Víztorony tér",Boráros tér H
V2209,CAF 5 modulos szerelvény,TRAM,47.455475,19.11413,3,Mexikói út M,Gubacsi út / Határ út
V1448,Ganz csuklós,TRAM,47.48341,19.053162,49,Kelenföld vasútállomás M,Deák Ferenc tér M
V2208,CAF 5 modulos szerelvény,TRAM,47.519135,19.09133,3,Mexikói út M,Gubacsi út / Határ út
LOV874,VanHool AG318 csuklós autóbusz,BUS,47.479874,19.067268,23E,Boráros tér H,Pesterzsébeti lakótelep
V2205,CAF 5 modulos szerelvény,TRAM,47.446224,19.100344,3,Mexikói út M,Gubacsi út / Határ út
V1444,Ganz csuklós,TRAM,47.51274,19.04771,2,Jászai Mari tér,Közvágóhíd H
V2204,CAF 5 modulos szerelvény,TRAM,47.514507,19.120747,3,Mexikói út M,Gubacsi út / Határ út
V1443,Ganz csuklós,TRAM,47.470234,19.025372,,,
V4338,Tátra T5C5K,TRAM,47.48416,19.026587,61,Móricz Zs. körtér M,Hűvösvölgy
V2207,CAF 5 modulos szerelvény,TRAM,47.51845,19.092194,3,Mexikói út M,Gubacsi út / Határ út
V2206,CAF 5 modulos szerelvény,TRAM,47.5039,19.136501,3,Mexikói út M,Gubacsi út / Határ út
V1445,Ganz csuklós,TRAM,47.489265,19.061287,47,Városház tér,Deák Ferenc tér M
V4340,Tátra T5C5K,TRAM,47.548046,19.029387,19,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
V2212,CAF 5 modulos szerelvény,TRAM,47.448616,19.104023,3,Mexikói út M,Gubacsi út / Határ út
V1451,Ganz csuklós,TRAM,47.482834,19.062902,2,Jászai Mari tér,Közvágóhíd H
V1450,Ganz csuklós,TRAM,47.44798,19.0375,47,Városház tér,Deák Ferenc tér M
V2211,CAF 5 modulos szerelvény,TRAM,47.49909,19.13762,3,Mexikói út M,Gubacsi út / Határ út
V2214,CAF 5 modulos szerelvény,TRAM,47.465366,19.123066,3,Mexikói út M,Gubacsi út / Határ út
LRV480,Renault ND Master mozgáskorl. száll.,BUS,47.55026,19.041594,,,
LOV878,VanHool AG318 csuklós autóbusz,BUS,47.437656,19.121021,223M,Boráros tér H,Szentlőrinci úti ltp.
BPO231,Ikarus 412-es típusú autóbusz,BUS,47.495438,19.275381,98,Rákoscsaba vasútállomás,Kőbánya-Kispest M
V2210,CAF 5 modulos szerelvény,TRAM,47.52217,19.102957,3,Mexikói út M,Gubacsi út / Határ út
V2219,CAF 5 modulos szerelvény,TRAM,47.482433,19.128647,3,Mexikói út M,Gubacsi út / Határ út
BPO234,Ikarus 412-es típusú autóbusz,BUS,47.4167,19.252033,236,Havanna utcai lakótelep,Market Central Ferihegy
V2216,CAF 5 modulos szerelvény,TRAM,47.47032,19.108507,3,Mexikói út M,Gubacsi út / Határ út
LRV481,Renault ND Master mozgáskorl. száll.,BUS,47.579754,19.108448,MOZG,Különjárat,Különjárat
V2215,CAF 5 modulos szerelvény,TRAM,47.471268,19.109354,3,Mexikói út M,Gubacsi út / Határ út
LRV482,Renault ND Master mozgáskorl. száll.,BUS,47.489117,19.109102,,,
V2218,CAF 5 modulos szerelvény,TRAM,47.515114,19.119638,3,Mexikói út M,Gubacsi út / Határ út
LOV851,VanHool AG318 csuklós autóbusz,BUS,47.442024,19.094984,23E,Boráros tér H,Pesterzsébeti lakótelep
V4314,Tátra T5C5K,TRAM,47.50889,19.018047,56,Városház tér,Hűvösvölgy
