licensePlate,model,vehicleRouteType,lat,lon,shortName,From,To
V2112,CAF 9 modulos szerelvény,TRAM,47.44043,19.035414,,,
LOV871,VanHool AG318 csuklós autóbusz,BUS,47.46473,19.127766,50,Lajosmizsei sorompó,Határ út M
LOV873,VanHool AG318 csuklós autóbusz,BUS,47.475445,19.071888,,,
V1441,Ganz csuklós,TRAM,47.467773,19.075676,2,Jászai Mari tér,Közvágóhíd H
LOV868,VanHool AG318 csuklós autóbusz,BUS,47.415604,19.159607,123,"Soroksár, IKEA áruház",Határ út M
V4333,Tátra T5C5K,TRAM,47.47725,19.047316,61,Móricz Zs. körtér M,Hűvösvölgy
LOV869,VanHool AG318 csuklós autóbusz,BUS,47.469482,19.074816,54,"Péterimajor, Víztorony tér",Boráros tér H
V2209,CAF 5 modulos szerelvény,TRAM,47.492184,19.13975,3,Mexikói út M,Gubacsi út / Határ út
V1448,Ganz csuklós,TRAM,47.497295,19.05558,49,Kelenföld vasútállomás M,Deák Ferenc tér M
V2208,CAF 5 modulos szerelvény,TRAM,47.506985,19.133564,3,Mexikói út M,Gubacsi út / Határ út
V2205,CAF 5 modulos szerelvény,TRAM,47.475876,19.118883,3,Mexikói út M,Gubacsi út / Határ út
V1444,Ganz csuklós,TRAM,47.467934,19.075586,2,Jászai Mari tér,Közvágóhíd H
V2204,CAF 5 modulos szerelvény,TRAM,47.485245,19.131779,3,Mexikói út M,Gubacsi út / Határ út
V1443,Ganz csuklós,TRAM,47.48694,19.057283,49,Kelenföld vasútállomás M,Deák Ferenc tér M
LOV875,VanHool AG318 csuklós autóbusz,BUS,47.464222,19.079273,,,
V2206,CAF 5 modulos szerelvény,TRAM,47.4705,19.108768,3,Mexikói út M,Gubacsi út / Határ út
V1445,Ganz csuklós,TRAM,47.494644,19.059582,47,Városház tér,Deák Ferenc tér M
V2212,CAF 5 modulos szerelvény,TRAM,47.454006,19.111868,3,Mexikói út M,Gubacsi út / Határ út
LOV881,VanHool AG318 csuklós autóbusz,BUS,47.46905,19.165524,,,
V1451,Ganz csuklós,TRAM,47.47098,19.093027,,,
V1450,Ganz csuklós,TRAM,47.47534,19.047047,47,Városház tér,Deák Ferenc tér M
V2211,CAF 5 modulos szerelvény,TRAM,47.51965,19.097391,3,Mexikói út M,Gubacsi út / Határ út
LOV878,VanHool AG318 csuklós autóbusz,BUS,47.43668,19.097414,223M,Boráros tér H,Szentlőrinci úti ltp.
V2210,CAF 5 modulos szerelvény,TRAM,47.514935,19.11998,3,Mexikói út M,Gubacsi út / Határ út
BPO231,Ikarus 412-es típusú autóbusz,BUS,47.489384,19.27752,98,Rákoscsaba vasútállomás,Kőbánya-Kispest M
V2219,CAF 5 modulos szerelvény,TRAM,47.451874,19.108946,3,Mexikói út M,Gubacsi út / Határ út
BPO234,Ikarus 412-es típusú autóbusz,BUS,47.424377,19.231419,236,Havanna utcai lakótelep,Market Central Ferihegy
LRV481,Renault ND Master mozgáskorl. száll.,BUS,47.512363,19.02118,,,
V2216,CAF 5 modulos szerelvény,TRAM,47.46485,19.123009,3,Mexikói út M,Gubacsi út / Határ út
V2215,CAF 5 modulos szerelvény,TRAM,47.44393,19.095966,3,Mexikói út M,Gubacsi út / Határ út
LRV482,Renault ND Master mozgáskorl. száll.,BUS,47.52665,19.076113,MOZG,Különjárat,Különjárat
V2218,CAF 5 modulos szerelvény,TRAM,47.519028,19.091227,3,Mexikói út M,Gubacsi út / Határ út
V4314,Tátra T5C5K,TRAM,47.48517,19.025608,61,Móricz Zs. körtér M,Hűvösvölgy
MXJ003,MB515 minibusz,BUS,47.48221,19.290537,298,Zimonyi utca,Rákoscsaba vasútállomás
LOV857,VanHool AG318 csuklós autóbusz,BUS,47.42815,19.15648,,,
MUT781,MB Citaro C2-S1-G csuklós autóbusz,BUS,47.480953,19.053892,133E,"Újpalota, Nyírpalota út","Nagytétény, Erdélyi utca"
V4317,Tátra T5C5K,TRAM,47.487263,19.050152,56,Városház tér,Hűvösvölgy
LOV853,VanHool AG318 csuklós autóbusz,BUS,47.410965,19.176695,54,"Péterimajor, Víztorony tér",Boráros tér H
LOV855,VanHool AG318 csuklós autóbusz,BUS,47.4441,19.120394,123A,Szentlőrinci úti ltp.,Határ út M
V4318,Tátra T5C5K,TRAM,47.506718,19.024471,56A,Móricz Zs. körtér M,Hűvösvölgy
LZZ332,Ikarus 405-ös alacsonypadlós autóbusz,BUS,47.47785,19.045544,27,Citadella - Sánc utca,Móricz Zs. körtér M
V2102,CAF 9 modulos szerelvény,TRAM,47.530388,19.070246,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
LOV860,VanHool AG318 csuklós autóbusz,BUS,47.47924,19.067753,,,
LOV861,VanHool AG318 csuklós autóbusz,BUS,47.43583,19.132128,123,"Soroksár, IKEA áruház",Határ út M
V2104,CAF 9 modulos szerelvény,TRAM,47.52714,19.075687,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
V2103,CAF 9 modulos szerelvény,TRAM,47.539356,19.045927,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
LOV858,VanHool AG318 csuklós autóbusz,BUS,47.403713,19.185862,54,"Péterimajor, Víztorony tér",Boráros tér H
V2110,CAF 9 modulos szerelvény,TRAM,47.4912,19.109077,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
V2109,CAF 9 modulos szerelvény,TRAM,47.46447,19.026337,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
BPO851,Ikarus 280-as típusú autóbusz,BUS,47.517776,19.073133,,,
V1438,Ganz csuklós,TRAM,47.49097,19.05148,2,Jászai Mari tér,Közvágóhíd H
V1433,Ganz csuklós,TRAM,47.494785,19.059675,49,Kelenföld vasútállomás M,Deák Ferenc tér M
LOV864,VanHool AG318 csuklós autóbusz,BUS,47.460205,19.150692,136E,Havanna utcai lakótelep,Kőbánya-Kispest M
V2105,CAF 9 modulos szerelvény,TRAM,47.468884,19.081614,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
V2108,CAF 9 modulos szerelvény,TRAM,47.46246,19.042633,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
