licensePlate,model,vehicleRouteType,lat,lon,shortName,From,To
V4063,Tátra T5C5K,TRAM,47.477745,19.04626,61,Móricz Zs. körtér M,Hűvösvölgy
V4335,Tátra T5C5,TRAM,47.490517,19.088728,,,
MPW614,VanHool A330 CNG típusú szóló autóbusz,BUS,47.44917,19.130934,99,Mátyás király tér,Blaha Lujza tér M
V4065,Tátra T5C5K,TRAM,47.470207,19.024563,,,
V1442,Ganz csuklós,TRAM,47.470303,19.024975,,,
LOV872,VanHool AG318 csuklós autóbusz,BUS,47.42826,19.15784,,,
LOV873,VanHool AG318 csuklós autóbusz,BUS,47.464893,19.141668,,,
V1441,Ganz csuklós,TRAM,47.47024,19.02484,2,Jászai Mari tér,Közvágóhíd H
MPW613,VanHool A330 CNG típusú szóló autóbusz,BUS,47.40874,19.19302,284E,"Pestszentimre, Benjámin u.",Kőbánya-Kispest M
LOV868,VanHool AG318 csuklós autóbusz,BUS,47.417,19.131256,123A,Szentlőrinci úti ltp.,Határ út M
LOV869,VanHool AG318 csuklós autóbusz,BUS,47.41826,19.167023,54,"Péterimajor, Víztorony tér",Boráros tér H
V2209,CAF 5 modulos szerelvény,TRAM,47.47965,19.124836,3,Mexikói út M,Gubacsi út / Határ út
V1448,Ganz csuklós,TRAM,47.496998,19.056143,49,Kelenföld vasútállomás M,Deák Ferenc tér M
V2208,CAF 5 modulos szerelvény,TRAM,47.48489,19.131554,3,Mexikói út M,Gubacsi út / Határ út
MPW618,VanHool A330 CNG típusú szóló autóbusz,BUS,47.473057,19.177084,95,Felsőcsatári köz,Puskás Ferenc Stadion M
MPW621,VanHool A330 CNG típusú szóló autóbusz,BUS,47.445057,19.188719,282E,Alacskai úti lakótelep,Kőbánya-Kispest M
MPW620,VanHool A330 CNG típusú szóló autóbusz,BUS,47.49201,19.079021,99,Mátyás király tér,Blaha Lujza tér M
V2205,CAF 5 modulos szerelvény,TRAM,47.492306,19.140808,3,Mexikói út M,Gubacsi út / Határ út
V1444,Ganz csuklós,TRAM,47.47095,19.092361,2,Jászai Mari tér,Közvágóhíd H
