licensePlate,model,vehicleRouteType,lat,lon,shortName,From,To
V1440,Ganz csuklós,TRAM,47.497524,19.055202,47,Városház tér,Deák Ferenc tér M
V4063,Tátra T5C5K,TRAM,47.486942,19.024559,61,Móricz Zs. körtér M,Hűvösvölgy
LOV871,VanHool AG318 csuklós autóbusz,BUS,47.42823,19.156422,,,
LOV872,VanHool AG318 csuklós autóbusz,BUS,47.45628,19.113266,54,"Péterimajor, Víztorony tér",Boráros tér H
V1441,Ganz csuklós,TRAM,47.45907,19.041136,47,Városház tér,Deák Ferenc tér M
BPO221,Ikarus 412-es típusú autóbusz,BUS,47.426796,19.15942,,,
BPO220,Ikarus 412-es típusú autóbusz,BUS,47.428394,19.156656,,,
LOV868,VanHool AG318 csuklós autóbusz,BUS,47.42697,19.159376,,,
V1448,Ganz csuklós,TRAM,47.46984,19.025513,49,Kelenföld vasútállomás M,Deák Ferenc tér M
V2209,CAF 5 modulos szerelvény,TRAM,47.465374,19.12242,3,Mexikói út M,Gubacsi út / Határ út
MPW619,VanHool A330 CNG típusú szóló autóbusz,BUS,47.426296,19.158806,99,Mátyás király tér,Blaha Lujza tér M
V4070,Tátra T5C5K,TRAM,47.50671,19.024431,56A,Móricz Zs. körtér M,Hűvösvölgy
V2208,CAF 5 modulos szerelvény,TRAM,47.519253,19.091118,3,Mexikói út M,Gubacsi út / Határ út
V2205,CAF 5 modulos szerelvény,TRAM,47.522266,19.101631,3,Mexikói út M,Gubacsi út / Határ út
LOV874,VanHool AG318 csuklós autóbusz,BUS,47.42882,19.155756,,,
V2204,CAF 5 modulos szerelvény,TRAM,47.458427,19.112492,3,Mexikói út M,Gubacsi út / Határ út
LOV875,VanHool AG318 csuklós autóbusz,BUS,47.43678,19.09828,23,Boráros tér H,"P.erzsébet, Ady Endre tér"
V1443,Ganz csuklós,TRAM,47.484604,19.052938,49,Kelenföld vasútállomás M,Deák Ferenc tér M
V2206,CAF 5 modulos szerelvény,TRAM,47.46563,19.123177,3,Mexikói út M,Gubacsi út / Határ út
V1445,Ganz csuklós,TRAM,47.47041,19.024937,,,
947,MXA,SUBURBAN_RAILWAY,47.360252,19.087177,H6,Ráckeve,Közvágóhíd
MPW622,VanHool A330 CNG típusú szóló autóbusz,BUS,47.48493,19.128016,217,Szarvas csárda tér,Kőbánya alsó vasútáll.
V1450,Ganz csuklós,TRAM,47.4267,19.03949,47,Városház tér,Deák Ferenc tér M
V2214,CAF 5 modulos szerelvény,TRAM,47.50871,19.130474,3,Mexikói út M,Gubacsi út / Határ út
MPW624,VanHool A330 CNG típusú szóló autóbusz,BUS,47.465164,19.162477,,,
V2213,CAF 5 modulos szerelvény,TRAM,47.443947,19.095943,3,Mexikói út M,Gubacsi út / Határ út
MPW623,VanHool A330 CNG típusú szóló autóbusz,BUS,47.428066,19.158596,,,
LOV878,VanHool AG318 csuklós autóbusz,BUS,47.427166,19.1599,,,
V2210,CAF 5 modulos szerelvény,TRAM,47.491554,19.138723,3,Mexikói út M,Gubacsi út / Határ út
BPO231,Ikarus 412-es típusú autóbusz,BUS,47.462303,19.150753,98,Rákoscsaba vasútállomás,Kőbánya-Kispest M
V2219,CAF 5 modulos szerelvény,TRAM,47.492275,19.140594,3,Mexikói út M,Gubacsi út / Határ út
MPW629,VanHool A330 CNG típusú szóló autóbusz,BUS,47.42799,19.158615,,,
BPO234,Ikarus 412-es típusú autóbusz,BUS,47.427677,19.158213,,,
MPW631,VanHool A330 CNG típusú szóló autóbusz,BUS,47.426743,19.159264,,,
MPW626,VanHool A330 CNG típusú szóló autóbusz,BUS,47.447105,19.141846,68,"Akadémiaújtelep, 525. tér",Vas Gereben utca
MPW625,VanHool A330 CNG típusú szóló autóbusz,BUS,47.4238,19.234583,266,"Ganztelep, Mednyánszky u.",Pestszentimre vasútáll.
V2218,CAF 5 modulos szerelvény,TRAM,47.52146,19.105515,3,Mexikói út M,Gubacsi út / Határ út
V4042,Tátra T5C5K,TRAM,47.551285,19.09289,,,
LOV851,VanHool AG318 csuklós autóbusz,BUS,47.428875,19.155746,,,
LOV857,VanHool AG318 csuklós autóbusz,BUS,47.47947,19.067299,54,"Péterimajor, Víztorony tér",Boráros tér H
V2101,CAF 9 modulos szerelvény,TRAM,47.462116,19.048222,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
V4317,Tátra T5C5K,TRAM,47.507336,19.023348,,,
LOV853,VanHool AG318 csuklós autóbusz,BUS,47.42711,19.159615,,,
LOV855,VanHool AG318 csuklós autóbusz,BUS,47.428223,19.156374,,,
LZZ332,Ikarus 405-ös alacsonypadlós autóbusz,BUS,47.47362,19.028543,251A,Városház tér,Kelenföld vasútállomás M
925,MXA,SUBURBAN_RAILWAY,47.517624,19.212698,H8,Gödöllő,Örs vezér tere
LOV860,VanHool AG318 csuklós autóbusz,BUS,47.428173,19.1565,,,
LOV861,VanHool AG318 csuklós autóbusz,BUS,47.433186,19.145876,54,"Péterimajor, Víztorony tér",Boráros tér H
