licensePlate,model,vehicleRouteType,lat,lon,shortName,From,To
V1440,Ganz csuklós,TRAM,47.42708,19.039137,47,Városház tér,Deák Ferenc tér M
MOS267,"Volvo 7900 csuklós (Volán, helyi, 4 ajt)",BUS,47.499573,19.096647,956,"Pécel, Kun József utca",Pesthidegkút-Hűvösvölgy
LOV871,VanHool AG318 csuklós autóbusz,BUS,47.428226,19.1564,,,
LOV872,VanHool AG318 csuklós autóbusz,BUS,47.42819,19.156485,,,
V1581,TW 6000,TRAM,47.470745,19.093534,,,
MOS269,"Volvo 7900 csuklós (Volán, helyi, 4 ajt)",BUS,47.431023,19.070984,38,Szigetszentmiklós,"Csepel, Szent Imre tér"
LOV873,VanHool AG318 csuklós autóbusz,BUS,47.427208,19.1599,914,"Káp.megyer, Mogyoródi-p.",Dél-pesti autóbuszgarázs
LOV868,VanHool AG318 csuklós autóbusz,BUS,47.56374,19.110567,,,
LOV869,VanHool AG318 csuklós autóbusz,BUS,47.404488,19.185877,950A,"Rákospalota, Kossuth utca",Pestszentimre vasútáll.
MOS275,"Volvo 7900 csuklós (Volán, helyi, 4 ajt)",BUS,47.49069,19.339151,,,
V2208,CAF 5 modulos szerelvény,TRAM,47.465088,19.122778,3,Mexikói út M,Gubacsi út / Határ út
MPW618,VanHool A330 CNG típusú szóló autóbusz,BUS,47.427464,19.157686,,,
LOV874,VanHool AG318 csuklós autóbusz,BUS,47.574398,19.048456,923,Békásmegyer H,Dél-pesti autóbuszgarázs
V1583,TW 6000,TRAM,47.474056,19.070757,24,Keleti pályaudvar M,Közvágóhíd H
V4067,Tátra T5C5K,TRAM,47.469975,19.024937,,,
LOV875,VanHool AG318 csuklós autóbusz,BUS,47.42845,19.156174,,,
V1443,Ganz csuklós,TRAM,47.46998,19.02519,49,Kelenföld vasútállomás M,Deák Ferenc tér M
V4216,Tátra T5C5K,TRAM,47.54817,19.029829,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
947,MXA,SUBURBAN_RAILWAY,47.289585,18.963102,H6,Ráckeve,Közvágóhíd
V1450,Ganz csuklós,TRAM,47.494854,19.059666,47,Városház tér,Deák Ferenc tér M
V1589,TW 6000,TRAM,47.46981,19.082941,28A,Új köztemető (Kozma u.),Blaha Lujza tér M
MPW624,VanHool A330 CNG típusú szóló autóbusz,BUS,47.427944,19.158415,,,
V2214,CAF 5 modulos szerelvény,TRAM,47.51917,19.091278,3,Mexikói út M,Gubacsi út / Határ út
V2213,CAF 5 modulos szerelvény,TRAM,47.482555,19.12783,3,Mexikói út M,Gubacsi út / Határ út
LOV878,VanHool AG318 csuklós autóbusz,BUS,47.44016,19.125963,923,Békásmegyer H,Dél-pesti autóbuszgarázs
BPO231,Ikarus 412-es típusú autóbusz,BUS,47.454807,19.231,98,Rákoscsaba vasútállomás,Kőbánya-Kispest M
V2210,CAF 5 modulos szerelvény,TRAM,47.46421,19.12688,3,Mexikói út M,Gubacsi út / Határ út
BPO234,Ikarus 412-es típusú autóbusz,BUS,47.4289,19.156141,,,
MPW626,VanHool A330 CNG típusú szóló autóbusz,BUS,47.42667,19.158577,,,
NBW007,MERCEDES Conecto szóló (BKV),BUS,47.498764,19.236832,,,
V4228,Tátra T5C5K,TRAM,47.552643,19.092756,14,"Káp.megyer, Megyeri út",Lehel tér M
MPW625,VanHool A330 CNG típusú szóló autóbusz,BUS,47.42691,19.159363,,,
V2218,CAF 5 modulos szerelvény,TRAM,47.46575,19.122591,3,Mexikói út M,Gubacsi út / Határ út
MUT887,VanHool  NewAG300 csuklós autóbusz,BUS,47.427822,19.158762,,,
V4313,Tátra T5C5K,TRAM,47.552834,19.091835,14,"Káp.megyer, Megyeri út",Lehel tér M
MUT889,VanHool  NewAG300 csuklós autóbusz,BUS,47.526463,19.038248,923,Békásmegyer H,Dél-pesti autóbuszgarázs
LOV851,VanHool AG318 csuklós autóbusz,BUS,47.47566,19.069773,923,Békásmegyer H,Dél-pesti autóbuszgarázs
MUT895,VanHool  NewAG300 csuklós autóbusz,BUS,47.415882,19.132694,923,Békásmegyer H,Dél-pesti autóbuszgarázs
LOV857,VanHool AG318 csuklós autóbusz,BUS,47.428116,19.159185,,,
MUT894,VanHool  NewAG300 csuklós autóbusz,BUS,47.49225,19.071188,923,Békásmegyer H,Dél-pesti autóbuszgarázs
BPO358,Ikarus 260-as típusú autóbusz,BUS,47.500557,19.23525,,,
V1560,TW 6000,TRAM,47.4707,19.091545,24,Keleti pályaudvar M,Közvágóhíd H
V1563,TW 6000,TRAM,47.46489,19.123001,,,
LOV855,VanHool AG318 csuklós autóbusz,BUS,47.426983,19.1587,,,
V1568,TW 6000,TRAM,47.490044,19.106087,,,
LOV860,VanHool AG318 csuklós autóbusz,BUS,47.428574,19.158356,,,
V4051,Tátra T5C5K,TRAM,47.55202,19.09346,,,
LOV861,VanHool AG318 csuklós autóbusz,BUS,47.42833,19.156332,,,
MUT900,VanHool  NewAG300 csuklós autóbusz,BUS,47.42712,19.157324,,,
V4204,Tátra T5C5K,TRAM,47.552624,19.093195,14,"Káp.megyer, Megyeri út",Lehel tér M
V4326,Tátra T5C5K,TRAM,47.50303,19.024124,59,Márton Áron tér,Szent János Kórház
V1569,TW 6000,TRAM,47.464977,19.123003,,,
MUT899,VanHool  NewAG300 csuklós autóbusz,BUS,47.42711,19.159636,,,
LOV858,VanHool AG318 csuklós autóbusz,BUS,47.426826,19.158735,,,
MOS264,"Volvo 7900 csuklós (Volán, helyi, 4 ajt)",BUS,47.48252,19.128588,,,
V2110,CAF 9 modulos szerelvény,TRAM,47.492577,19.103765,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
MUU906,VanHool  NewAG300 csuklós autóbusz,BUS,47.602764,19.066442,34,"B.megyer, Újmegyeri tér",Göncz Árpád városkp. M
V2106,CAF 9 modulos szerelvény,TRAM,47.43973,19.036003,,,
MOS260,"Volvo 7900 csuklós (Volán, helyi, 4 ajt)",BUS,47.52082,19.091099,,,
V4055,Tátra T5C5,TRAM,47.491554,19.092257,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
V2105,CAF 9 modulos szerelvény,TRAM,47.46231,19.043346,,,
V4208,Tátra T5C5K,TRAM,47.57324,19.114649,14,"Káp.megyer, Megyeri út",Lehel tér M
MOS262,"Volvo 7900 csuklós (Volán, helyi, 4 ajt)",BUS,47.385468,19.210278,294E,"Gyál, Vecsési út",Határ út M
MOS256,"Volvo 7900 csuklós (Volán, helyi, 4 ajt)",BUS,47.50774,19.113655,,,
MRZ400,"MAN A21 szóló (Volán, helyi, 3 ajtós)",BUS,47.432003,19.043238,,,
