licensePlate,model,vehicleRouteType,lat,lon,shortName,From,To
LOV871,VanHool AG318 csuklós autóbusz,BUS,47.426952,19.159386,,,
MOS269,"Volvo 7900 csuklós (Volán, helyi, 4 ajt)",BUS,47.383022,19.01357,938,Szigetszentmiklós,"Csepel, Szent Imre tér"
NAY324,MAN Lions City A21 (ArrivaBus),BUS,47.572037,19.133783,,,
LOV873,VanHool AG318 csuklós autóbusz,BUS,47.52209,19.071184,914,"Káp.megyer, Mogyoródi-p.",Dél-pesti autóbuszgarázs
MOS268,"Volvo 7900 csuklós (Volán, helyi, 4 ajt)",BUS,47.495247,19.063232,956,"Pécel, Kun József utca",Pesthidegkút-Hűvösvölgy
RVY720,MERCEDES Conecto G 2 csuklós autóbusz,BUS,47.41922,19.24749,200E,Cargo City-Liszt F. Airport 2,Kőbánya-Kispest M
MPW613,VanHool A330 CNG típusú szóló autóbusz,BUS,47.427505,19.15761,,,
T0216,GVM (Ikarus 280)típusú trolibusz,TROLLEYBUS,47.49174,19.116459,81,Fischer István utca,Örs vezér tere M H
BPO221,Ikarus 412-es típusú autóbusz,BUS,47.427097,19.16044,,,
LOV868,VanHool AG318 csuklós autóbusz,BUS,47.59311,19.120272,914,"Káp.megyer, Mogyoródi-p.",Dél-pesti autóbuszgarázs
NAY320,MAN Lions City A21 (ArrivaBus),BUS,47.475048,19.0701,979A,"Csepel, Csillagtelep",Deák Ferenc tér M
BPO566,Ikarus 435-ös típusú autóbusz,BUS,47.50137,19.236317,,,
LOV869,VanHool AG318 csuklós autóbusz,BUS,47.47484,19.104216,950,"Rákospalota, Kossuth utca",Pestszentimre vasútáll.
RVY716,MERCEDES Conecto G 2 csuklós autóbusz,BUS,47.42655,19.157944,,,
T8014,SKODA-SOLARIS Trollino 12 szóló tr.,TROLLEYBUS,47.491707,19.11807,,,
MPW619,VanHool A330 CNG típusú szóló autóbusz,BUS,47.428005,19.1571,,,
V2208,CAF 5 modulos szerelvény,TRAM,47.46511,19.122665,3,Mexikói út M,Gubacsi út / Határ út
MPW618,VanHool A330 CNG típusú szóló autóbusz,BUS,47.42745,19.157663,,,
MPW621,VanHool A330 CNG típusú szóló autóbusz,BUS,47.42753,19.157595,,,
MPW620,VanHool A330 CNG típusú szóló autóbusz,BUS,47.427692,19.157446,,,
LOV874,VanHool AG318 csuklós autóbusz,BUS,47.525257,19.03784,923,Békásmegyer H,Dél-pesti autóbuszgarázs
MOS273,"Volvo 7900 csuklós (Volán, helyi, 4 ajt)",BUS,47.379543,19.009176,,,
MPW617,VanHool A330 CNG típusú szóló autóbusz,BUS,47.4276,19.157515,,,
MPW616,VanHool A330 CNG típusú szóló autóbusz,BUS,47.4274,19.157713,,,
NTM426,Modulo M108d szóló autóbusz (rend.tart.),BUS,47.500843,19.108362,918,Óbudai autóbuszgarázs,Kelenföld vasútállomás M
RVY713,MERCEDES Conecto G 2 csuklós autóbusz,BUS,47.427475,19.159414,,,
RVY714,MERCEDES Conecto G 2 csuklós autóbusz,BUS,47.427372,19.15924,,,
MHU747,MB Citaro C2-S1-G csuklós autóbusz,BUS,47.510296,19.097424,907,Örs vezér tere M H,Kelenföld vasútállomás M
NTM422,Modulo M108d szóló autóbusz (rend.tart.),BUS,47.478947,19.06814,,,
MPW622,VanHool A330 CNG típusú szóló autóbusz,BUS,47.428104,19.157005,,,
T0357,MAN NGE152 típusú csuklós trolibusz,TROLLEYBUS,47.49157,19.117846,,,
NBW002,MERCEDES Conecto szóló (BKV),BUS,47.49979,19.236975,,,
V1589,TW 6000,TRAM,47.4703,19.09232,,,
V2214,CAF 5 modulos szerelvény,TRAM,47.46519,19.123543,,,
MPW624,VanHool A330 CNG típusú szóló autóbusz,BUS,47.426296,19.157997,,,
MHK916,Volvo 7000A típusú csuklós autóbusz,BUS,47.487213,19.242842,,,
PMP917,Modulo M168d csuklós autóbusz,BUS,47.473656,19.027666,,,
LOV878,VanHool AG318 csuklós autóbusz,BUS,47.546898,19.042799,923,Békásmegyer H,Dél-pesti autóbuszgarázs
NCA456,MERCEDES Conecto csuklós,BUS,47.49717,19.055481,909,"Kispest, Kossuth tér",Deák Ferenc tér M
NCA506,MERCEDES Conecto csuklós,BUS,47.431637,19.037249,973,"Újpalota, Szentmihályi út","Nagytétény, ipartelep"
MHU763,MB Citaro C2-S1-G csuklós autóbusz,BUS,47.531406,19.06639,950,"Rákospalota, Kossuth utca",Pestszentimre vasútáll.
NCA503,MERCEDES Conecto csuklós,BUS,47.457993,19.029676,,,
NCA504,MERCEDES Conecto csuklós,BUS,47.493744,19.057823,973,"Újpalota, Szentmihályi út","Nagytétény, ipartelep"
MPW630,VanHool A330 CNG típusú szóló autóbusz,BUS,47.426197,19.158293,,,
MPW629,VanHool A330 CNG típusú szóló autóbusz,BUS,47.427967,19.157152,,,
MPW631,VanHool A330 CNG típusú szóló autóbusz,BUS,47.42816,19.15696,,,
MPW626,VanHool A330 CNG típusú szóló autóbusz,BUS,47.426434,19.158272,,,
NBW007,MERCEDES Conecto szóló (BKV),BUS,47.500546,19.236599,,,
MPW625,VanHool A330 CNG típusú szóló autóbusz,BUS,47.42835,19.15565,999,Dél-pesti autóbuszgarázs,Határ út M
MPW628,VanHool A330 CNG típusú szóló autóbusz,BUS,47.42626,19.158426,,,
NCA502,MERCEDES Conecto csuklós,BUS,47.4586,19.026968,,,
T9004,SKODA-SOLARIS Trollino 18 csuklós tr.,TROLLEYBUS,47.491802,19.117085,,,
T9106,4. gen. SOLARIS Trollino 18 trolibusz,TROLLEYBUS,47.491688,19.118511,,,
NCV297,Karsan ATAK típusú midi autóbusz,BUS,47.473766,19.028187,,,
T9002,SKODA-SOLARIS Trollino 18 csuklós tr.,TROLLEYBUS,47.491653,19.117702,,,
MHU732,MB Citaro C2-S1-G csuklós autóbusz,BUS,47.478405,19.049046,907,Örs vezér tere M H,Kelenföld vasútállomás M
PKN618,MERCEDES Conecto szóló (BKV),BUS,47.499817,19.13532,,,
BPI135,Ikarus 435-ös típusú autóbusz,BUS,47.50146,19.236282,,,
MUT889,VanHool  NewAG300 csuklós autóbusz,BUS,47.424267,19.130684,923,Békásmegyer H,Dél-pesti autóbuszgarázs
SKR802,MERCEDES Conecto 2 szóló autóbusz,BUS,47.40757,19.118065,966,Millenniumtelep H,Határ út M
NJV186,MERCEDES O530 Citaro CNG (BKV),BUS,47.426228,19.158272,,,
LOV851,VanHool AG318 csuklós autóbusz,BUS,47.42753,19.159382,923,Békásmegyer H,Dél-pesti autóbuszgarázs
PKN613,MERCEDES Conecto szóló (BKV),BUS,47.575325,19.091005,930,"Megyer, Szondi utca",Újpest-központ M
FKU930,Volvo 7700A típusú csuklós autóbusz,BUS,47.47966,19.067085,,,
