licensePlate,model,vehicleRouteType,lat,lon,shortName,From,To
V1440,Ganz csuklós,TRAM,47.42635,19.03951,47,Városház tér,Deák Ferenc tér M
MOS267,"Volvo 7900 csuklós (Volán, helyi, 4 ajt)",BUS,47.497223,19.071068,956,"Pécel, Kun József utca",Pesthidegkút-Hűvösvölgy
LOV871,VanHool AG318 csuklós autóbusz,BUS,47.42824,19.156399,,,
LOV872,VanHool AG318 csuklós autóbusz,BUS,47.428185,19.156488,,,
V1581,TW 6000,TRAM,47.470734,19.093569,,,
MOS269,"Volvo 7900 csuklós (Volán, helyi, 4 ajt)",BUS,47.431026,19.070976,38,Szigetszentmiklós,"Csepel, Szent Imre tér"
LOV873,VanHool AG318 csuklós autóbusz,BUS,47.427197,19.159906,,,
V1441,Ganz csuklós,TRAM,47.470547,19.024769,,,
LOV868,VanHool AG318 csuklós autóbusz,BUS,47.564487,19.110788,,,
LOV869,VanHool AG318 csuklós autóbusz,BUS,47.408752,19.19351,950,"Rákospalota, Kossuth utca",Pestszentimre vasútáll.
MOS275,"Volvo 7900 csuklós (Volán, helyi, 4 ajt)",BUS,47.48776,19.287579,,,
V2208,CAF 5 modulos szerelvény,TRAM,47.465057,19.122704,3,Mexikói út M,Gubacsi út / Határ út
LOV874,VanHool AG318 csuklós autóbusz,BUS,47.596653,19.053028,923,Békásmegyer H,Dél-pesti autóbuszgarázs
V1583,TW 6000,TRAM,47.469444,19.074545,24,Keleti pályaudvar M,Közvágóhíd H
V4067,Tátra T5C5K,TRAM,47.470036,19.024889,,,
LOV875,VanHool AG318 csuklós autóbusz,BUS,47.428448,19.156193,,,
V1443,Ganz csuklós,TRAM,47.470123,19.025072,49,Kelenföld vasútállomás M,Deák Ferenc tér M
V4216,Tátra T5C5K,TRAM,47.541706,19.030497,,,
MOS270,"Volvo 7900 csuklós (Volán, helyi, 4 ajt)",BUS,47.589287,19.149836,,,
947,MXA,SUBURBAN_RAILWAY,47.31346,18.974854,H6,Ráckeve,Közvágóhíd
V1450,Ganz csuklós,TRAM,47.49745,19.055292,47,Városház tér,Deák Ferenc tér M
V1589,TW 6000,TRAM,47.475292,19.078114,28A,Új köztemető (Kozma u.),Blaha Lujza tér M
MPW624,VanHool A330 CNG típusú szóló autóbusz,BUS,47.42788,19.15848,,,
V2214,CAF 5 modulos szerelvény,TRAM,47.51913,19.091318,3,Mexikói út M,Gubacsi út / Határ út
V2213,CAF 5 modulos szerelvény,TRAM,47.49038,19.137377,3,Mexikói út M,Gubacsi út / Határ út
LOV878,VanHool AG318 csuklós autóbusz,BUS,47.43972,19.105043,923,Békásmegyer H,Dél-pesti autóbuszgarázs
BPO231,Ikarus 412-es típusú autóbusz,BUS,47.45362,19.196894,98,Rákoscsaba vasútállomás,Kőbánya-Kispest M
V2210,CAF 5 modulos szerelvény,TRAM,47.451984,19.10915,3,Mexikói út M,Gubacsi út / Határ út
BPO234,Ikarus 412-es típusú autóbusz,BUS,47.428898,19.15613,,,
MPW626,VanHool A330 CNG típusú szóló autóbusz,BUS,47.42826,19.157917,,,
NBW007,MERCEDES Conecto szóló (BKV),BUS,47.498783,19.236826,,,
V4228,Tátra T5C5K,TRAM,47.552605,19.09274,14,"Káp.megyer, Megyeri út",Lehel tér M
MPW625,VanHool A330 CNG típusú szóló autóbusz,BUS,47.426918,19.159407,,,
V2218,CAF 5 modulos szerelvény,TRAM,47.46556,19.122143,3,Mexikói út M,Gubacsi út / Határ út
MUT887,VanHool  NewAG300 csuklós autóbusz,BUS,47.427845,19.158741,,,
V4313,Tátra T5C5K,TRAM,47.529785,19.080482,14,"Káp.megyer, Megyeri út",Lehel tér M
MUT889,VanHool  NewAG300 csuklós autóbusz,BUS,47.51254,19.050117,923,Békásmegyer H,Dél-pesti autóbuszgarázs
LOV851,VanHool AG318 csuklós autóbusz,BUS,47.467636,19.07656,923,Békásmegyer H,Dél-pesti autóbuszgarázs
MXJ003,MB515 minibusz,BUS,47.499077,19.237183,,,
MUT895,VanHool  NewAG300 csuklós autóbusz,BUS,47.427116,19.160376,923,Békásmegyer H,Dél-pesti autóbuszgarázs
LOV857,VanHool AG318 csuklós autóbusz,BUS,47.42669,19.159155,,,
MUT894,VanHool  NewAG300 csuklós autóbusz,BUS,47.50293,19.066072,923,Békásmegyer H,Dél-pesti autóbuszgarázs
BPO358,Ikarus 260-as típusú autóbusz,BUS,47.500572,19.235249,,,
MUT781,MB Citaro C2-S1-G csuklós autóbusz,BUS,47.571102,19.133713,,,
MUT891,VanHool  NewAG300 csuklós autóbusz,BUS,47.427685,19.156708,,,
V1560,TW 6000,TRAM,47.469997,19.085976,24,Keleti pályaudvar M,Közvágóhíd H
V1563,TW 6000,TRAM,47.4649,19.122955,,,
LOV855,VanHool AG318 csuklós autóbusz,BUS,47.426964,19.15873,,,
V1568,TW 6000,TRAM,47.490055,19.09049,,,
LOV860,VanHool AG318 csuklós autóbusz,BUS,47.427666,19.158667,,,
V4051,Tátra T5C5K,TRAM,47.551285,19.09256,,,
LOV861,VanHool AG318 csuklós autóbusz,BUS,47.428333,19.156311,,,
MUT900,VanHool  NewAG300 csuklós autóbusz,BUS,47.42838,19.157143,,,
V4204,Tátra T5C5K,TRAM,47.552597,19.0932,14,"Káp.megyer, Megyeri út",Lehel tér M
V4326,Tátra T5C5K,TRAM,47.49031,19.012993,59,Márton Áron tér,Szent János Kórház
V1569,TW 6000,TRAM,47.46514,19.123743,,,
MUT899,VanHool  NewAG300 csuklós autóbusz,BUS,47.427097,19.159649,,,
MOS257,"Volvo 7900 csuklós (Volán, helyi, 4 ajt)",BUS,47.589256,19.148428,,,
LOV858,VanHool AG318 csuklós autóbusz,BUS,47.42834,19.15628,,,
MOS264,"Volvo 7900 csuklós (Volán, helyi, 4 ajt)",BUS,47.488747,19.17061,,,
V2110,CAF 9 modulos szerelvény,TRAM,47.491444,19.104427,,,
MUU906,VanHool  NewAG300 csuklós autóbusz,BUS,47.604008,19.064602,34,"B.megyer, Újmegyeri tér",Göncz Árpád városkp. M
V2106,CAF 9 modulos szerelvény,TRAM,47.43864,19.036217,,,
MOS260,"Volvo 7900 csuklós (Volán, helyi, 4 ajt)",BUS,47.50746,19.114408,,,
V4055,Tátra T5C5,TRAM,47.490685,19.108908,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
V2105,CAF 9 modulos szerelvény,TRAM,47.469906,19.053013,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
V4208,Tátra T5C5K,TRAM,47.56495,19.091702,14,"Káp.megyer, Megyeri út",Lehel tér M
MOS262,"Volvo 7900 csuklós (Volán, helyi, 4 ajt)",BUS,47.405106,19.18455,294E,"Gyál, Vecsési út",Határ út M
