licensePlate,model,vehicleRouteType,lat,lon,shortName,From,To
LOV871,VanHool AG318 csuklós autóbusz,BUS,47.462082,19.13401,50,Lajosmizsei sorompó,Határ út M
V2112,CAF 9 modulos szerelvény,TRAM,47.441143,19.034267,,,
V4337,Tátra T5C5K,TRAM,47.426918,19.039244,56,Városház tér,Hűvösvölgy
LOV873,VanHool AG318 csuklós autóbusz,BUS,47.446064,19.126942,54,"Péterimajor, Víztorony tér",Boráros tér H
V1441,Ganz csuklós,TRAM,47.503006,19.045486,2,Jászai Mari tér,Közvágóhíd H
LOV868,VanHool AG318 csuklós autóbusz,BUS,47.41676,19.13072,123A,Szentlőrinci úti ltp.,Határ út M
BPO220,Ikarus 412-es típusú autóbusz,BUS,47.44775,19.167347,236,Havanna utcai lakótelep,Market Central Ferihegy
V4333,Tátra T5C5K,TRAM,47.507065,19.02374,61,Móricz Zs. körtér M,Hűvösvölgy
LOV869,VanHool AG318 csuklós autóbusz,BUS,47.479477,19.067226,54,"Péterimajor, Víztorony tér",Boráros tér H
V2209,CAF 5 modulos szerelvény,TRAM,47.44384,19.096304,3,Mexikói út M,Gubacsi út / Határ út
V1448,Ganz csuklós,TRAM,47.46716,19.022211,49,Kelenföld vasútállomás M,Deák Ferenc tér M
V2208,CAF 5 modulos szerelvény,TRAM,47.517803,19.093052,3,Mexikói út M,Gubacsi út / Határ út
V2205,CAF 5 modulos szerelvény,TRAM,47.443546,19.096329,3,Mexikói út M,Gubacsi út / Határ út
V1444,Ganz csuklós,TRAM,47.47007,19.089144,2,Jászai Mari tér,Közvágóhíd H
LOV874,VanHool AG318 csuklós autóbusz,BUS,47.438526,19.102514,23E,Boráros tér H,Pesterzsébeti lakótelep
V2204,CAF 5 modulos szerelvény,TRAM,47.518314,19.09238,3,Mexikói út M,Gubacsi út / Határ út
LOV875,VanHool AG318 csuklós autóbusz,BUS,47.428276,19.156382,,,
V4338,Tátra T5C5K,TRAM,47.474216,19.046549,56,Városház tér,Hűvösvölgy
V1443,Ganz csuklós,TRAM,47.470173,19.024492,,,
V2207,CAF 5 modulos szerelvény,TRAM,47.48077,19.126554,3,Mexikói út M,Gubacsi út / Határ út
V1445,Ganz csuklós,TRAM,47.42842,19.038261,47,Városház tér,Deák Ferenc tér M
V2206,CAF 5 modulos szerelvény,TRAM,47.52225,19.102947,3,Mexikói út M,Gubacsi út / Határ út
V2212,CAF 5 modulos szerelvény,TRAM,47.47043,19.108665,3,Mexikói út M,Gubacsi út / Határ út
V1451,Ganz csuklós,TRAM,47.467987,19.075624,2,Jászai Mari tér,Közvágóhíd H
V1450,Ganz csuklós,TRAM,47.48458,19.05293,47,Városház tér,Deák Ferenc tér M
