licensePlate,model,vehicleRouteType,lat,lon,shortName,From,To
LOV871,VanHool AG318 csuklós autóbusz,BUS,47.450115,19.160303,50,Lajosmizsei sorompó,Határ út M
LOV873,VanHool AG318 csuklós autóbusz,BUS,47.428715,19.155914,,,
BPO220,Ikarus 412-es típusú autóbusz,BUS,47.427296,19.160543,,,
LOV868,VanHool AG318 csuklós autóbusz,BUS,47.465153,19.121319,123,"Soroksár, IKEA áruház",Határ út M
BPO566,Ikarus 435-ös típusú autóbusz,BUS,47.501488,19.23625,,,
LOV869,VanHool AG318 csuklós autóbusz,BUS,47.479614,19.067122,54,"Péterimajor, Víztorony tér",Boráros tér H
V2209,CAF 5 modulos szerelvény,TRAM,47.448967,19.104523,3,Mexikói út M,Gubacsi út / Határ út
V1448,Ganz csuklós,TRAM,47.47055,19.02526,49,Kelenföld vasútállomás M,Deák Ferenc tér M
MPW619,VanHool A330 CNG típusú szóló autóbusz,BUS,47.474148,19.12156,99,Mátyás király tér,Blaha Lujza tér M
V2208,CAF 5 modulos szerelvény,TRAM,47.516624,19.117104,3,Mexikói út M,Gubacsi út / Határ út
MPW618,VanHool A330 CNG típusú szóló autóbusz,BUS,47.4718,19.17836,95,Felsőcsatári köz,Puskás Ferenc Stadion M
MPW621,VanHool A330 CNG típusú szóló autóbusz,BUS,47.427925,19.157236,,,
MPW620,VanHool A330 CNG típusú szóló autóbusz,BUS,47.45483,19.127037,99,Mátyás király tér,Blaha Lujza tér M
V2205,CAF 5 modulos szerelvény,TRAM,47.4761,19.119236,3,Mexikói út M,Gubacsi út / Határ út
V2204,CAF 5 modulos szerelvény,TRAM,47.520767,19.099073,3,Mexikói út M,Gubacsi út / Határ út
LOV875,VanHool AG318 csuklós autóbusz,BUS,47.427998,19.158228,,,
V4338,Tátra T5C5K,TRAM,47.47543,19.047085,56A,Móricz Zs. körtér M,Hűvösvölgy
V1445,Ganz csuklós,TRAM,47.497307,19.05555,47,Városház tér,Deák Ferenc tér M
V2206,CAF 5 modulos szerelvény,TRAM,47.519127,19.091236,3,Mexikói út M,Gubacsi út / Határ út
MPW616,VanHool A330 CNG típusú szóló autóbusz,BUS,47.41807,19.146461,,,
923,MXA,SUBURBAN_RAILWAY,47.527798,19.220385,H9,Csömör,Örs vezér tere
V2212,CAF 5 modulos szerelvény,TRAM,47.489162,19.136082,3,Mexikói út M,Gubacsi út / Határ út
LOV881,VanHool AG318 csuklós autóbusz,BUS,47.4282,19.15795,,,
MPW622,VanHool A330 CNG típusú szóló autóbusz,BUS,47.426155,19.158604,,,
V2211,CAF 5 modulos szerelvény,TRAM,47.455452,19.114141,3,Mexikói út M,Gubacsi út / Határ út
V1450,Ganz csuklós,TRAM,47.45935,19.041197,47,Városház tér,Deák Ferenc tér M
MPW623,VanHool A330 CNG típusú szóló autóbusz,BUS,47.48313,19.127968,217,Szarvas csárda tér,Kőbánya alsó vasútáll.
BPO231,Ikarus 412-es típusú autóbusz,BUS,47.491737,19.265615,98,Rákoscsaba vasútállomás,Kőbánya-Kispest M
V2210,CAF 5 modulos szerelvény,TRAM,47.492744,19.141632,3,Mexikói út M,Gubacsi út / Határ út
MPW630,VanHool A330 CNG típusú szóló autóbusz,BUS,47.486355,19.092855,99,Mátyás király tér,Blaha Lujza tér M
V2219,CAF 5 modulos szerelvény,TRAM,47.471256,19.109404,3,Mexikói út M,Gubacsi út / Határ út
BPO582,Ikarus 435-ös típusú autóbusz,BUS,47.48277,19.290123,161,Rákoscsaba,Örs vezér tere M H
MPW629,VanHool A330 CNG típusú szóló autóbusz,BUS,47.48411,19.127266,117,Mélytó utca,Kőbánya alsó vasútáll.
BPO234,Ikarus 412-es típusú autóbusz,BUS,47.429474,19.218378,236,Havanna utcai lakótelep,Market Central Ferihegy
MPW631,VanHool A330 CNG típusú szóló autóbusz,BUS,47.4262,19.158894,,,
V2215,CAF 5 modulos szerelvény,TRAM,47.50295,19.136726,3,Mexikói út M,Gubacsi út / Határ út
MPW625,VanHool A330 CNG típusú szóló autóbusz,BUS,47.404423,19.18586,266,"Ganztelep, Mednyánszky u.",Pestszentimre vasútáll.
MPW628,VanHool A330 CNG típusú szóló autóbusz,BUS,47.436768,19.098152,166,Ferihegy vasútállomás,Gubacsi út / Határ út
V4043,Tátra T5C5K,TRAM,47.478947,19.049948,41,Kamaraerdei Ifj. Park,Bécsi út / Vörösvári út
MXJ003,MB515 minibusz,BUS,47.491066,19.28284,,,
V4320,Tátra T5C5,TRAM,47.489788,19.09075,,,
LOV852,VanHool AG318 csuklós autóbusz,BUS,47.428738,19.155922,,,
V4044,Tátra T5C5,TRAM,47.54872,19.029646,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
V4316,Tátra T5C5K,TRAM,47.495163,19.03556,56A,Móricz Zs. körtér M,Hűvösvölgy
LOV853,VanHool AG318 csuklós autóbusz,BUS,47.455082,19.101862,54,"Péterimajor, Víztorony tér",Boráros tér H
LOV855,VanHool AG318 csuklós autóbusz,BUS,47.428143,19.159533,,,
V4318,Tátra T5C5K,TRAM,47.489372,19.047895,56A,Móricz Zs. körtér M,Hűvösvölgy
LZZ332,Ikarus 405-ös alacsonypadlós autóbusz,BUS,47.477974,19.045273,,,
949,MXA,SUBURBAN_RAILWAY,47.425663,19.103903,H6,Ráckeve,Közvágóhíd
925,MXA,SUBURBAN_RAILWAY,47.50827,19.174625,H9,Csömör,Örs vezér tere
V2102,CAF 9 modulos szerelvény,TRAM,47.447918,19.037586,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
LOV861,VanHool AG318 csuklós autóbusz,BUS,47.417236,19.130714,123A,Szentlőrinci úti ltp.,Határ út M
V2104,CAF 9 modulos szerelvény,TRAM,47.51094,19.099567,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
V2103,CAF 9 modulos szerelvény,TRAM,47.463203,19.036884,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
V4325,Tátra T5C5,TRAM,47.463036,19.023088,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
LOV858,VanHool AG318 csuklós autóbusz,BUS,47.4313,19.15116,54,"Péterimajor, Víztorony tér",Boráros tér H
V2110,CAF 9 modulos szerelvény,TRAM,47.53196,19.067694,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
V1437,Ganz csuklós,TRAM,47.49751,19.055286,49,Kelenföld vasútállomás M,Deák Ferenc tér M
