licensePlate,model,vehicleRouteType,lat,lon,shortName,From,To
MOS267,"Volvo 7900 csuklós (Volán, helyi, 4 ajt)",BUS,47.480335,19.252407,956,"Pécel, Kun József utca",Pesthidegkút-Hűvösvölgy
V1440,Ganz csuklós,TRAM,47.47043,19.02545,,,
LOV871,VanHool AG318 csuklós autóbusz,BUS,47.428143,19.156414,,,
LOV872,VanHool AG318 csuklós autóbusz,BUS,47.428234,19.156334,,,
MOS269,"Volvo 7900 csuklós (Volán, helyi, 4 ajt)",BUS,47.429726,19.070263,938,Szigetszentmiklós,"Csepel, Szent Imre tér"
LOV873,VanHool AG318 csuklós autóbusz,BUS,47.456665,19.146591,914,"Káp.megyer, Mogyoródi-p.",Dél-pesti autóbuszgarázs
MOS268,"Volvo 7900 csuklós (Volán, helyi, 4 ajt)",BUS,47.492413,19.040764,956,"Pécel, Kun József utca",Pesthidegkút-Hűvösvölgy
BPO221,Ikarus 412-es típusú autóbusz,BUS,47.427383,19.159151,,,
LOV868,VanHool AG318 csuklós autóbusz,BUS,47.50509,19.054893,914,"Káp.megyer, Mogyoródi-p.",Dél-pesti autóbuszgarázs
LOV869,VanHool AG318 csuklós autóbusz,BUS,47.44059,19.184452,950A,"Rákospalota, Kossuth utca",Pestszentimre vasútáll.
MOS275,"Volvo 7900 csuklós (Volán, helyi, 4 ajt)",BUS,47.477573,19.343142,956,"Pécel, Kun József utca",Pesthidegkút-Hűvösvölgy
MPW618,VanHool A330 CNG típusú szóló autóbusz,BUS,47.427406,19.157705,,,
LOV874,VanHool AG318 csuklós autóbusz,BUS,47.49219,19.071032,923,Békásmegyer H,Dél-pesti autóbuszgarázs
V1583,TW 6000,TRAM,47.470505,19.092564,24,Keleti pályaudvar M,Közvágóhíd H
LOV875,VanHool AG318 csuklós autóbusz,BUS,47.42835,19.156208,,,
V1443,Ganz csuklós,TRAM,47.470047,19.025085,,,
MPW616,VanHool A330 CNG típusú szóló autóbusz,BUS,47.427425,19.157713,,,
MPW622,VanHool A330 CNG típusú szóló autóbusz,BUS,47.428135,19.157057,,,
V1450,Ganz csuklós,TRAM,47.48208,19.052818,47,Városház tér,Deák Ferenc tér M
V1589,TW 6000,TRAM,47.47033,19.092325,,,
V2214,CAF 5 modulos szerelvény,TRAM,47.482594,19.127613,3,Mexikói út M,Gubacsi út / Határ út
V2213,CAF 5 modulos szerelvény,TRAM,47.465256,19.123793,3,Mexikói út M,Gubacsi út / Határ út
LOV878,VanHool AG318 csuklós autóbusz,BUS,47.42716,19.159897,923,Békásmegyer H,Dél-pesti autóbuszgarázs
BPO231,Ikarus 412-es típusú autóbusz,BUS,47.43233,19.180817,,,
V2210,CAF 5 modulos szerelvény,TRAM,47.46512,19.122702,3,Mexikói út M,Gubacsi út / Határ út
MPW631,VanHool A330 CNG típusú szóló autóbusz,BUS,47.428158,19.156958,,,
MPW626,VanHool A330 CNG típusú szóló autóbusz,BUS,47.426453,19.15829,,,
MPW625,VanHool A330 CNG típusú szóló autóbusz,BUS,47.45713,19.213137,980,Dél-pesti autóbuszgarázs,"Rákoskeresztúr, városkp."
V2218,CAF 5 modulos szerelvény,TRAM,47.465687,19.122625,,,
V4313,Tátra T5C5K,TRAM,47.5525,19.092707,14,"Káp.megyer, Megyeri út",Lehel tér M
MUT887,VanHool  NewAG300 csuklós autóbusz,BUS,47.427708,19.158512,,,
V4162,Tátra T5C5,TRAM,47.48957,19.090635,,,
MUT889,VanHool  NewAG300 csuklós autóbusz,BUS,47.59786,19.054052,923,Békásmegyer H,Dél-pesti autóbuszgarázs
LOV851,VanHool AG318 csuklós autóbusz,BUS,47.52496,19.037914,923,Békásmegyer H,Dél-pesti autóbuszgarázs
LOV857,VanHool AG318 csuklós autóbusz,BUS,47.428062,19.158527,,,
MUT894,VanHool  NewAG300 csuklós autóbusz,BUS,47.442425,19.122805,923,Békásmegyer H,Dél-pesti autóbuszgarázs
BPO358,Ikarus 260-as típusú autóbusz,BUS,47.500835,19.236786,,,
V1560,TW 6000,TRAM,47.470387,19.092928,24,Keleti pályaudvar M,Közvágóhíd H
LOV855,VanHool AG318 csuklós autóbusz,BUS,47.427273,19.159027,,,
LOV860,VanHool AG318 csuklós autóbusz,BUS,47.428135,19.158392,,,
V4051,Tátra T5C5K,TRAM,47.552044,19.093431,,,
LOV861,VanHool AG318 csuklós autóbusz,BUS,47.42837,19.158218,,,
MUT900,VanHool  NewAG300 csuklós autóbusz,BUS,47.42716,19.157307,,,
V1569,TW 6000,TRAM,47.464848,19.122997,,,
MUT899,VanHool  NewAG300 csuklós autóbusz,BUS,47.427376,19.159674,,,
LOV858,VanHool AG318 csuklós autóbusz,BUS,47.428276,19.157913,,,
MOS264,"Volvo 7900 csuklós (Volán, helyi, 4 ajt)",BUS,47.50754,19.113487,,,
V2110,CAF 9 modulos szerelvény,TRAM,47.49261,19.103703,,,
MUU906,VanHool  NewAG300 csuklós autóbusz,BUS,47.556202,19.045448,923,Békásmegyer H,Dél-pesti autóbuszgarázs
MOS260,"Volvo 7900 csuklós (Volán, helyi, 4 ajt)",BUS,47.589287,19.149408,,,
V2106,CAF 9 modulos szerelvény,TRAM,47.43974,19.03578,,,
V2105,CAF 9 modulos szerelvény,TRAM,47.439823,19.035345,,,
V4055,Tátra T5C5,TRAM,47.490463,19.089338,,,
MOS262,"Volvo 7900 csuklós (Volán, helyi, 4 ajt)",BUS,47.488132,19.108822,,,
LOV866,VanHool AG318 csuklós autóbusz,BUS,47.42739,19.158245,,,
MRZ400,"MAN A21 szóló (Volán, helyi, 3 ajtós)",BUS,47.45159,19.050898,,,
MRZ399,"MAN A21 szóló (Volán, helyi, 3 ajtós)",BUS,47.37652,19.211325,994,"Gyál, Vecsési út",Dél-pesti autóbuszgarázs
V4147,Tátra T5C5K,TRAM,47.55287,19.093033,14,"Káp.megyer, Megyeri út",Lehel tér M
V4154,Tátra T5C5,TRAM,47.490517,19.089468,,,
V4160,Tátra T5C5K,TRAM,47.490795,19.089088,,,
V1553,TW 6000,TRAM,47.46472,19.123692,42,"Kispest, Tulipán utca",Határ út M
V4040,Tátra T5C5K,TRAM,47.55143,19.092272,14,"Káp.megyer, Megyeri út",Lehel tér M
MUT886,VanHool  NewAG300 csuklós autóbusz,BUS,47.426807,19.158522,,,
V1550,TW 6000,TRAM,47.464725,19.124489,,,
PKD002,Ikarus 127V típusú szóló autóbusz,BUS,47.47375,19.029097,,,
V4155,Tátra T5C5,TRAM,47.489464,19.09051,,,
PKD003,Ikarus 127V típusú szóló autóbusz,BUS,47.4736,19.027712,15,Gyöngyösi utca M,Boráros tér H
MRZ248,"MAN A21 szóló (Volán, helyi, 3 ajtós)",BUS,47.43229,19.042912,,,
LYH129,MERCEDES Citaro O 530 (BKV spec.),BUS,47.56844,19.02984,,,
LYH130,MERCEDES Citaro O 530 (BKV spec.),BUS,47.487026,19.023306,960,"B.megyer, Újmegyeri tér",Móricz Zs. körtér M
PDN614,MAN Lions City A21 (ArrivaBus),BUS,47.45777,19.029049,,,
BPI188,Ikarus 280-as típusú autóbusz,BUS,47.568428,19.029951,,,
PDN612,MAN Lions City A21 (ArrivaBus),BUS,47.458004,19.028666,,,
V4282,Tátra T5C5K,TRAM,47.551224,19.092266,,,
V4281,Tátra T5C5K,TRAM,47.489555,19.09068,,,
V4284,Tátra T5C5K,TRAM,47.55262,19.092964,14,"Káp.megyer, Megyeri út",Lehel tér M
PDN624,MAN Lions City A21 (ArrivaBus),BUS,47.458,19.027933,,,
PDN622,MAN Lions City A21 (ArrivaBus),BUS,47.458096,19.027967,,,
PDB386,MERCEDES Conecto szóló (BKV),BUS,47.56073,19.090065,930,"Megyer, Szondi utca",Újpest-központ M
LYH115,MERCEDES Citaro O 530 (BKV spec.),BUS,47.567844,19.031984,,,
PDB384,MERCEDES Conecto szóló (BKV),BUS,47.518276,19.22804,908,Cinkotai autóbuszgarázs,Móricz Zs. körtér M
PDB382,MERCEDES Conecto szóló (BKV),BUS,47.494587,19.059769,931A,Deák Ferenc tér M,Örs vezér tere M H
NCA437,MERCEDES Conecto csuklós,BUS,47.459023,19.026783,,,
PDB383,MERCEDES Conecto szóló (BKV),BUS,47.49909,19.236366,,,
NCA435,MERCEDES Conecto csuklós,BUS,47.461952,19.163576,100E,Liszt Ferenc Airport 2,Deák Ferenc tér M
PDB381,MERCEDES Conecto szóló (BKV),BUS,47.49922,19.236954,908,Cinkotai autóbuszgarázs,Móricz Zs. körtér M
PDB378,MERCEDES Conecto szóló (BKV),BUS,47.520863,19.151049,996,Cinkotai autóbuszgarázs,Újpest-központ M
LYH122,MERCEDES Citaro O 530 (BKV spec.),BUS,47.589954,19.065569,934,Békásmegyer H,Nyugati pályaudvar M
V4261,Tátra T5C5K,TRAM,47.552265,19.0925,,,
LYH123,MERCEDES Citaro O 530 (BKV spec.),BUS,47.477978,19.045506,960,"B.megyer, Újmegyeri tér",Móricz Zs. körtér M
PKN601,MERCEDES Conecto szóló (BKV),BUS,47.46291,19.14929,,,
PDB388,MERCEDES Conecto szóló (BKV),BUS,47.50355,19.13831,908,Cinkotai autóbuszgarázs,Móricz Zs. körtér M
LYH118,MERCEDES Citaro O 530 (BKV spec.),BUS,47.567883,19.031872,,,
PKN609,MERCEDES Conecto szóló (BKV),BUS,47.50112,19.23526,,,
PKN610,MERCEDES Conecto szóló (BKV),BUS,47.48729,19.02356,908,Cinkotai autóbuszgarázs,Móricz Zs. körtér M
PDN603,MAN Lions City A21 (ArrivaBus),BUS,47.45789,19.028378,,,
PDB389,MERCEDES Conecto szóló (BKV),BUS,47.494923,19.062292,990,Rákoskert,Normafa
PDB390,MERCEDES Conecto szóló (BKV),BUS,47.513584,19.046553,931,"Árpádföld, Dezsőfia utca",Nyugati pályaudvar M
PDB719,MERCEDES Conecto csuklós,BUS,47.567207,19.031124,,,
NGC147,MERCEDES Citaro O 530 (BKV spec.),BUS,47.568066,19.031258,,,
PHG639,"Volvo hibrid szóló (BKV, 2 ajt) autóbusz",BUS,47.501408,19.23462,,,
PUC204,MERCEDES Citaro O 530 (BKV spec.),BUS,47.567825,19.029366,,,
NGC151,MERCEDES Citaro O 530 (BKV spec.),BUS,47.56787,19.02927,237,Jablonka út,Szentlélek tér H
PHG638,"Volvo hibrid szóló (BKV, 2 ajt) autóbusz",BUS,47.50146,19.234716,,,
NCZ576,Volvo szóló autóbusz,BUS,47.49949,19.091915,908,Cinkotai autóbuszgarázs,Móricz Zs. körtér M
PHG654,"Volvo hibrid szóló (BKV, 3 ajt) autóbusz",BUS,47.501637,19.234907,,,
PDB376,MERCEDES Conecto szóló (BKV),BUS,47.47781,19.047455,,,
V4246,Tátra T5C5K,TRAM,47.551437,19.092627,,,
V4242,Tátra T5C5K,TRAM,47.55078,19.092525,14,"Káp.megyer, Megyeri út",Lehel tér M
