licensePlate,model,vehicleRouteType,lat,lon,shortName,From,To
MOS267,"Volvo 7900 csuklós (Volán, helyi, 4 ajt)",BUS,47.507378,19.112675,,,
T0362,MAN NGE152 típusú csuklós trolibusz,TROLLEYBUS,47.49119,19.117668,,,
LOV873,VanHool AG318 csuklós autóbusz,BUS,47.59089,19.11934,914,"Káp.megyer, Mogyoródi-p.",Dél-pesti autóbuszgarázs
NTM430,Modulo M108d szóló autóbusz (rend.tart.),BUS,47.485214,19.058613,979,"Csepel, Csillagtelep","Újpalota, Nyírpalota út"
MFW532,Volvo szóló autóbusz,BUS,47.500996,19.236403,,,
RVY718,MERCEDES Conecto G 2 csuklós autóbusz,BUS,47.42818,19.157661,,,
LOV868,VanHool AG318 csuklós autóbusz,BUS,47.5388,19.04033,923,Békásmegyer H,Dél-pesti autóbuszgarázs
NAY320,MAN Lions City A21 (ArrivaBus),BUS,47.489143,19.062798,979A,"Csepel, Csillagtelep",Deák Ferenc tér M
LOV869,VanHool AG318 csuklós autóbusz,BUS,47.42832,19.155737,914,"Káp.megyer, Mogyoródi-p.",Dél-pesti autóbuszgarázs
NAY321,MAN Lions City A21 (ArrivaBus),BUS,47.442455,19.08235,,,
MPW619,VanHool A330 CNG típusú szóló autóbusz,BUS,47.427666,19.157885,,,
MPW621,VanHool A330 CNG típusú szóló autóbusz,BUS,47.427788,19.157324,,,
MOS271,"Volvo 7900 csuklós (Volán, helyi, 4 ajt)",BUS,47.48712,19.18195,956,"Pécel, Kun József utca",Pesthidegkút-Hűvösvölgy
LOV875,VanHool AG318 csuklós autóbusz,BUS,47.427116,19.158918,,,
NTM426,Modulo M108d szóló autóbusz (rend.tart.),BUS,47.545605,19.042784,901,Bécsi út / Vörösvári út,Kelenföld vasútállomás M
RVY713,MERCEDES Conecto G 2 csuklós autóbusz,BUS,47.464554,19.126276,,,
NTM427,Modulo M108d szóló autóbusz (rend.tart.),BUS,47.474113,19.026735,,,
NTM424,Modulo M108d szóló autóbusz (rend.tart.),BUS,47.47409,19.026358,,,
MHU747,MB Citaro C2-S1-G csuklós autóbusz,BUS,47.549656,19.131178,973,"Újpalota, Szentmihályi út","Nagytétény, ipartelep"
NTM422,Modulo M108d szóló autóbusz (rend.tart.),BUS,47.52571,19.077501,918,Óbudai autóbuszgarázs,Kelenföld vasútállomás M
NTM423,Modulo M108d szóló autóbusz (rend.tart.),BUS,47.474167,19.045416,918,Óbudai autóbuszgarázs,Kelenföld vasútállomás M
T0357,MAN NGE152 típusú csuklós trolibusz,TROLLEYBUS,47.491756,19.118366,,,
MPW624,VanHool A330 CNG típusú szóló autóbusz,BUS,47.427982,19.158638,,,
NCA404,MERCEDES Conecto csuklós,BUS,47.44278,19.08185,,,
NBW004,MERCEDES Conecto szóló (BKV),BUS,47.500477,19.236547,,,
MHK916,Volvo 7000A típusú csuklós autóbusz,BUS,47.50048,19.236948,,,
LOV878,VanHool AG318 csuklós autóbusz,BUS,47.427406,19.159678,923,Békásmegyer H,Dél-pesti autóbuszgarázs
NCA506,MERCEDES Conecto csuklós,BUS,47.539707,19.144995,973,"Újpalota, Szentmihályi út","Nagytétény, ipartelep"
MHK915,Volvo 7000A típusú csuklós autóbusz,BUS,47.50085,19.23576,,,
MHU763,MB Citaro C2-S1-G csuklós autóbusz,BUS,47.404495,19.185823,950,"Rákospalota, Kossuth utca",Pestszentimre vasútáll.
