licensePlate,model,vehicleRouteType,tripId,lat,lon,shortName,From,To
V1440,Ganz csuklós,TRAM,BKK_C218463598J,47.480503,19.051888,47,Városház tér,Deák Ferenc tér M
NAY327,MAN Lions City A21 (ArrivaBus),BUS,,47.45785,19.029024,,,
RVY719,MERCEDES Conecto G 2 csuklós autóbusz,BUS,BKK_RVY719-zzfWmspNRbCyjBh0U92avQ,47.42743,19.157028,,,
PDN634,MAN Lions City A21 (ArrivaBus),BUS,,47.45775,19.0273,,,
MPW613,VanHool A330 CNG típusú szóló autóbusz,BUS,BKK_C373705,47.42866,19.155386,980,Dél-pesti autóbuszgarázs,"Rákoskeresztúr, városkp."
LOV873,VanHool AG318 csuklós autóbusz,BUS,,47.427193,19.159897,,,
V4214,Tátra T5C5K,TRAM,,47.552204,19.093578,,,
NAY322,MAN Lions City A21 (ArrivaBus),BUS,,47.442467,19.082632,,,
RVY718,MERCEDES Conecto G 2 csuklós autóbusz,BUS,BKK_C367201266,47.5604,19.090763,914,"Káp.megyer, Mogyoródi-p.",Dél-pesti autóbuszgarázs
LOV868,VanHool AG318 csuklós autóbusz,BUS,BKK_C367201494,47.503,19.054893,914,"Káp.megyer, Mogyoródi-p.",Dél-pesti autóbuszgarázs
NCA525,MERCEDES Conecto csuklós,BUS,BKK_C3560928,47.489628,19.071676,909,"Kispest, Kossuth tér",Deák Ferenc tér M
MHK907,Volvo 7000A típusú csuklós autóbusz,BUS,,47.499252,19.237068,,,
LOV869,VanHool AG318 csuklós autóbusz,BUS,BKK_C3551327,47.427406,19.15965,923,Békásmegyer H,Dél-pesti autóbuszgarázs
MPW621,VanHool A330 CNG típusú szóló autóbusz,BUS,BKK_MPW621-RTKkh4bMTJm3FQ1-N3o9sg,47.427593,19.15754,,,
MOS276,"Volvo 7900 csuklós (Volán, helyi, 4 ajt)",BUS,BKK_C3382010,47.421658,19.068235,938,Szigetszentmiklós,"Csepel, Szent Imre tér"
MOS273,"Volvo 7900 csuklós (Volán, helyi, 4 ajt)",BUS,BKK_MOS273-aKs4uTzNQ8e3LP1rVAqy3g,47.386517,19.022764,,,
V2207,CAF 5 modulos szerelvény,TRAM,,47.46365,19.126486,,,
V1585,TW 6000,TRAM,,47.470345,19.092628,,,
V1584,TW 6000,TRAM,,47.49,19.089785,,,
PKN631,MERCEDES Conecto szóló (BKV),BUS,,47.499237,19.236967,,,
RVY713,MERCEDES Conecto G 2 csuklós autóbusz,BUS,BKK_C3205220,47.458176,19.175941,200E,Cargo City-Liszt F. Airport 2,Kőbánya-Kispest M
PKN605,MERCEDES Conecto szóló (BKV),BUS,BKK_C3485451,47.509148,19.128843,931,"Árpádföld, Dezsőfia utca",Nyugati pályaudvar M
NCV288,Karsan ATAK típusú midi autóbusz,BUS,,47.474167,19.028946,,,
MHU747,MB Citaro C2-S1-G csuklós autóbusz,BUS,BKK_C330609,47.3889,18.958488,973,"Újpalota, Szentmihályi út","Nagytétény, ipartelep"
T0213,GVM (Ikarus 280)típusú trolibusz,TROLLEYBUS,,47.491627,19.11827,71,Szentmiklósi út,Szent Imre tér
NTM422,Modulo M108d szóló autóbusz (rend.tart.),BUS,BKK_C34497671,47.53089,19.069729,918,Óbudai autóbuszgarázs,Kelenföld vasútállomás M
NCA520,MERCEDES Conecto csuklós,BUS,BKK_C3655110,47.458473,19.027916,8E,"Újpalota, Nyírpalota út",Kelenföld vasútállomás M
LOV881,VanHool AG318 csuklós autóbusz,BUS,BKK_C36721141,47.45598,19.148268,950,"Rákospalota, Kossuth utca",Pestszentimre vasútáll.
NBW003,MERCEDES Conecto szóló (BKV),BUS,BKK_C3710643,47.47235,19.278318,990,Rákoskert,Normafa
NCA405,MERCEDES Conecto csuklós,BUS,BKK_C328364,47.430637,19.07038,148,"Csepel, Soroksári rév",Kőbánya-Kispest M
V1450,Ganz csuklós,TRAM,,47.469955,19.025406,,,
NCA404,MERCEDES Conecto csuklós,BUS,,47.443264,19.081861,,,
NCA506,MERCEDES Conecto csuklós,BUS,BKK_C3306022,47.48732,19.050125,973,"Újpalota, Szentmihályi út","Nagytétény, ipartelep"
MHU763,MB Citaro C2-S1-G csuklós autóbusz,BUS,BKK_MHU763-kiE_M7L8RSemwnOzyQCI1g,47.441315,19.185068,,,
NCA503,MERCEDES Conecto csuklós,BUS,BKK_C330608,47.4452,19.037169,973,"Újpalota, Szentmihályi út","Nagytétény, ipartelep"
PMP915,Modulo M168d csuklós autóbusz,BUS,,47.47368,19.028006,,,
V2210,CAF 5 modulos szerelvény,TRAM,,47.465435,19.122156,3,Mexikói út M,Gubacsi út / Határ út
NCA504,MERCEDES Conecto csuklós,BUS,BKK_C3306021,47.402897,19.012596,973,"Újpalota, Szentmihályi út","Nagytétény, ipartelep"
PMP916,Modulo M168d csuklós autóbusz,BUS,,47.47346,19.028923,,,
BPO234,Ikarus 412-es típusú autóbusz,BUS,,47.42726,19.159214,,,
V2216,CAF 5 modulos szerelvény,TRAM,,47.465755,19.122814,3,Mexikói út M,Gubacsi út / Határ út
MPW625,VanHool A330 CNG típusú szóló autóbusz,BUS,,47.426147,19.15806,,,
NBW009,MERCEDES Conecto szóló (BKV),BUS,BKK_NBW009-FnVgWZ_oQ2S5kIRkQIpGKA,47.49983,19.287098,,,
PMP914,Modulo M168d csuklós autóbusz,BUS,,47.473656,19.0282,,,
T0356,MAN NGE152 típusú csuklós trolibusz,TROLLEYBUS,,47.49131,19.11753,,,
MFW517,Volvo szóló autóbusz,BUS,,47.500614,19.235226,,,
MHK909,Volvo 7000A típusú csuklós autóbusz,BUS,,47.50041,19.236517,,,
MHU732,MB Citaro C2-S1-G csuklós autóbusz,BUS,BKK_C3455523,47.464714,19.022984,907,Örs vezér tere M H,Kelenföld vasútállomás M
PKN617,MERCEDES Conecto szóló (BKV),BUS,BKK_C3489716,47.489784,19.271574,998,"Rákoskeresztúr, városközp.","Rákoskeresztúr, városközp."
NAY369,MAN Lions City A21 (ArrivaBus),BUS,,47.442467,19.082762,,,
NJV186,MERCEDES O530 Citaro CNG (BKV),BUS,,47.426437,19.158428,,,
T8000,SKODA-SOLARIS Trollino 12 szóló tr.,TROLLEYBUS,,47.49159,19.119152,,,
RCT312,VanHool  NewAG300 csuklós autóbusz,BUS,BKK_C3551352,47.5193,19.038193,923,Békásmegyer H,Dél-pesti autóbuszgarázs
T9000,SKODA-SOLARIS Trollino 18 csuklós tr.,TROLLEYBUS,,47.49198,19.11755,,,
V4164,Tátra T5C5K,TRAM,,47.490078,19.107344,,,
RCT309,VanHool  NewAG300 csuklós autóbusz,BUS,,47.427757,19.156624,,,
FKU931,Volvo 7700A típusú csuklós autóbusz,BUS,BKK_C367201324,47.45784,19.143925,914,"Káp.megyer, Mogyoródi-p.",Dél-pesti autóbuszgarázs
RCT310,VanHool  NewAG300 csuklós autóbusz,BUS,,47.426773,19.158983,,,
NAY368,MAN Lions City A21 (ArrivaBus),BUS,BKK_NAY368-i8lZzPApSvCHlOxI61_snw,47.439293,19.10428,,,
MHU730,MB Citaro C2-S1-G csuklós autóbusz,BUS,BKK_C3306023,47.532547,19.110685,973,"Újpalota, Szentmihályi út","Nagytétény, ipartelep"
NCA452,MERCEDES Conecto csuklós,BUS,BKK_NCA452-gU-FoC62TmGAWKWuIUlvrA,47.49864,19.05467,,,
RVY613,MERCEDES Conecto 2 szóló autóbusz,BUS,BKK_C373866,47.464333,19.12702,966,Millenniumtelep H,Határ út M
NCA453,MERCEDES Conecto csuklós,BUS,BKK_C326937,47.434895,19.08306,36,"Csepel, Csillagtelep",Pestszentlőrinc vasútáll.
MUT894,VanHool  NewAG300 csuklós autóbusz,BUS,BKK_C3551356,47.597664,19.05386,923,Békásmegyer H,Dél-pesti autóbuszgarázs
V2101,CAF 9 modulos szerelvény,TRAM,,47.49234,19.10453,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
MUT891,VanHool  NewAG300 csuklós autóbusz,BUS,,47.426662,19.157793,,,
MUT893,VanHool  NewAG300 csuklós autóbusz,BUS,BKK_C3551366,47.49573,19.070726,923,Békásmegyer H,Dél-pesti autóbuszgarázs
LOV855,VanHool AG318 csuklós autóbusz,BUS,BKK_C3551332,47.418556,19.138474,923,Békásmegyer H,Dél-pesti autóbuszgarázs
PKN620,MERCEDES Conecto szóló (BKV),BUS,BKK_C3485449,47.499672,19.094582,931,"Árpádföld, Dezsőfia utca",Nyugati pályaudvar M
LZZ332,Ikarus 405-ös alacsonypadlós autóbusz,BUS,,47.474552,19.028522,,,
T0608,GANZ-SOLARIS Trollino 12 trolibusz,TROLLEYBUS,,47.492,19.116922,,,
RVY612,MERCEDES Conecto 2 szóló autóbusz,BUS,,47.4314,19.071123,,,
NCA451,MERCEDES Conecto csuklós,BUS,,47.45264,19.15617,,,
T0610,GANZ-SOLARIS Trollino 12 trolibusz,TROLLEYBUS,,47.491325,19.117266,,,
NAY315,MAN Lions City A21 (ArrivaBus),BUS,BKK_C3771561,47.541832,19.140118,979,"Csepel, Csillagtelep","Újpalota, Nyírpalota út"
T0361,MAN NGE152 típusú csuklós trolibusz,TROLLEYBUS,,47.491722,19.115274,,,
RVY708,MERCEDES Conecto G 2 csuklós autóbusz,BUS,,47.433044,19.262081,,,
SKR813,MERCEDES Conecto 2 szóló autóbusz,BUS,BKK_C3438664,47.5391,19.046799,901,Bécsi út / Vörösvári út,Kelenföld vasútállomás M
