licensePlate,model,vehicleRouteType,tripId,lat,lon,shortName,From,To
MOS267,"Volvo 7900 csuklós (Volán, helyi, 4 ajt)",BUS,,47.503727,19.117426,,,
NAY327,MAN Lions City A21 (ArrivaBus),BUS,,47.45786,19.02903,,,
T9100,4. gen. SOLARIS Trollino 18 trolibusz,TROLLEYBUS,,47.491173,19.116,,,
MPW613,VanHool A330 CNG típusú szóló autóbusz,BUS,BKK_C373705,47.428665,19.155407,980,Dél-pesti autóbuszgarázs,"Rákoskeresztúr, városkp."
MOS268,"Volvo 7900 csuklós (Volán, helyi, 4 ajt)",BUS,BKK_C3476087,47.482613,19.242056,956,"Pécel, Kun József utca",Pesthidegkút-Hűvösvölgy
T8018,SKODA-SOLARIS Trollino 12 szóló tr.,TROLLEYBUS,,47.491436,19.11736,,,
T9101,4. gen. SOLARIS Trollino 18 trolibusz,TROLLEYBUS,,47.491806,19.11553,,,
NAY322,MAN Lions City A21 (ArrivaBus),BUS,,47.44245,19.082624,,,
T8015,SKODA-SOLARIS Trollino 12 szóló tr.,TROLLEYBUS,,47.491833,19.116531,,,
T8108,4. gen. SOLARIS Trollino 12 trolibusz,TROLLEYBUS,,47.49173,19.118118,,,
RVY718,MERCEDES Conecto G 2 csuklós autóbusz,BUS,BKK_C367201264,47.479046,19.089706,914,"Káp.megyer, Mogyoródi-p.",Dél-pesti autóbuszgarázs
LOV868,VanHool AG318 csuklós autóbusz,BUS,BKK_C367201252,47.566406,19.098928,914,"Káp.megyer, Mogyoródi-p.",Dél-pesti autóbuszgarázs
MHK907,Volvo 7000A típusú csuklós autóbusz,BUS,BKK_MHK907-Jh30a7pxQDa7CiUgppavlA,47.50041,19.2367,,,
NCA525,MERCEDES Conecto csuklós,BUS,BKK_C3560916,47.482952,19.126545,909,"Kispest, Kossuth tér",Deák Ferenc tér M
LOV869,VanHool AG318 csuklós autóbusz,BUS,BKK_C3551327,47.56858,19.048468,923,Békásmegyer H,Dél-pesti autóbuszgarázs
T8107,4. gen. SOLARIS Trollino 12 trolibusz,TROLLEYBUS,,47.491768,19.116043,87,Mechanikai Művek,Kelenföld vasútállomás M
NTM429,Modulo M108d szóló autóbusz (rend.tart.),BUS,,47.474808,19.028433,,,
MPW618,VanHool A330 CNG típusú szóló autóbusz,BUS,,47.427547,19.158413,,,
MPW621,VanHool A330 CNG típusú szóló autóbusz,BUS,BKK_MPW621-RTKkh4bMTJm3FQ1-N3o9sg,47.427593,19.15753,,,
MOS276,"Volvo 7900 csuklós (Volán, helyi, 4 ajt)",BUS,BKK_C338202,47.37726,19.007166,938,Szigetszentmiklós,"Csepel, Szent Imre tér"
V1444,Ganz csuklós,TRAM,,47.47075,19.092953,,,
PKN631,MERCEDES Conecto szóló (BKV),BUS,BKK_C347079,47.56118,19.0908,996,Cinkotai autóbuszgarázs,Újpest-központ M
RVY713,MERCEDES Conecto G 2 csuklós autóbusz,BUS,BKK_C3205212,47.46466,19.126207,200E,Cargo City-Liszt F. Airport 2,Kőbánya-Kispest M
NCV287,Karsan ATAK típusú midi autóbusz,BUS,,47.47453,19.028185,,,
PKN605,MERCEDES Conecto szóló (BKV),BUS,BKK_C3485419,47.50339,19.055002,931,"Árpádföld, Dezsőfia utca",Nyugati pályaudvar M
PDN629,MAN Lions City A21 (ArrivaBus),BUS,,47.45863,19.029203,,,
NTM427,Modulo M108d szóló autóbusz (rend.tart.),BUS,,47.474163,19.026747,,,
NCV285,Karsan ATAK típusú midi autóbusz,BUS,,47.47356,19.02855,,,
RVY711,MERCEDES Conecto G 2 csuklós autóbusz,BUS,,47.42824,19.158539,,,
MHU747,MB Citaro C2-S1-G csuklós autóbusz,BUS,BKK_C3306020,47.541595,19.1513,973,"Újpalota, Szentmihályi út","Nagytétény, ipartelep"
T8103,4. gen. SOLARIS Trollino 12 trolibusz,TROLLEYBUS,,47.492043,19.11735,80,Keleti pályaudvar M,Örs vezér tere M H
NTM422,Modulo M108d szóló autóbusz (rend.tart.),BUS,BKK_C34497285,47.544308,19.042223,918,Óbudai autóbuszgarázs,Kelenföld vasútállomás M
LOV881,VanHool AG318 csuklós autóbusz,BUS,BKK_C36721137,47.53992,19.070004,950A,"Rákospalota, Kossuth utca",Pestszentimre vasútáll.
NBW003,MERCEDES Conecto szóló (BKV),BUS,,47.497707,18.964016,,,
V1450,Ganz csuklós,TRAM,,47.469944,19.025446,47,Városház tér,Deák Ferenc tér M
PDN645,MAN Lions City A21 (ArrivaBus),BUS,,47.4582,19.027672,33,"Nagytétény, ipartelep",Móricz Zs. körtér M
