licensePlate,model,vehicleRouteType,tripId,lat,lon,shortName,From,To
V1440,Ganz csuklós,TRAM,,47.46982,19.02548,,,
MOS267,"Volvo 7900 csuklós (Volán, helyi, 4 ajt)",BUS,,47.50291,19.132744,,,
MFW511,Volvo szóló autóbusz,BUS,,47.474503,19.028204,,,
NAY327,MAN Lions City A21 (ArrivaBus),BUS,,47.457863,19.029028,,,
MPW613,VanHool A330 CNG típusú szóló autóbusz,BUS,BKK_C373705,47.42867,19.155397,980,Dél-pesti autóbuszgarázs,"Rákoskeresztúr, városkp."
MOS268,"Volvo 7900 csuklós (Volán, helyi, 4 ajt)",BUS,BKK_C3476087,47.479496,19.26148,956,"Pécel, Kun József utca",Pesthidegkút-Hűvösvölgy
T8018,SKODA-SOLARIS Trollino 12 szóló tr.,TROLLEYBUS,,47.491543,19.117552,,,
T9101,4. gen. SOLARIS Trollino 18 trolibusz,TROLLEYBUS,,47.49183,19.115562,,,
NAY322,MAN Lions City A21 (ArrivaBus),BUS,,47.442467,19.082651,,,
T8015,SKODA-SOLARIS Trollino 12 szóló tr.,TROLLEYBUS,,47.49188,19.116512,,,
T8108,4. gen. SOLARIS Trollino 12 trolibusz,TROLLEYBUS,,47.49165,19.118118,,,
RVY718,MERCEDES Conecto G 2 csuklós autóbusz,BUS,BKK_C367201264,47.472748,19.106632,914,"Káp.megyer, Mogyoródi-p.",Dél-pesti autóbuszgarázs
LOV868,VanHool AG318 csuklós autóbusz,BUS,BKK_C367201252,47.56012,19.089853,914,"Káp.megyer, Mogyoródi-p.",Dél-pesti autóbuszgarázs
MHK907,Volvo 7000A típusú csuklós autóbusz,BUS,BKK_MHK907-Jh30a7pxQDa7CiUgppavlA,47.50047,19.236967,,,
NCA525,MERCEDES Conecto csuklós,BUS,BKK_C3560916,47.48605,19.10759,909,"Kispest, Kossuth tér",Deák Ferenc tér M
LOV869,VanHool AG318 csuklós autóbusz,BUS,BKK_C3551327,47.594646,19.051472,923,Békásmegyer H,Dél-pesti autóbuszgarázs
T8107,4. gen. SOLARIS Trollino 12 trolibusz,TROLLEYBUS,,47.49176,19.116016,87,Mechanikai Művek,Kelenföld vasútállomás M
NTM429,Modulo M108d szóló autóbusz (rend.tart.),BUS,,47.47489,19.028643,,,
V2209,CAF 5 modulos szerelvény,TRAM,,47.46527,19.123219,,,
MPW619,VanHool A330 CNG típusú szóló autóbusz,BUS,,47.42806,19.157055,,,
MPW618,VanHool A330 CNG típusú szóló autóbusz,BUS,,47.42751,19.158367,,,
MPW621,VanHool A330 CNG típusú szóló autóbusz,BUS,BKK_MPW621-RTKkh4bMTJm3FQ1-N3o9sg,47.42761,19.157534,,,
MOS276,"Volvo 7900 csuklós (Volán, helyi, 4 ajt)",BUS,BKK_C338201,47.375797,19.00495,938,Szigetszentmiklós,"Csepel, Szent Imre tér"
V1444,Ganz csuklós,TRAM,,47.470844,19.09295,,,
PKN631,MERCEDES Conecto szóló (BKV),BUS,BKK_C347079,47.561188,19.090815,996,Cinkotai autóbuszgarázs,Újpest-központ M
RVY713,MERCEDES Conecto G 2 csuklós autóbusz,BUS,BKK_C3205212,47.464645,19.126194,200E,Cargo City-Liszt F. Airport 2,Kőbánya-Kispest M
NCV287,Karsan ATAK típusú midi autóbusz,BUS,,47.474487,19.028114,,,
PKN605,MERCEDES Conecto szóló (BKV),BUS,BKK_C3485419,47.49456,19.06118,931,"Árpádföld, Dezsőfia utca",Nyugati pályaudvar M
PDN629,MAN Lions City A21 (ArrivaBus),BUS,,47.458637,19.02917,,,
NTM427,Modulo M108d szóló autóbusz (rend.tart.),BUS,,47.47419,19.02674,,,
NCV285,Karsan ATAK típusú midi autóbusz,BUS,,47.473557,19.028564,,,
RVY711,MERCEDES Conecto G 2 csuklós autóbusz,BUS,,47.42826,19.15855,,,
MHU747,MB Citaro C2-S1-G csuklós autóbusz,BUS,BKK_C3306020,47.54162,19.151308,973,"Újpalota, Szentmihályi út","Nagytétény, ipartelep"
T8103,4. gen. SOLARIS Trollino 12 trolibusz,TROLLEYBUS,,47.492077,19.117306,80,Keleti pályaudvar M,Örs vezér tere M H
NTM422,Modulo M108d szóló autóbusz (rend.tart.),BUS,BKK_C34497285,47.550888,19.041721,918,Óbudai autóbuszgarázs,Kelenföld vasútállomás M
LOV881,VanHool AG318 csuklós autóbusz,BUS,BKK_C36721137,47.531544,19.068275,950A,"Rákospalota, Kossuth utca",Pestszentimre vasútáll.
NBW003,MERCEDES Conecto szóló (BKV),BUS,,47.497665,18.9638,,,
V1450,Ganz csuklós,TRAM,,47.469925,19.025454,47,Városház tér,Deák Ferenc tér M
NBW002,MERCEDES Conecto szóló (BKV),BUS,,47.4988,19.237024,,,
PDN645,MAN Lions City A21 (ArrivaBus),BUS,,47.45821,19.027678,33,"Nagytétény, ipartelep",Móricz Zs. körtér M
NCA404,MERCEDES Conecto csuklós,BUS,,47.443226,19.081852,,,
NCA506,MERCEDES Conecto csuklós,BUS,BKK_C330604,47.477833,19.047905,973,"Újpalota, Szentmihályi út","Nagytétény, ipartelep"
T9008,SKODA-SOLARIS Trollino 18 csuklós tr.,TROLLEYBUS,,47.491886,19.118753,87,Mechanikai Művek,Kelenföld vasútállomás M
MHK915,Volvo 7000A típusú csuklós autóbusz,BUS,,47.50009,19.2364,,,
MHU763,MB Citaro C2-S1-G csuklós autóbusz,BUS,BKK_C36721177,47.40447,19.185833,950,"Rákospalota, Kossuth utca",Pestszentimre vasútáll.
NCA503,MERCEDES Conecto csuklós,BUS,BKK_C3306019,47.508648,19.09508,973,"Újpalota, Szentmihályi út","Nagytétény, ipartelep"
PMP915,Modulo M168d csuklós autóbusz,BUS,,47.474327,19.026587,,,
NCA504,MERCEDES Conecto csuklós,BUS,BKK_C330603,47.520046,19.097961,973,"Újpalota, Szentmihályi út","Nagytétény, ipartelep"
BPO234,Ikarus 412-es típusú autóbusz,BUS,,47.42712,19.158775,,,
MPW626,VanHool A330 CNG típusú szóló autóbusz,BUS,,47.426285,19.15827,,,
MPW625,VanHool A330 CNG típusú szóló autóbusz,BUS,,47.426315,19.15807,,,
NBW009,MERCEDES Conecto szóló (BKV),BUS,BKK_C3438245,47.493134,19.055622,908,Cinkotai autóbuszgarázs,Móricz Zs. körtér M
T9003,SKODA-SOLARIS Trollino 18 csuklós tr.,TROLLEYBUS,,47.49122,19.11548,,,
MFW521,Volvo szóló autóbusz,BUS,,47.500603,19.235218,,,
T9104,4. gen. SOLARIS Trollino 18 trolibusz,TROLLEYBUS,,47.49184,19.119282,80,Keleti pályaudvar M,Örs vezér tere M H
MUT887,VanHool  NewAG300 csuklós autóbusz,BUS,,47.427914,19.1586,,,
MHU732,MB Citaro C2-S1-G csuklós autóbusz,BUS,BKK_C345555,47.49459,19.061106,907,Örs vezér tere M H,Kelenföld vasútállomás M
PKN617,MERCEDES Conecto szóló (BKV),BUS,BKK_C3489711,47.47975,19.254976,998,"Rákoskeresztúr, városközp.","Rákoskeresztúr, városközp."
NAY369,MAN Lions City A21 (ArrivaBus),BUS,,47.44246,19.08274,,,
RVY617,MERCEDES Conecto 2 szóló autóbusz,BUS,,47.42753,19.158506,,,
RCT312,VanHool  NewAG300 csuklós autóbusz,BUS,BKK_C3551351,47.454754,19.087082,923,Békásmegyer H,Dél-pesti autóbuszgarázs
