licensePlate,model,vehicleRouteType,tripId,lat,lon,shortName,From,To
V1440,Ganz csuklós,TRAM,,47.47005,19.025517,47,Városház tér,Deák Ferenc tér M
MOS267,"Volvo 7900 csuklós (Volán, helyi, 4 ajt)",BUS,BKK_C347602,47.491394,19.297775,956,"Pécel, Kun József utca",Pesthidegkút-Hűvösvölgy
MOS268,"Volvo 7900 csuklós (Volán, helyi, 4 ajt)",BUS,,47.47761,19.343159,,,
LOV873,VanHool AG318 csuklós autóbusz,BUS,,47.42722,19.159906,,,
MPW613,VanHool A330 CNG típusú szóló autóbusz,BUS,BKK_C373702,47.480907,19.249573,980,Dél-pesti autóbuszgarázs,"Rákoskeresztúr, városkp."
LOV868,VanHool AG318 csuklós autóbusz,BUS,BKK_C367201252,47.48241,19.080362,914,"Káp.megyer, Mogyoródi-p.",Dél-pesti autóbuszgarázs
LOV869,VanHool AG318 csuklós autóbusz,BUS,BKK_C3551326,47.57021,19.04834,923,Békásmegyer H,Dél-pesti autóbuszgarázs
V2209,CAF 5 modulos szerelvény,TRAM,BKK_C349543817J,47.465496,19.122662,3,Mexikói út M,Gubacsi út / Határ út
V2208,CAF 5 modulos szerelvény,TRAM,,47.465694,19.12262,,,
MPW621,VanHool A330 CNG típusú szóló autóbusz,BUS,BKK_MPW621-RTKkh4bMTJm3FQ1-N3o9sg,47.42759,19.157543,,,
MPW620,VanHool A330 CNG típusú szóló autóbusz,BUS,,47.426983,19.158627,,,
MOS276,"Volvo 7900 csuklós (Volán, helyi, 4 ajt)",BUS,BKK_C338201,47.376827,19.00649,938,Szigetszentmiklós,"Csepel, Szent Imre tér"
V1444,Ganz csuklós,TRAM,,47.47087,19.092968,,,
LOV877,VanHool AG318 csuklós autóbusz,BUS,,47.428223,19.15639,,,
LOV881,VanHool AG318 csuklós autóbusz,BUS,BKK_C36721137,47.46515,19.127277,950A,"Rákospalota, Kossuth utca",Pestszentimre vasútáll.
NBW003,MERCEDES Conecto szóló (BKV),BUS,BKK_C3710612,47.50781,19.036625,990,Rákoskert,Normafa
V2211,CAF 5 modulos szerelvény,TRAM,BKK_C349541329,47.465015,19.12282,3,Mexikói út M,Gubacsi út / Határ út
