licensePlate,model,vehicleRouteType,lat,lon,shortName,From,To
V1440,Ganz csuklós,TRAM,47.512634,19.047794,2,Jászai Mari tér,Közvágóhíd H
LOV871,VanHool AG318 csuklós autóbusz,BUS,47.464844,19.127443,50,Lajosmizsei sorompó,Határ út M
LOV872,VanHool AG318 csuklós autóbusz,BUS,47.458103,19.143505,50,Lajosmizsei sorompó,Határ út M
V1442,Ganz csuklós,TRAM,47.47017,19.024853,,,
LOV873,VanHool AG318 csuklós autóbusz,BUS,47.467865,19.076231,54,"Péterimajor, Víztorony tér",Boráros tér H
V1441,Ganz csuklós,TRAM,47.46793,19.075708,2,Jászai Mari tér,Közvágóhíd H
BPO221,Ikarus 412-es típusú autóbusz,BUS,47.427383,19.1578,,,
LOV868,VanHool AG318 csuklós autóbusz,BUS,47.41688,19.13546,123,"Soroksár, IKEA áruház",Határ út M
LOV869,VanHool AG318 csuklós autóbusz,BUS,47.46764,19.076227,54,"Péterimajor, Víztorony tér",Boráros tér H
V2209,CAF 5 modulos szerelvény,TRAM,47.48253,19.128574,3,Mexikói út M,Gubacsi út / Határ út
V1448,Ganz csuklós,TRAM,47.49603,19.05824,49,Kelenföld vasútállomás M,Deák Ferenc tér M
V2208,CAF 5 modulos szerelvény,TRAM,47.519108,19.11283,3,Mexikói út M,Gubacsi út / Határ út
LOV874,VanHool AG318 csuklós autóbusz,BUS,47.449223,19.090088,23E,Boráros tér H,Pesterzsébeti lakótelep
V1444,Ganz csuklós,TRAM,47.48289,19.062782,2,Jászai Mari tér,Közvágóhíd H
V2205,CAF 5 modulos szerelvény,TRAM,47.477695,19.121843,3,Mexikói út M,Gubacsi út / Határ út
V2204,CAF 5 modulos szerelvény,TRAM,47.485863,19.132088,3,Mexikói út M,Gubacsi út / Határ út
V1443,Ganz csuklós,TRAM,47.47015,19.025352,,,
V4338,Tátra T5C5K,TRAM,47.515087,19.000511,61,Móricz Zs. körtér M,Hűvösvölgy
V2207,CAF 5 modulos szerelvény,TRAM,47.504307,19.136368,3,Mexikói út M,Gubacsi út / Határ út
V1445,Ganz csuklós,TRAM,47.460953,19.041628,47,Városház tér,Deák Ferenc tér M
V2206,CAF 5 modulos szerelvény,TRAM,47.48197,19.127132,3,Mexikói út M,Gubacsi út / Határ út
V4340,Tátra T5C5K,TRAM,47.54804,19.029406,19,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
V2212,CAF 5 modulos szerelvény,TRAM,47.4439,19.09602,3,Mexikói út M,Gubacsi út / Határ út
V1451,Ganz csuklós,TRAM,47.4681,19.075386,2,Jászai Mari tér,Közvágóhíd H
V1450,Ganz csuklós,TRAM,47.42668,19.039366,47,Városház tér,Deák Ferenc tér M
V2211,CAF 5 modulos szerelvény,TRAM,47.521477,19.105547,3,Mexikói út M,Gubacsi út / Határ út
V2214,CAF 5 modulos szerelvény,TRAM,47.464733,19.126404,3,Mexikói út M,Gubacsi út / Határ út
LRV480,Renault ND Master mozgáskorl. száll.,BUS,47.548817,19.043476,,,
LOV878,VanHool AG318 csuklós autóbusz,BUS,47.460987,19.081722,223M,Boráros tér H,Szentlőrinci úti ltp.
BPO231,Ikarus 412-es típusú autóbusz,BUS,47.47196,19.252602,98,Rákoscsaba vasútállomás,Kőbánya-Kispest M
V2210,CAF 5 modulos szerelvény,TRAM,47.517662,19.09325,3,Mexikói út M,Gubacsi út / Határ út
V2219,CAF 5 modulos szerelvény,TRAM,47.45578,19.114649,3,Mexikói út M,Gubacsi út / Határ út
BPO234,Ikarus 412-es típusú autóbusz,BUS,47.428627,19.219433,236,Havanna utcai lakótelep,Market Central Ferihegy
V2216,CAF 5 modulos szerelvény,TRAM,47.493435,19.141426,3,Mexikói út M,Gubacsi út / Határ út
LRV481,Renault ND Master mozgáskorl. száll.,BUS,47.581078,19.097889,,,
LRV482,Renault ND Master mozgáskorl. száll.,BUS,47.475918,19.100067,,,
V2215,CAF 5 modulos szerelvény,TRAM,47.443737,19.096737,3,Mexikói út M,Gubacsi út / Határ út
V2218,CAF 5 modulos szerelvény,TRAM,47.519268,19.091156,3,Mexikói út M,Gubacsi út / Határ út
LOV851,VanHool AG318 csuklós autóbusz,BUS,47.475166,19.069962,23E,Boráros tér H,Pesterzsébeti lakótelep
V4314,Tátra T5C5K,TRAM,47.485565,19.052036,56,Városház tér,Hűvösvölgy
BPO841,Ikarus 280-as típusú autóbusz,BUS,47.520424,19.0769,20E,Keleti pályaudvar M,"Káp.megyer, Szilas-patak"
LOV857,VanHool AG318 csuklós autóbusz,BUS,47.423515,19.131866,123A,Szentlőrinci úti ltp.,Határ út M
MXJ001,MB515 minibusz,BUS,47.48863,19.28478,298,Zimonyi utca,Rákoscsaba vasútállomás
1101-1113,MXA-MXA,SUBURBAN_RAILWAY,47.5071,19.03941,H5,Szentendre,Batthyány tér
V2101,CAF 9 modulos szerelvény,TRAM,47.473167,19.096603,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
MXJ002,MB515 minibusz,BUS,47.500317,19.236586,,,
MUT781,MB Citaro C2-S1-G csuklós autóbusz,BUS,47.399544,19.003798,133E,"Újpalota, Nyírpalota út","Nagytétény, Erdélyi utca"
LOV853,VanHool AG318 csuklós autóbusz,BUS,47.396954,19.175306,54,"Péterimajor, Víztorony tér",Boráros tér H
LOV855,VanHool AG318 csuklós autóbusz,BUS,47.461266,19.123142,123A,Szentlőrinci úti ltp.,Határ út M
LZZ332,Ikarus 405-ös alacsonypadlós autóbusz,BUS,47.477825,19.046001,27,Citadella - Sánc utca,Móricz Zs. körtér M
V2102,CAF 9 modulos szerelvény,TRAM,47.491142,19.108992,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
LOV860,VanHool AG318 csuklós autóbusz,BUS,47.438023,19.120607,223M,Boráros tér H,Szentlőrinci úti ltp.
