licensePlate,model,vehicleRouteType,lat,lon,shortName,From,To
LOV871,VanHool AG318 csuklós autóbusz,BUS,47.46508,19.1268,50,Lajosmizsei sorompó,Határ út M
LOV873,VanHool AG318 csuklós autóbusz,BUS,47.42894,19.157198,,,
V1441,Ganz csuklós,TRAM,47.470154,19.025291,2,Jászai Mari tér,Közvágóhíd H
LOV868,VanHool AG318 csuklós autóbusz,BUS,47.45203,19.109444,123A,Szentlőrinci úti ltp.,Határ út M
BPO220,Ikarus 412-es típusú autóbusz,BUS,47.416782,19.251717,236,Havanna utcai lakótelep,Market Central Ferihegy
LOV869,VanHool AG318 csuklós autóbusz,BUS,47.435707,19.144197,54,"Péterimajor, Víztorony tér",Boráros tér H
V2209,CAF 5 modulos szerelvény,TRAM,47.518402,19.092169,3,Mexikói út M,Gubacsi út / Határ út
V1448,Ganz csuklós,TRAM,47.465714,19.021889,49,Kelenföld vasútállomás M,Deák Ferenc tér M
V2208,CAF 5 modulos szerelvény,TRAM,47.44381,19.096401,3,Mexikói út M,Gubacsi út / Határ út
V2205,CAF 5 modulos szerelvény,TRAM,47.477142,19.120802,3,Mexikói út M,Gubacsi út / Határ út
LOV874,VanHool AG318 csuklós autóbusz,BUS,47.42805,19.159395,,,
V2204,CAF 5 modulos szerelvény,TRAM,47.444244,19.097431,3,Mexikói út M,Gubacsi út / Határ út
LOV875,VanHool AG318 csuklós autóbusz,BUS,47.42828,19.15633,,,
V2207,CAF 5 modulos szerelvény,TRAM,47.46564,19.122314,3,Mexikói út M,Gubacsi út / Határ út
V1445,Ganz csuklós,TRAM,47.486904,19.057194,47,Városház tér,Deák Ferenc tér M
V2206,CAF 5 modulos szerelvény,TRAM,47.463123,19.109758,3,Mexikói út M,Gubacsi út / Határ út
V2212,CAF 5 modulos szerelvény,TRAM,47.520523,19.108746,3,Mexikói út M,Gubacsi út / Határ út
V1451,Ganz csuklós,TRAM,47.474174,19.070665,2,Jászai Mari tér,Közvágóhíd H
LOV881,VanHool AG318 csuklós autóbusz,BUS,47.428215,19.156393,,,
V1450,Ganz csuklós,TRAM,47.48042,19.051775,47,Városház tér,Deák Ferenc tér M
V2211,CAF 5 modulos szerelvény,TRAM,47.49526,19.139097,3,Mexikói út M,Gubacsi út / Határ út
V2214,CAF 5 modulos szerelvény,TRAM,47.444763,19.098145,3,Mexikói út M,Gubacsi út / Határ út
LOV878,VanHool AG318 csuklós autóbusz,BUS,47.428276,19.15786,,,
V2210,CAF 5 modulos szerelvény,TRAM,47.45668,19.113443,3,Mexikói út M,Gubacsi út / Határ út
BPO231,Ikarus 412-es típusú autóbusz,BUS,47.457794,19.177172,98,Rákoscsaba vasútállomás,Kőbánya-Kispest M
V2219,CAF 5 modulos szerelvény,TRAM,47.51911,19.091345,3,Mexikói út M,Gubacsi út / Határ út
BPO234,Ikarus 412-es típusú autóbusz,BUS,47.44129,19.174126,236,Havanna utcai lakótelep,Market Central Ferihegy
V2216,CAF 5 modulos szerelvény,TRAM,47.465374,19.124615,3,Mexikói út M,Gubacsi út / Határ út
V2215,CAF 5 modulos szerelvény,TRAM,47.503807,19.136469,3,Mexikói út M,Gubacsi út / Határ út
LRV482,Renault ND Master mozgáskorl. száll.,BUS,47.56811,19.02778,MOZG,Különjárat,Különjárat
V2218,CAF 5 modulos szerelvény,TRAM,47.465343,19.12281,3,Mexikói út M,Gubacsi út / Határ út
MXJ003,MB515 minibusz,BUS,47.49109,19.282867,298,Zimonyi utca,Rákoscsaba vasútállomás
BPO841,Ikarus 280-as típusú autóbusz,BUS,47.567745,19.029663,,,
V2101,CAF 9 modulos szerelvény,TRAM,47.492058,19.103634,,,
MUT781,MB Citaro C2-S1-G csuklós autóbusz,BUS,47.54925,19.139614,,,
LOV853,VanHool AG318 csuklós autóbusz,BUS,47.479504,19.06723,54,"Péterimajor, Víztorony tér",Boráros tér H
V4316,Tátra T5C5K,TRAM,47.47552,19.046707,56A,Móricz Zs. körtér M,Hűvösvölgy
LOV855,VanHool AG318 csuklós autóbusz,BUS,47.449234,19.11306,123A,Szentlőrinci úti ltp.,Határ út M
LZZ332,Ikarus 405-ös alacsonypadlós autóbusz,BUS,47.487183,19.039183,27,Citadella - Sánc utca,Móricz Zs. körtér M
V2102,CAF 9 modulos szerelvény,TRAM,47.50924,19.101656,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
V4324,Tátra T5C5K,TRAM,47.50879,19.018112,,,
LOV860,VanHool AG318 csuklós autóbusz,BUS,47.427883,19.159658,,,
V4323,Tátra T5C5K,TRAM,47.54254,19.087038,14,"Káp.megyer, Megyeri út",Lehel tér M
LOV861,VanHool AG318 csuklós autóbusz,BUS,47.417294,19.13089,123,"Soroksár, IKEA áruház",Határ út M
V2104,CAF 9 modulos szerelvény,TRAM,47.462708,19.042847,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
V2103,CAF 9 modulos szerelvény,TRAM,47.50053,19.10818,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
LOV858,VanHool AG318 csuklós autóbusz,BUS,47.47961,19.067226,54,"Péterimajor, Víztorony tér",Boráros tér H
V2110,CAF 9 modulos szerelvény,TRAM,47.46337,19.02314,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
V1437,Ganz csuklós,TRAM,47.47428,19.03725,49,Kelenföld vasútállomás M,Deák Ferenc tér M
V2109,CAF 9 modulos szerelvény,TRAM,47.47257,19.095684,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
V1438,Ganz csuklós,TRAM,47.47033,19.092417,2,Jászai Mari tér,Közvágóhíd H
V2111,CAF 9 modulos szerelvény,TRAM,47.438427,19.0362,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
V1433,Ganz csuklós,TRAM,47.46701,19.022226,49,Kelenföld vasútállomás M,Deák Ferenc tér M
V4328,Tátra T5C5K,TRAM,47.44514,18.988699,41,Kamaraerdei Ifj. Park,Bécsi út / Vörösvári út
LOV864,VanHool AG318 csuklós autóbusz,BUS,47.463074,19.148483,136E,Havanna utcai lakótelep,Kőbánya-Kispest M
V2105,CAF 9 modulos szerelvény,TRAM,47.464157,19.029566,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
LOV865,VanHool AG318 csuklós autóbusz,BUS,47.479263,19.067831,23E,Boráros tér H,Pesterzsébeti lakótelep
