licensePlate,model,vehicleRouteType,lat,lon,shortName,From,To
MOS267,"Volvo 7900 csuklós (Volán, helyi, 4 ajt)",BUS,47.505817,19.135014,956,"Pécel, Kun József utca",Pesthidegkút-Hűvösvölgy
V1440,Ganz csuklós,TRAM,47.447926,19.037529,47,Városház tér,Deák Ferenc tér M
LOV871,VanHool AG318 csuklós autóbusz,BUS,47.42827,19.156393,,,
V1581,TW 6000,TRAM,47.47083,19.093489,,,
MOS269,"Volvo 7900 csuklós (Volán, helyi, 4 ajt)",BUS,47.43102,19.070984,38,Szigetszentmiklós,"Csepel, Szent Imre tér"
LOV873,VanHool AG318 csuklós autóbusz,BUS,47.42721,19.159916,914,"Káp.megyer, Mogyoródi-p.",Dél-pesti autóbuszgarázs
LOV868,VanHool AG318 csuklós autóbusz,BUS,47.560436,19.09088,,,
LOV869,VanHool AG318 csuklós autóbusz,BUS,47.40448,19.18593,950A,"Rákospalota, Kossuth utca",Pestszentimre vasútáll.
MOS275,"Volvo 7900 csuklós (Volán, helyi, 4 ajt)",BUS,47.477566,19.34315,956,"Pécel, Kun József utca",Pesthidegkút-Hűvösvölgy
MPW618,VanHool A330 CNG típusú szóló autóbusz,BUS,47.42745,19.157705,,,
V1583,TW 6000,TRAM,47.470158,19.082596,24,Keleti pályaudvar M,Közvágóhíd H
LOV874,VanHool AG318 csuklós autóbusz,BUS,47.53931,19.040447,923,Békásmegyer H,Dél-pesti autóbuszgarázs
V4216,Tátra T5C5K,TRAM,47.528816,19.072762,,,
LOV875,VanHool AG318 csuklós autóbusz,BUS,47.42847,19.156168,,,
V1443,Ganz csuklós,TRAM,47.47019,19.025045,49,Kelenföld vasútállomás M,Deák Ferenc tér M
MOS270,"Volvo 7900 csuklós (Volán, helyi, 4 ajt)",BUS,47.589306,19.150047,,,
MPW616,VanHool A330 CNG típusú szóló autóbusz,BUS,47.427425,19.157722,,,
947,MXA,SUBURBAN_RAILWAY,47.247295,18.942457,H6,Ráckeve,Közvágóhíd
MPW622,VanHool A330 CNG típusú szóló autóbusz,BUS,47.428112,19.157038,,,
V1589,TW 6000,TRAM,47.470596,19.091993,,,
V1450,Ganz csuklós,TRAM,47.47782,19.047855,47,Városház tér,Deák Ferenc tér M
V2214,CAF 5 modulos szerelvény,TRAM,47.5212,19.10612,3,Mexikói út M,Gubacsi út / Határ út
MPW624,VanHool A330 CNG típusú szóló autóbusz,BUS,47.427822,19.158512,,,
V2213,CAF 5 modulos szerelvény,TRAM,47.467407,19.107903,3,Mexikói út M,Gubacsi út / Határ út
LOV878,VanHool AG318 csuklós autóbusz,BUS,47.42087,19.12677,923,Békásmegyer H,Dél-pesti autóbuszgarázs
BPO231,Ikarus 412-es típusú autóbusz,BUS,47.476044,19.254786,98,Rákoscsaba vasútállomás,Kőbánya-Kispest M
V2210,CAF 5 modulos szerelvény,TRAM,47.465443,19.12304,3,Mexikói út M,Gubacsi út / Határ út
MPW626,VanHool A330 CNG típusú szóló autóbusz,BUS,47.426785,19.158705,,,
MPW625,VanHool A330 CNG típusú szóló autóbusz,BUS,47.42691,19.159374,,,
V4228,Tátra T5C5K,TRAM,47.552597,19.092785,14,"Káp.megyer, Megyeri út",Lehel tér M
V2218,CAF 5 modulos szerelvény,TRAM,47.465786,19.122581,3,Mexikói út M,Gubacsi út / Határ út
MUT887,VanHool  NewAG300 csuklós autóbusz,BUS,47.427708,19.15853,,,
V4313,Tátra T5C5K,TRAM,47.551743,19.092262,14,"Káp.megyer, Megyeri út",Lehel tér M
MUT889,VanHool  NewAG300 csuklós autóbusz,BUS,47.542946,19.042225,923,Békásmegyer H,Dél-pesti autóbuszgarázs
LOV851,VanHool AG318 csuklós autóbusz,BUS,47.4933,19.071117,923,Békásmegyer H,Dél-pesti autóbuszgarázs
MUT895,VanHool  NewAG300 csuklós autóbusz,BUS,47.44289,19.122175,,,
MUT894,VanHool  NewAG300 csuklós autóbusz,BUS,47.480003,19.06747,923,Békásmegyer H,Dél-pesti autóbuszgarázs
LOV857,VanHool AG318 csuklós autóbusz,BUS,47.42838,19.158178,,,
BPO358,Ikarus 260-as típusú autóbusz,BUS,47.500553,19.235233,,,
V1560,TW 6000,TRAM,47.4704,19.092915,24,Keleti pályaudvar M,Közvágóhíd H
V4166,Tátra T5C5,TRAM,47.49048,19.089592,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
V1563,TW 6000,TRAM,47.464912,19.123,,,
