licensePlate,model,vehicleRouteType,lat,lon,shortName,From,To
LOV871,VanHool AG318 csuklós autóbusz,BUS,47.465904,19.125849,50,Lajosmizsei sorompó,Határ út M
LOV873,VanHool AG318 csuklós autóbusz,BUS,47.40826,19.18032,54,"Péterimajor, Víztorony tér",Boráros tér H
LOV868,VanHool AG318 csuklós autóbusz,BUS,47.46654,19.122835,123,"Soroksár, IKEA áruház",Határ út M
BPO220,Ikarus 412-es típusú autóbusz,BUS,47.44294,19.178854,,,
LOV869,VanHool AG318 csuklós autóbusz,BUS,47.47963,19.06712,54,"Péterimajor, Víztorony tér",Boráros tér H
V2209,CAF 5 modulos szerelvény,TRAM,47.443573,19.09652,3,Mexikói út M,Gubacsi út / Határ út
V1448,Ganz csuklós,TRAM,47.475174,19.039911,49,Kelenföld vasútállomás M,Deák Ferenc tér M
V2208,CAF 5 modulos szerelvény,TRAM,47.521473,19.105547,3,Mexikói út M,Gubacsi út / Határ út
V2205,CAF 5 modulos szerelvény,TRAM,47.46324,19.10972,3,Mexikói út M,Gubacsi út / Határ út
V1444,Ganz csuklós,TRAM,47.49575,19.04824,2,Jászai Mari tér,Közvágóhíd H
V4339,Tátra T5C5,TRAM,47.462555,19.041552,,,
LOV874,VanHool AG318 csuklós autóbusz,BUS,47.428825,19.157125,,,
V2204,CAF 5 modulos szerelvény,TRAM,47.519253,19.091156,3,Mexikói út M,Gubacsi út / Határ út
V1443,Ganz csuklós,TRAM,47.482037,19.052845,49,Kelenföld vasútállomás M,Deák Ferenc tér M
LOV875,VanHool AG318 csuklós autóbusz,BUS,47.441227,19.095522,23E,Boráros tér H,Pesterzsébeti lakótelep
V2207,CAF 5 modulos szerelvény,TRAM,47.465076,19.122576,3,Mexikói út M,Gubacsi út / Határ út
V2206,CAF 5 modulos szerelvény,TRAM,47.52128,19.106365,3,Mexikói út M,Gubacsi út / Határ út
V1445,Ganz csuklós,TRAM,47.426537,19.039515,47,Városház tér,Deák Ferenc tér M
V4340,Tátra T5C5K,TRAM,47.511803,19.039341,19,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
